test_date,new_positive,issue_date
2021-05-26,0,2021-05-27
2021-05-25,142,2021-05-27
2021-05-24,629,2021-05-27
2021-05-23,416,2021-05-27
2021-05-22,547,2021-05-27
2021-05-21,867,2021-05-27
2021-05-20,966,2021-05-27
2021-05-19,1094,2021-05-27
2021-05-18,1133,2021-05-27
2021-05-17,1169,2021-05-27
2021-05-16,639,2021-05-27
2021-05-15,744,2021-05-27
2021-05-14,1079,2021-05-27
2021-05-13,1087,2021-05-27
2021-05-12,1261,2021-05-27
2021-05-11,1421,2021-05-27
2021-05-10,1560,2021-05-27
2021-05-09,838,2021-05-27
2021-05-08,948,2021-05-27
2021-05-07,1380,2021-05-27
2021-05-06,1479,2021-05-27
2021-05-05,1635,2021-05-27
2021-05-04,1547,2021-05-27
2021-05-03,1928,2021-05-27
2021-05-02,1045,2021-05-27
2021-05-01,1201,2021-05-27
2021-04-30,1601,2021-05-27
2021-04-29,1624,2021-05-27
2021-04-28,1795,2021-05-27
2021-04-27,1839,2021-05-27
2021-04-26,2089,2021-05-27
2021-04-25,1190,2021-05-27
2021-04-24,1340,2021-05-27
2021-04-23,1810,2021-05-27
2021-04-22,1833,2021-05-27
2021-04-21,1963,2021-05-27
2021-04-20,2107,2021-05-27
2021-04-19,2375,2021-05-27
2021-04-18,1405,2021-05-27
2021-04-17,1539,2021-05-27
2021-04-16,2043,2021-05-27
2021-04-15,2101,2021-05-27
2021-04-14,2375,2021-05-27
2021-04-13,2393,2021-05-27
2021-04-12,2685,2021-05-27
2021-04-11,1545,2021-05-27
2021-04-10,1803,2021-05-27
2021-04-09,2253,2021-05-27
2021-04-08,2242,2021-05-27
2021-04-07,2604,2021-05-27
2021-04-06,2508,2021-05-27
2021-04-05,2862,2021-05-27
2021-04-04,1537,2021-05-27
2021-04-03,1695,2021-05-27
2021-04-02,2212,2021-05-27
2021-04-01,2298,2021-05-27
2021-03-31,2357,2021-05-27
2021-03-30,2417,2021-05-27
2021-03-29,2676,2021-05-27
2021-03-28,1590,2021-05-27
2021-03-27,1669,2021-05-27
2021-03-26,2252,2021-05-27
2021-03-25,2274,2021-05-27
2021-03-24,2663,2021-05-27
2021-03-23,2487,2021-05-27
2021-03-22,2687,2021-05-27
2021-03-21,1608,2021-05-27
2021-03-20,1694,2021-05-27
2021-03-19,2159,2021-05-27
2021-03-18,2198,2021-05-27
2021-03-17,2546,2021-05-27
2021-03-16,2500,2021-05-27
2021-03-15,2894,2021-05-27
2021-03-14,1598,2021-05-27
2021-03-13,1885,2021-05-27
2021-03-12,2482,2021-05-27
2021-03-11,2600,2021-05-27
2021-03-10,2757,2021-05-27
2021-03-09,2801,2021-05-27
2021-03-08,3330,2021-05-27
2021-03-07,1912,2021-05-27
2021-03-06,2183,2021-05-27
2021-03-05,2915,2021-05-27
2021-03-04,2926,2021-05-27
2021-03-03,3187,2021-05-27
2021-03-02,3249,2021-05-27
2021-03-01,3740,2021-05-27
2021-02-28,2157,2021-05-27
2021-02-27,2522,2021-05-27
2021-02-26,3371,2021-05-27
2021-02-25,3447,2021-05-27
2021-02-24,3873,2021-05-27
2021-02-23,4074,2021-05-27
2021-02-22,4761,2021-05-27
2021-02-21,2608,2021-05-27
2021-02-20,3106,2021-05-27
2021-02-19,4222,2021-05-27
2021-02-18,4426,2021-05-27
2021-02-17,5093,2021-05-27
2021-02-16,5673,2021-05-27
2021-02-15,5209,2021-05-27
2021-02-14,3472,2021-05-27
