test_date,new_positive,issue_date
2021-05-30,0,2021-05-31
2021-05-29,63,2021-05-31
2021-05-28,418,2021-05-31
2021-05-27,672,2021-05-31
2021-05-26,850,2021-05-31
2021-05-25,949,2021-05-31
2021-05-24,1079,2021-05-31
2021-05-23,489,2021-05-31
2021-05-22,567,2021-05-31
2021-05-21,844,2021-05-31
2021-05-20,927,2021-05-31
2021-05-19,1034,2021-05-31
2021-05-18,1092,2021-05-31
2021-05-17,1161,2021-05-31
2021-05-16,725,2021-05-31
2021-05-15,837,2021-05-31
2021-05-14,1107,2021-05-31
2021-05-13,1128,2021-05-31
2021-05-12,1287,2021-05-31
2021-05-11,1420,2021-05-31
2021-05-10,1592,2021-05-31
2021-05-09,906,2021-05-31
2021-05-08,997,2021-05-31
2021-05-07,1405,2021-05-31
2021-05-06,1499,2021-05-31
2021-05-05,1673,2021-05-31
2021-05-04,1561,2021-05-31
2021-05-03,1952,2021-05-31
2021-05-02,1082,2021-05-31
2021-05-01,1236,2021-05-31
2021-04-30,1628,2021-05-31
2021-04-29,1625,2021-05-31
2021-04-28,1814,2021-05-31
2021-04-27,1855,2021-05-31
2021-04-26,2090,2021-05-31
2021-04-25,1200,2021-05-31
2021-04-24,1353,2021-05-31
2021-04-23,1812,2021-05-31
2021-04-22,1832,2021-05-31
2021-04-21,1967,2021-05-31
2021-04-20,2110,2021-05-31
2021-04-19,2370,2021-05-31
2021-04-18,1406,2021-05-31
2021-04-17,1545,2021-05-31
2021-04-16,2039,2021-05-31
2021-04-15,2105,2021-05-31
2021-04-14,2375,2021-05-31
2021-04-13,2391,2021-05-31
2021-04-12,2693,2021-05-31
2021-04-11,1552,2021-05-31
2021-04-10,1804,2021-05-31
2021-04-09,2257,2021-05-31
2021-04-08,2254,2021-05-31
2021-04-07,2607,2021-05-31
2021-04-06,2514,2021-05-31
2021-04-05,2867,2021-05-31
2021-04-04,1538,2021-05-31
2021-04-03,1699,2021-05-31
2021-04-02,2212,2021-05-31
2021-04-01,2298,2021-05-31
2021-03-31,2360,2021-05-31
2021-03-30,2417,2021-05-31
2021-03-29,2677,2021-05-31
2021-03-28,1596,2021-05-31
2021-03-27,1665,2021-05-31
2021-03-26,2256,2021-05-31
2021-03-25,2279,2021-05-31
2021-03-24,2664,2021-05-31
2021-03-23,2491,2021-05-31
2021-03-22,2689,2021-05-31
2021-03-21,1607,2021-05-31
2021-03-20,1698,2021-05-31
2021-03-19,2164,2021-05-31
2021-03-18,2197,2021-05-31
2021-03-17,2550,2021-05-31
2021-03-16,2501,2021-05-31
2021-03-15,2895,2021-05-31
2021-03-14,1601,2021-05-31
2021-03-13,1888,2021-05-31
2021-03-12,2488,2021-05-31
2021-03-11,2599,2021-05-31
2021-03-10,2762,2021-05-31
2021-03-09,2800,2021-05-31
2021-03-08,3333,2021-05-31
2021-03-07,1915,2021-05-31
2021-03-06,2188,2021-05-31
2021-03-05,2916,2021-05-31
2021-03-04,2930,2021-05-31
2021-03-03,3189,2021-05-31
2021-03-02,3250,2021-05-31
2021-03-01,3744,2021-05-31
2021-02-28,2158,2021-05-31
2021-02-27,2522,2021-05-31
2021-02-26,3380,2021-05-31
2021-02-25,3448,2021-05-31
2021-02-24,3877,2021-05-31
2021-02-23,4074,2021-05-31
2021-02-22,4765,2021-05-31
2021-02-21,2613,2021-05-31
2021-02-20,3115,2021-05-31
2021-02-19,4229,2021-05-31
2021-02-18,4430,2021-05-31
2021-02-17,5098,2021-05-31
2021-02-16,5691,2021-05-31
2021-02-15,5217,2021-05-31
2021-02-14,3474,2021-05-31
2021-02-13,4408,2021-05-31
2021-02-12,6231,2021-05-31
2021-02-11,6583,2021-05-31
2021-02-10,7500,2021-05-31
2021-02-09,7754,2021-05-31
2021-02-08,9420,2021-05-31
2021-02-07,5135,2021-05-31
2021-02-06,6653,2021-05-31
2021-02-05,9433,2021-05-31
2021-02-04,10147,2021-05-31
2021-02-03,11494,2021-05-31
2021-02-02,12620,2021-05-31
2021-02-01,15256,2021-05-31
2021-01-31,7931,2021-05-31
2021-01-30,10131,2021-05-31
2021-01-29,12820,2021-05-31
2021-01-28,14570,2021-05-31
2021-01-27,15701,2021-05-31
2021-01-26,17893,2021-05-31
2021-01-25,20210,2021-05-31
2021-01-24,10252,2021-05-31
2021-01-23,13434,2021-05-31
2021-01-22,19882,2021-05-31
2021-01-21,22317,2021-05-31
2021-01-20,25425,2021-05-31
2021-01-19,27678,2021-05-31
2021-01-18,23595,2021-05-31
2021-01-17,13368,2021-05-31
2021-01-16,19825,2021-05-31
2021-01-15,28977,2021-05-31
2021-01-14,31614,2021-05-31
2021-01-13,34618,2021-05-31
2021-01-12,38433,2021-05-31
2021-01-11,42023,2021-05-31
2021-01-10,18845,2021-05-31
2021-01-09,28590,2021-05-31
2021-01-08,41408,2021-05-31
2021-01-07,45448,2021-05-31
2021-01-06,50737,2021-05-31
2021-01-05,54822,2021-05-31
2021-01-04,60321,2021-05-31
2021-01-03,26716,2021-05-31
2021-01-02,37225,2021-05-31
2021-01-01,18714,2021-05-31
2020-12-31,35638,2021-05-31
2020-12-30,54182,2021-05-31
2020-12-29,58515,2021-05-31
2020-12-28,57617,2021-05-31
2020-12-27,25891,2021-05-31
2020-12-26,34587,2021-05-31
2020-12-25,12728,2021-05-31
2020-12-24,26507,2021-05-31
2020-12-23,45338,2021-05-31
2020-12-22,49126,2021-05-31
2020-12-21,48502,2021-05-31
2020-12-20,20348,2021-05-31
2020-12-19,29573,2021-05-31
2020-12-18,41653,2021-05-31
2020-12-17,44635,2021-05-31
2020-12-16,45924,2021-05-31
2020-12-15,48617,2021-05-31
2020-12-14,49188,2021-05-31
2020-12-13,20574,2021-05-31
2020-12-12,30394,2021-05-31
2020-12-11,39831,2021-05-31
2020-12-10,40624,2021-05-31
2020-12-09,41531,2021-05-31
2020-12-08,41166,2021-05-31
2020-12-07,40854,2021-05-31
2020-12-06,18064,2021-05-31
2020-12-05,24152,2021-05-31
2020-12-04,31705,2021-05-31
2020-12-03,31711,2021-05-31
2020-12-02,33354,2021-05-31
2020-12-01,34201,2021-05-31
2020-11-30,32480,2021-05-31
2020-11-29,15960,2021-05-31
2020-11-28,18061,2021-05-31
2020-11-27,17930,2021-05-31
2020-11-26,9097,2021-05-31
2020-11-25,20630,2021-05-31
2020-11-24,20496,2021-05-31
2020-11-23,21015,2021-05-31
2020-11-22,10183,2021-05-31
