test_date,new_positive,issue_date
2022-01-16,0,2022-01-17
2022-01-15,3358,2022-01-17
2022-01-14,24744,2022-01-17
2022-01-13,50891,2022-01-17
2022-01-12,73930,2022-01-17
2022-01-11,97715,2022-01-17
2022-01-10,109650,2022-01-17
2022-01-09,42019,2022-01-17
2022-01-08,62589,2022-01-17
2022-01-07,120638,2022-01-17
2022-01-06,128105,2022-01-17
2022-01-05,139297,2022-01-17
2022-01-04,144055,2022-01-17
2022-01-03,128421,2022-01-17
2022-01-02,50371,2022-01-17
2022-01-01,27803,2022-01-17
2021-12-31,49773,2022-01-17
2021-12-30,81472,2022-01-17
2021-12-29,84882,2022-01-17
2021-12-28,83921,2022-01-17
2021-12-27,71256,2022-01-17
2021-12-26,33448,2022-01-17
2021-12-25,13378,2022-01-17
2021-12-24,20713,2022-01-17
2021-12-23,30961,2022-01-17
2021-12-22,30481,2022-01-17
2021-12-21,26320,2022-01-17
2021-12-20,22432,2022-01-17
2021-12-19,10279,2022-01-17
2021-12-18,9515,2022-01-17
2021-12-17,10938,2022-01-17
2021-12-16,10071,2022-01-17
2021-12-15,9962,2022-01-17
2021-12-14,8251,2022-01-17
2021-12-13,8788,2022-01-17
2021-12-12,4351,2022-01-17
2021-12-11,4210,2022-01-17
2021-12-10,5744,2022-01-17
2021-12-09,5733,2022-01-17
2021-12-08,6455,2022-01-17
2021-12-07,6505,2022-01-17
2021-12-06,7393,2022-01-17
2021-12-05,3852,2022-01-17
2021-12-04,4147,2022-01-17
2021-12-03,6137,2022-01-17
2021-12-02,6312,2022-01-17
2021-12-01,7469,2022-01-17
2021-11-30,7071,2022-01-17
2021-11-29,8263,2022-01-17
2021-11-28,4403,2022-01-17
2021-11-27,4217,2022-01-17
2021-11-26,4342,2022-01-17
2021-11-25,2283,2022-01-17
2021-11-24,4652,2022-01-17
2021-11-23,4836,2022-01-17
2021-11-22,5206,2022-01-17
2021-11-21,2943,2022-01-17
2021-11-20,3258,2022-01-17
2021-11-19,4574,2022-01-17
2021-11-18,4659,2022-01-17
2021-11-17,5136,2022-01-17
2021-11-16,5399,2022-01-17
2021-11-15,6370,2022-01-17
2021-11-14,3238,2022-01-17
2021-11-13,3428,2022-01-17
2021-11-12,5084,2022-01-17
2021-11-11,4297,2022-01-17
2021-11-10,5597,2022-01-17
2021-11-09,5874,2022-01-17
2021-11-08,6623,2022-01-17
2021-11-07,3456,2022-01-17
2021-11-06,3659,2022-01-17
2021-11-05,5518,2022-01-17
2021-11-04,6004,2022-01-17
2021-11-03,6375,2022-01-17
2021-11-02,6456,2022-01-17
2021-11-01,7352,2022-01-17
2021-10-31,3477,2022-01-17
2021-10-30,3924,2022-01-17
2021-10-29,5617,2022-01-17
2021-10-28,6057,2022-01-17
2021-10-27,6520,2022-01-17
2021-10-26,6757,2022-01-17
2021-10-25,7194,2022-01-17
2021-10-24,3554,2022-01-17
2021-10-23,4042,2022-01-17
2021-10-22,5963,2022-01-17
2021-10-21,5882,2022-01-17
2021-10-20,6199,2022-01-17
2021-10-19,6354,2022-01-17
2021-10-18,7034,2022-01-17
2021-10-17,3557,2022-01-17
2021-10-16,3624,2022-01-17
2021-10-15,5278,2022-01-17
2021-10-14,5283,2022-01-17
2021-10-13,5607,2022-01-17
2021-10-12,5790,2022-01-17
2021-10-11,5780,2022-01-17
