test_date,new_positive,issue_date
2022-01-12,0,2022-01-13
2022-01-11,4783,2022-01-13
2022-01-10,29976,2022-01-13
2022-01-09,20817,2022-01-13
2022-01-08,38115,2022-01-13
2022-01-07,88358,2022-01-13
2022-01-06,112443,2022-01-13
2022-01-05,133285,2022-01-13
2022-01-04,141056,2022-01-13
2022-01-03,126436,2022-01-13
2022-01-02,48936,2022-01-13
2022-01-01,26350,2022-01-13
2021-12-31,49050,2022-01-13
2021-12-30,80765,2022-01-13
2021-12-29,84677,2022-01-13
2021-12-28,83344,2022-01-13
2021-12-27,70069,2022-01-13
2021-12-26,32952,2022-01-13
2021-12-25,13166,2022-01-13
2021-12-24,20513,2022-01-13
2021-12-23,30965,2022-01-13
2021-12-22,30547,2022-01-13
2021-12-21,26329,2022-01-13
2021-12-20,22374,2022-01-13
2021-12-19,10251,2022-01-13
2021-12-18,9493,2022-01-13
2021-12-17,10923,2022-01-13
2021-12-16,10066,2022-01-13
2021-12-15,10017,2022-01-13
2021-12-14,8311,2022-01-13
2021-12-13,8823,2022-01-13
2021-12-12,4357,2022-01-13
2021-12-11,4243,2022-01-13
2021-12-10,5736,2022-01-13
2021-12-09,5728,2022-01-13
2021-12-08,6455,2022-01-13
2021-12-07,6494,2022-01-13
2021-12-06,7381,2022-01-13
2021-12-05,3840,2022-01-13
2021-12-04,4130,2022-01-13
2021-12-03,6126,2022-01-13
2021-12-02,6295,2022-01-13
2021-12-01,7452,2022-01-13
2021-11-30,7049,2022-01-13
2021-11-29,8209,2022-01-13
2021-11-28,4394,2022-01-13
2021-11-27,4210,2022-01-13
2021-11-26,4336,2022-01-13
2021-11-25,2283,2022-01-13
2021-11-24,4656,2022-01-13
2021-11-23,4884,2022-01-13
2021-11-22,5202,2022-01-13
2021-11-21,2937,2022-01-13
2021-11-20,3254,2022-01-13
2021-11-19,4574,2022-01-13
2021-11-18,4657,2022-01-13
2021-11-17,5134,2022-01-13
2021-11-16,5395,2022-01-13
2021-11-15,6377,2022-01-13
2021-11-14,3236,2022-01-13
2021-11-13,3427,2022-01-13
2021-11-12,5077,2022-01-13
2021-11-11,4295,2022-01-13
2021-11-10,5595,2022-01-13
2021-11-09,5872,2022-01-13
2021-11-08,6622,2022-01-13
2021-11-07,3456,2022-01-13
2021-11-06,3654,2022-01-13
2021-11-05,5517,2022-01-13
2021-11-04,6000,2022-01-13
2021-11-03,6373,2022-01-13
2021-11-02,6452,2022-01-13
2021-11-01,7350,2022-01-13
2021-10-31,3475,2022-01-13
2021-10-30,3921,2022-01-13
2021-10-29,5612,2022-01-13
2021-10-28,6054,2022-01-13
2021-10-27,6517,2022-01-13
2021-10-26,6752,2022-01-13
2021-10-25,7190,2022-01-13
2021-10-24,3553,2022-01-13
2021-10-23,4038,2022-01-13
2021-10-22,5961,2022-01-13
2021-10-21,5881,2022-01-13
2021-10-20,6198,2022-01-13
2021-10-19,6352,2022-01-13
2021-10-18,7031,2022-01-13
2021-10-17,3555,2022-01-13
2021-10-16,3623,2022-01-13
2021-10-15,5273,2022-01-13
2021-10-14,5252,2022-01-13
2021-10-13,5603,2022-01-13
2021-10-12,5785,2022-01-13
2021-10-11,5778,2022-01-13
2021-10-10,3279,2022-01-13
2021-10-09,3496,2022-01-13
2021-10-08,5153,2022-01-13
2021-10-07,5277,2022-01-13
2021-10-06,5960,2022-01-13
2021-10-05,6206,2022-01-13
2021-10-04,6766,2022-01-13
2021-10-03,3366,2022-01-13
2021-10-02,3665,2022-01-13
2021-10-01,5702,2022-01-13
2021-09-30,5757,2022-01-13
2021-09-29,6181,2022-01-13
2021-09-28,6723,2022-01-13
2021-09-27,7603,2022-01-13
2021-09-26,3729,2022-01-13
2021-09-25,4203,2022-01-13
2021-09-24,6125,2022-01-13
2021-09-23,6457,2022-01-13
2021-09-22,7335,2022-01-13
2021-09-21,7480,2022-01-13
2021-09-20,8798,2022-01-13
2021-09-19,4133,2022-01-13
2021-09-18,4883,2022-01-13
2021-09-17,7285,2022-01-13
2021-09-16,7838,2022-01-13
2021-09-15,8792,2022-01-13
2021-09-14,9418,2022-01-13
2021-09-13,10363,2022-01-13
2021-09-12,5315,2022-01-13
2021-09-11,6205,2022-01-13
2021-09-10,9243,2022-01-13
2021-09-09,10141,2022-01-13
2021-09-08,11260,2022-01-13
2021-09-07,12340,2022-01-13
2021-09-06,6619,2022-01-13
2021-09-05,5326,2022-01-13
2021-09-04,6720,2022-01-13
2021-09-03,9930,2022-01-13
2021-09-02,10918,2022-01-13
2021-09-01,12786,2022-01-13
2021-08-31,12185,2022-01-13
2021-08-30,13204,2022-01-13
2021-08-29,6557,2022-01-13
2021-08-28,7741,2022-01-13
2021-08-27,11195,2022-01-13
2021-08-26,12364,2022-01-13
2021-08-25,13559,2022-01-13
2021-08-24,13988,2022-01-13
2021-08-23,15223,2022-01-13
2021-08-22,7498,2022-01-13
2021-08-21,8836,2022-01-13
2021-08-20,13346,2022-01-13
2021-08-19,13858,2022-01-13
2021-08-18,14971,2022-01-13
2021-08-17,15447,2022-01-13
2021-08-16,16064,2022-01-13
2021-08-15,8146,2022-01-13
2021-08-14,9539,2022-01-13
2021-08-13,13708,2022-01-13
2021-08-12,14552,2022-01-13
2021-08-11,15431,2022-01-13
2021-08-10,16119,2022-01-13
2021-08-09,16230,2022-01-13
2021-08-08,8639,2022-01-13
