test_date,new_positive,issue_date
2021-12-05,0,2021-12-06
2021-12-04,302,2021-12-06
2021-12-03,2805,2021-12-06
2021-12-02,4854,2021-12-06
2021-12-01,5713,2021-12-06
2021-11-30,5890,2021-12-06
2021-11-29,6666,2021-12-06
2021-11-28,3134,2021-12-06
2021-11-27,3385,2021-12-06
2021-11-26,3674,2021-12-06
2021-11-25,1798,2021-12-06
2021-11-24,4328,2021-12-06
2021-11-23,4580,2021-12-06
2021-11-22,4998,2021-12-06
2021-11-21,2817,2021-12-06
2021-11-20,3112,2021-12-06
2021-11-19,4481,2021-12-06
2021-11-18,4581,2021-12-06
2021-11-17,5073,2021-12-06
2021-11-16,5374,2021-12-06
2021-11-15,6290,2021-12-06
2021-11-14,3198,2021-12-06
2021-11-13,3398,2021-12-06
2021-11-12,5041,2021-12-06
2021-11-11,4286,2021-12-06
2021-11-10,5547,2021-12-06
2021-11-09,5835,2021-12-06
2021-11-08,6588,2021-12-06
2021-11-07,3437,2021-12-06
2021-11-06,3643,2021-12-06
2021-11-05,5507,2021-12-06
2021-11-04,5985,2021-12-06
2021-11-03,6349,2021-12-06
2021-11-02,6435,2021-12-06
2021-11-01,7328,2021-12-06
2021-10-31,3470,2021-12-06
2021-10-30,3916,2021-12-06
2021-10-29,5604,2021-12-06
2021-10-28,6029,2021-12-06
2021-10-27,6483,2021-12-06
2021-10-26,6728,2021-12-06
2021-10-25,7161,2021-12-06
2021-10-24,3537,2021-12-06
2021-10-23,4022,2021-12-06
2021-10-22,5938,2021-12-06
2021-10-21,5873,2021-12-06
2021-10-20,6197,2021-12-06
2021-10-19,6332,2021-12-06
2021-10-18,6996,2021-12-06
2021-10-17,3548,2021-12-06
2021-10-16,3613,2021-12-06
2021-10-15,5237,2021-12-06
2021-10-14,5238,2021-12-06
2021-10-13,5584,2021-12-06
2021-10-12,5764,2021-12-06
2021-10-11,5761,2021-12-06
2021-10-10,3266,2021-12-06
2021-10-09,3479,2021-12-06
2021-10-08,5139,2021-12-06
2021-10-07,5269,2021-12-06
2021-10-06,5955,2021-12-06
2021-10-05,6190,2021-12-06
2021-10-04,6757,2021-12-06
2021-10-03,3361,2021-12-06
2021-10-02,3657,2021-12-06
2021-10-01,5680,2021-12-06
2021-09-30,5744,2021-12-06
2021-09-29,6168,2021-12-06
2021-09-28,6712,2021-12-06
2021-09-27,7584,2021-12-06
2021-09-26,3724,2021-12-06
2021-09-25,4198,2021-12-06
2021-09-24,6115,2021-12-06
2021-09-23,6439,2021-12-06
2021-09-22,7327,2021-12-06
2021-09-21,7463,2021-12-06
2021-09-20,8769,2021-12-06
2021-09-19,4118,2021-12-06
2021-09-18,4872,2021-12-06
2021-09-17,7264,2021-12-06
2021-09-16,7831,2021-12-06
2021-09-15,8766,2021-12-06
2021-09-14,9396,2021-12-06
2021-09-13,10326,2021-12-06
2021-09-12,5300,2021-12-06
2021-09-11,6202,2021-12-06
2021-09-10,9244,2021-12-06
2021-09-09,10131,2021-12-06
2021-09-08,11236,2021-12-06
2021-09-07,12322,2021-12-06
2021-09-06,6606,2021-12-06
2021-09-05,5322,2021-12-06
2021-09-04,6697,2021-12-06
2021-09-03,9911,2021-12-06
2021-09-02,10891,2021-12-06
2021-09-01,12765,2021-12-06
2021-08-31,12179,2021-12-06
2021-08-30,13175,2021-12-06
2021-08-29,6544,2021-12-06
