test_date,new_positive,issue_date
2021-12-30,0,2021-12-31
2021-12-29,4111,2021-12-31
2021-12-28,22863,2021-12-31
2021-12-27,47238,2021-12-31
2021-12-26,21573,2021-12-31
2021-12-25,6372,2021-12-31
2021-12-24,15520,2021-12-31
2021-12-23,28224,2021-12-31
2021-12-22,28678,2021-12-31
2021-12-21,24344,2021-12-31
2021-12-20,19870,2021-12-31
2021-12-19,8894,2021-12-31
2021-12-18,8736,2021-12-31
2021-12-17,10359,2021-12-31
2021-12-16,9758,2021-12-31
2021-12-15,9690,2021-12-31
2021-12-14,8091,2021-12-31
2021-12-13,8635,2021-12-31
2021-12-12,4273,2021-12-31
2021-12-11,4179,2021-12-31
2021-12-10,5842,2021-12-31
2021-12-09,5799,2021-12-31
2021-12-08,6446,2021-12-31
2021-12-07,6415,2021-12-31
2021-12-06,7275,2021-12-31
2021-12-05,3754,2021-12-31
2021-12-04,4081,2021-12-31
2021-12-03,6044,2021-12-31
2021-12-02,6204,2021-12-31
2021-12-01,7380,2021-12-31
2021-11-30,7034,2021-12-31
2021-11-29,8180,2021-12-31
2021-11-28,4363,2021-12-31
2021-11-27,4194,2021-12-31
2021-11-26,4328,2021-12-31
2021-11-25,2263,2021-12-31
2021-11-24,4617,2021-12-31
2021-11-23,4806,2021-12-31
2021-11-22,5184,2021-12-31
2021-11-21,2933,2021-12-31
2021-11-20,3248,2021-12-31
2021-11-19,4564,2021-12-31
2021-11-18,4658,2021-12-31
2021-11-17,5133,2021-12-31
2021-11-16,5392,2021-12-31
2021-11-15,6357,2021-12-31
2021-11-14,3231,2021-12-31
2021-11-13,3427,2021-12-31
2021-11-12,5069,2021-12-31
2021-11-11,4294,2021-12-31
2021-11-10,5595,2021-12-31
2021-11-09,5858,2021-12-31
2021-11-08,6614,2021-12-31
2021-11-07,3451,2021-12-31
2021-11-06,3654,2021-12-31
2021-11-05,5511,2021-12-31
2021-11-04,5992,2021-12-31
2021-11-03,6366,2021-12-31
2021-11-02,6441,2021-12-31
2021-11-01,7345,2021-12-31
2021-10-31,3468,2021-12-31
2021-10-30,3919,2021-12-31
2021-10-29,5610,2021-12-31
2021-10-28,6043,2021-12-31
2021-10-27,6504,2021-12-31
2021-10-26,6744,2021-12-31
2021-10-25,7190,2021-12-31
2021-10-24,3549,2021-12-31
2021-10-23,4033,2021-12-31
2021-10-22,5951,2021-12-31
2021-10-21,5873,2021-12-31
2021-10-20,6198,2021-12-31
2021-10-19,6343,2021-12-31
2021-10-18,7029,2021-12-31
2021-10-17,3552,2021-12-31
2021-10-16,3621,2021-12-31
2021-10-15,5260,2021-12-31
2021-10-14,5257,2021-12-31
2021-10-13,5594,2021-12-31
2021-10-12,5782,2021-12-31
2021-10-11,5777,2021-12-31
2021-10-10,3279,2021-12-31
2021-10-09,3491,2021-12-31
2021-10-08,5148,2021-12-31
2021-10-07,5272,2021-12-31
2021-10-06,5958,2021-12-31
2021-10-05,6201,2021-12-31
2021-10-04,6763,2021-12-31
2021-10-03,3369,2021-12-31
2021-10-02,3661,2021-12-31
2021-10-01,5700,2021-12-31
2021-09-30,5757,2021-12-31
2021-09-29,6174,2021-12-31
2021-09-28,6723,2021-12-31
2021-09-27,7600,2021-12-31
2021-09-26,3724,2021-12-31
2021-09-25,4202,2021-12-31
2021-09-24,6122,2021-12-31
2021-09-23,6448,2021-12-31
2021-09-22,7327,2021-12-31
2021-09-21,7479,2021-12-31
2021-09-20,8793,2021-12-31
2021-09-19,4122,2021-12-31
2021-09-18,4878,2021-12-31
2021-09-17,7277,2021-12-31
2021-09-16,7833,2021-12-31
2021-09-15,8780,2021-12-31
2021-09-14,9410,2021-12-31
2021-09-13,10342,2021-12-31
2021-09-12,5306,2021-12-31
2021-09-11,6198,2021-12-31
2021-09-10,9246,2021-12-31
2021-09-09,10136,2021-12-31
2021-09-08,11244,2021-12-31
2021-09-07,12330,2021-12-31
2021-09-06,6614,2021-12-31
2021-09-05,5323,2021-12-31
2021-09-04,6709,2021-12-31
2021-09-03,9922,2021-12-31
2021-09-02,10899,2021-12-31
2021-09-01,12767,2021-12-31
2021-08-31,12177,2021-12-31
2021-08-30,13184,2021-12-31
2021-08-29,6547,2021-12-31
2021-08-28,7738,2021-12-31
2021-08-27,11178,2021-12-31
2021-08-26,12361,2021-12-31
2021-08-25,13541,2021-12-31
2021-08-24,13980,2021-12-31
2021-08-23,15219,2021-12-31
2021-08-22,7494,2021-12-31
2021-08-21,8827,2021-12-31
2021-08-20,13337,2021-12-31
2021-08-19,13854,2021-12-31
2021-08-18,14962,2021-12-31
2021-08-17,15439,2021-12-31
2021-08-16,16061,2021-12-31
2021-08-15,8147,2021-12-31
2021-08-14,9529,2021-12-31
2021-08-13,13702,2021-12-31
2021-08-12,14550,2021-12-31
2021-08-11,15421,2021-12-31
2021-08-10,16115,2021-12-31
2021-08-09,16228,2021-12-31
2021-08-08,8635,2021-12-31
2021-08-07,9644,2021-12-31
2021-08-06,12839,2021-12-31
2021-08-05,13865,2021-12-31
2021-08-04,14030,2021-12-31
2021-08-03,14299,2021-12-31
