test_date,new_positive,issue_date
2022-04-12,0,2022-04-13
2022-04-11,392,2022-04-13
2022-04-10,775,2022-04-13
2022-04-09,1412,2022-04-13
2022-04-08,2462,2022-04-13
2022-04-07,2818,2022-04-13
2022-04-06,3126,2022-04-13
2022-04-05,3054,2022-04-13
2022-04-04,3363,2022-04-13
2022-04-03,1470,2022-04-13
2022-04-02,1477,2022-04-13
2022-04-01,2420,2022-04-13
2022-03-31,2382,2022-04-13
2022-03-30,2563,2022-04-13
2022-03-29,2635,2022-04-13
2022-03-28,2786,2022-04-13
2022-03-27,1479,2022-04-13
2022-03-26,1413,2022-04-13
2022-03-25,1970,2022-04-13
2022-03-24,2279,2022-04-13
2022-03-23,2223,2022-04-13
2022-03-22,3003,2022-04-13
2022-03-21,2679,2022-04-13
2022-03-20,1268,2022-04-13
2022-03-19,1226,2022-04-13
2022-03-18,1975,2022-04-13
2022-03-17,2294,2022-04-13
2022-03-16,2438,2022-04-13
2022-03-15,2592,2022-04-13
2022-03-14,2845,2022-04-13
2022-03-13,1258,2022-04-13
2022-03-12,1475,2022-04-13
2022-03-11,2290,2022-04-13
2022-03-10,2524,2022-04-13
2022-03-09,3010,2022-04-13
2022-03-08,3306,2022-04-13
2022-03-07,3876,2022-04-13
2022-03-06,1793,2022-04-13
2022-03-05,2054,2022-04-13
2022-03-04,3107,2022-04-13
2022-03-03,3593,2022-04-13
2022-03-02,3987,2022-04-13
2022-03-01,4661,2022-04-13
2022-02-28,5235,2022-04-13
2022-02-27,2370,2022-04-13
2022-02-26,2683,2022-04-13
2022-02-25,4776,2022-04-13
2022-02-24,5152,2022-04-13
2022-02-23,5580,2022-04-13
2022-02-22,7143,2022-04-13
2022-02-21,5329,2022-04-13
2022-02-20,3596,2022-04-13
2022-02-19,4176,2022-04-13
2022-02-18,7030,2022-04-13
2022-02-17,8066,2022-04-13
2022-02-16,9351,2022-04-13
2022-02-15,10839,2022-04-13
2022-02-14,12812,2022-04-13
2022-02-13,5530,2022-04-13
2022-02-12,7100,2022-04-13
2022-02-11,12839,2022-04-13
2022-02-10,14069,2022-04-13
2022-02-09,16065,2022-04-13
2022-02-08,17803,2022-04-13
2022-02-07,22323,2022-04-13
2022-02-06,9768,2022-04-13
2022-02-05,11620,2022-04-13
2022-02-04,21644,2022-04-13
2022-02-03,23738,2022-04-13
2022-02-02,27109,2022-04-13
2022-02-01,32504,2022-04-13
2022-01-31,38399,2022-04-13
2022-01-30,15438,2022-04-13
2022-01-29,20864,2022-04-13
2022-01-28,38647,2022-04-13
2022-01-27,43991,2022-04-13
2022-01-26,51650,2022-04-13
2022-01-25,59783,2022-04-13
2022-01-24,70164,2022-04-13
2022-01-23,28177,2022-04-13
2022-01-22,39697,2022-04-13
2022-01-21,76900,2022-04-13
2022-01-20,89353,2022-04-13
2022-01-19,100587,2022-04-13
2022-01-18,119270,2022-04-13
2022-01-17,80969,2022-04-13
2022-01-16,40058,2022-04-13
2022-01-15,58115,2022-04-13
2022-01-14,103507,2022-04-13
2022-01-13,113602,2022-04-13
2022-01-12,125625,2022-04-13
2022-01-11,134137,2022-04-13
2022-01-10,140428,2022-04-13
