test_date,new_positive,issue_date
2021-08-22,0,2021-08-23
2021-08-21,690,2021-08-23
2021-08-20,3396,2021-08-23
2021-08-19,8178,2021-08-23
2021-08-18,11680,2021-08-23
2021-08-17,12351,2021-08-23
2021-08-16,13112,2021-08-23
2021-08-15,5977,2021-08-23
2021-08-14,7940,2021-08-23
2021-08-13,11521,2021-08-23
2021-08-12,12951,2021-08-23
2021-08-11,13444,2021-08-23
2021-08-10,13800,2021-08-23
2021-08-09,14088,2021-08-23
2021-08-08,7455,2021-08-23
2021-08-07,8747,2021-08-23
2021-08-06,11876,2021-08-23
2021-08-05,13020,2021-08-23
2021-08-04,12601,2021-08-23
2021-08-03,12867,2021-08-23
2021-08-02,12920,2021-08-23
2021-08-01,7895,2021-08-23
2021-07-31,8267,2021-08-23
2021-07-30,10870,2021-08-23
2021-07-29,11542,2021-08-23
2021-07-28,11612,2021-08-23
2021-07-27,11064,2021-08-23
2021-07-26,11556,2021-08-23
2021-07-25,6317,2021-08-23
2021-07-24,6650,2021-08-23
2021-07-23,7982,2021-08-23
2021-07-22,8190,2021-08-23
2021-07-21,8628,2021-08-23
2021-07-20,8233,2021-08-23
2021-07-19,8261,2021-08-23
2021-07-18,4691,2021-08-23
2021-07-17,4587,2021-08-23
2021-07-16,5894,2021-08-23
2021-07-15,5782,2021-08-23
2021-07-14,5492,2021-08-23
2021-07-13,5312,2021-08-23
2021-07-12,5304,2021-08-23
2021-07-11,3090,2021-08-23
2021-07-10,3093,2021-08-23
2021-07-09,3565,2021-08-23
2021-07-08,3547,2021-08-23
2021-07-07,3733,2021-08-23
2021-07-06,3569,2021-08-23
2021-07-05,2724,2021-08-23
2021-07-04,1536,2021-08-23
2021-07-03,1683,2021-08-23
2021-07-02,2005,2021-08-23
2021-07-01,2136,2021-08-23
2021-06-30,1985,2021-08-23
2021-06-29,1870,2021-08-23
2021-06-28,1920,2021-08-23
2021-06-27,1162,2021-08-23
2021-06-26,1056,2021-08-23
2021-06-25,1304,2021-08-23
2021-06-24,1388,2021-08-23
2021-06-23,1226,2021-08-23
2021-06-22,1292,2021-08-23
2021-06-21,1368,2021-08-23
2021-06-20,776,2021-08-23
2021-06-19,737,2021-08-23
2021-06-18,914,2021-08-23
2021-06-17,1019,2021-08-23
2021-06-16,1058,2021-08-23
2021-06-15,1018,2021-08-23
2021-06-14,1133,2021-08-23
2021-06-13,691,2021-08-23
2021-06-12,660,2021-08-23
2021-06-11,839,2021-08-23
2021-06-10,864,2021-08-23
2021-06-09,915,2021-08-23
2021-06-08,1041,2021-08-23
2021-06-07,1022,2021-08-23
2021-06-06,613,2021-08-23
2021-06-05,637,2021-08-23
2021-06-04,859,2021-08-23
2021-06-03,983,2021-08-23
