test_date,new_positive,issue_date
2021-05-07,0,2021-05-08
2021-05-06,165,2021-05-08
2021-05-05,859,2021-05-08
2021-05-04,1332,2021-05-08
2021-05-03,1763,2021-05-08
2021-05-02,759,2021-05-08
2021-05-01,1004,2021-05-08
2021-04-30,1594,2021-05-08
2021-04-29,1673,2021-05-08
2021-04-28,1685,2021-05-08
2021-04-27,1684,2021-05-08
2021-04-26,1846,2021-05-08
2021-04-25,949,2021-05-08
2021-04-24,1175,2021-05-08
2021-04-23,1666,2021-05-08
2021-04-22,1768,2021-05-08
2021-04-21,1875,2021-05-08
2021-04-20,2020,2021-05-08
2021-04-19,2315,2021-05-08
2021-04-18,1348,2021-05-08
2021-04-17,1482,2021-05-08
2021-04-16,1997,2021-05-08
2021-04-15,2063,2021-05-08
2021-04-14,2340,2021-05-08
2021-04-13,2369,2021-05-08
2021-04-12,2662,2021-05-08
2021-04-11,1523,2021-05-08
2021-04-10,1783,2021-05-08
2021-04-09,2241,2021-05-08
2021-04-08,2233,2021-05-08
2021-04-07,2599,2021-05-08
2021-04-06,2493,2021-05-08
2021-04-05,2849,2021-05-08
2021-04-04,1522,2021-05-08
2021-04-03,1680,2021-05-08
2021-04-02,2206,2021-05-08
2021-04-01,2278,2021-05-08
2021-03-31,2350,2021-05-08
2021-03-30,2406,2021-05-08
2021-03-29,2660,2021-05-08
2021-03-28,1584,2021-05-08
2021-03-27,1670,2021-05-08
2021-03-26,2250,2021-05-08
2021-03-25,2275,2021-05-08
2021-03-24,2669,2021-05-08
2021-03-23,2483,2021-05-08
2021-03-22,2689,2021-05-08
2021-03-21,1603,2021-05-08
2021-03-20,1692,2021-05-08
2021-03-19,2160,2021-05-08
2021-03-18,2196,2021-05-08
2021-03-17,2546,2021-05-08
2021-03-16,2499,2021-05-08
2021-03-15,2897,2021-05-08
2021-03-14,1598,2021-05-08
2021-03-13,1882,2021-05-08
2021-03-12,2479,2021-05-08
2021-03-11,2589,2021-05-08
2021-03-10,2757,2021-05-08
2021-03-09,2794,2021-05-08
2021-03-08,3331,2021-05-08
2021-03-07,1906,2021-05-08
2021-03-06,2176,2021-05-08
2021-03-05,2909,2021-05-08
2021-03-04,2921,2021-05-08
2021-03-03,3185,2021-05-08
