test_date,new_positive,issue_date
2021-07-18,0,2021-07-19
2021-07-17,330,2021-07-19
2021-07-16,2097,2021-07-19
2021-07-15,3578,2021-07-19
2021-07-14,3945,2021-07-19
2021-07-13,3830,2021-07-19
2021-07-12,3729,2021-07-19
2021-07-11,2045,2021-07-19
2021-07-10,2296,2021-07-19
2021-07-09,3009,2021-07-19
2021-07-08,3152,2021-07-19
2021-07-07,3294,2021-07-19
2021-07-06,3189,2021-07-19
2021-07-05,2410,2021-07-19
2021-07-04,1383,2021-07-19
2021-07-03,1546,2021-07-19
2021-07-02,1866,2021-07-19
2021-07-01,2015,2021-07-19
2021-06-30,1904,2021-07-19
2021-06-29,1806,2021-07-19
2021-06-28,1853,2021-07-19
2021-06-27,1108,2021-07-19
2021-06-26,1032,2021-07-19
2021-06-25,1291,2021-07-19
2021-06-24,1371,2021-07-19
2021-06-23,1215,2021-07-19
2021-06-22,1275,2021-07-19
2021-06-21,1361,2021-07-19
2021-06-20,753,2021-07-19
2021-06-19,730,2021-07-19
2021-06-18,910,2021-07-19
2021-06-17,1013,2021-07-19
2021-06-16,1046,2021-07-19
2021-06-15,1007,2021-07-19
2021-06-14,1127,2021-07-19
2021-06-13,685,2021-07-19
2021-06-12,654,2021-07-19
2021-06-11,832,2021-07-19
2021-06-10,859,2021-07-19
2021-06-09,912,2021-07-19
2021-06-08,1030,2021-07-19
2021-06-07,1015,2021-07-19
2021-06-06,611,2021-07-19
2021-06-05,638,2021-07-19
2021-06-04,856,2021-07-19
2021-06-03,985,2021-07-19
2021-06-02,1015,2021-07-19
2021-06-01,1196,2021-07-19
2021-05-31,591,2021-07-19
2021-05-30,580,2021-07-19
2021-05-29,596,2021-07-19
2021-05-28,839,2021-07-19
2021-05-27,899,2021-07-19
2021-05-26,951,2021-07-19
2021-05-25,1042,2021-07-19
2021-05-24,1207,2021-07-19
2021-05-23,654,2021-07-19
2021-05-22,700,2021-07-19
2021-05-21,940,2021-07-19
2021-05-20,979,2021-07-19
2021-05-19,1154,2021-07-19
2021-05-18,1202,2021-07-19
2021-05-17,1328,2021-07-19
2021-05-16,803,2021-07-19
2021-05-15,896,2021-07-19
2021-05-14,1147,2021-07-19
2021-05-13,1168,2021-07-19
2021-05-12,1328,2021-07-19
2021-05-11,1441,2021-07-19
2021-05-10,1612,2021-07-19
2021-05-09,926,2021-07-19
2021-05-08,1020,2021-07-19
2021-05-07,1417,2021-07-19
2021-05-06,1503,2021-07-19
2021-05-05,1675,2021-07-19
2021-05-04,1577,2021-07-19
2021-05-03,1944,2021-07-19
2021-05-02,1089,2021-07-19
2021-05-01,1245,2021-07-19
2021-04-30,1620,2021-07-19
2021-04-29,1637,2021-07-19
2021-04-28,1802,2021-07-19
2021-04-27,1855,2021-07-19
2021-04-26,2087,2021-07-19
2021-04-25,1206,2021-07-19
2021-04-24,1352,2021-07-19
2021-04-23,1798,2021-07-19
2021-04-22,1825,2021-07-19
2021-04-21,1965,2021-07-19
2021-04-20,2107,2021-07-19
2021-04-19,2363,2021-07-19
2021-04-18,1408,2021-07-19
2021-04-17,1543,2021-07-19
2021-04-16,2019,2021-07-19
2021-04-15,2103,2021-07-19
2021-04-14,2369,2021-07-19
2021-04-13,2374,2021-07-19
2021-04-12,2682,2021-07-19
2021-04-11,1552,2021-07-19
2021-04-10,1813,2021-07-19
2021-04-09,2247,2021-07-19
2021-04-08,2243,2021-07-19
2021-04-07,2594,2021-07-19
2021-04-06,2515,2021-07-19
2021-04-05,2862,2021-07-19
2021-04-04,1531,2021-07-19
2021-04-03,1694,2021-07-19
2021-04-02,2214,2021-07-19
2021-04-01,2309,2021-07-19
2021-03-31,2356,2021-07-19
2021-03-30,2405,2021-07-19
2021-03-29,2666,2021-07-19
2021-03-28,1589,2021-07-19
2021-03-27,1656,2021-07-19
2021-03-26,2242,2021-07-19
2021-03-25,2263,2021-07-19
2021-03-24,2649,2021-07-19
2021-03-23,2479,2021-07-19
2021-03-22,2680,2021-07-19
2021-03-21,1596,2021-07-19
2021-03-20,1699,2021-07-19
2021-03-19,2155,2021-07-19
2021-03-18,2188,2021-07-19
2021-03-17,2538,2021-07-19
2021-03-16,2475,2021-07-19
2021-03-15,2865,2021-07-19
2021-03-14,1587,2021-07-19
2021-03-13,1876,2021-07-19
2021-03-12,2470,2021-07-19
2021-03-11,2581,2021-07-19
2021-03-10,2748,2021-07-19
2021-03-09,2775,2021-07-19
2021-03-08,3317,2021-07-19
2021-03-07,1905,2021-07-19
2021-03-06,2181,2021-07-19
2021-03-05,2902,2021-07-19
2021-03-04,2916,2021-07-19
2021-03-03,3164,2021-07-19
2021-03-02,3234,2021-07-19
2021-03-01,3713,2021-07-19
2021-02-28,2146,2021-07-19
2021-02-27,2515,2021-07-19
2021-02-26,3337,2021-07-19
2021-02-25,3426,2021-07-19
2021-02-24,3851,2021-07-19
2021-02-23,4049,2021-07-19
2021-02-22,4722,2021-07-19
2021-02-21,2608,2021-07-19
