test_date,total_positive,new_positive,confirmed_case_7d_avg,issue_date
2020-01-29,1,1,NA,2021-04-29
2020-01-30,1,0,NA,2021-04-29
2020-01-31,1,0,NA,2021-04-29
2020-02-01,1,0,NA,2021-04-29
2020-02-02,1,0,NA,2021-04-29
2020-02-03,1,0,NA,2021-04-29
2020-02-04,1,0,0.142857143,2021-04-29
2020-02-05,1,0,0,2021-04-29
2020-02-06,2,1,0.142857143,2021-04-29
2020-02-07,2,0,0.142857143,2021-04-29
2020-02-08,2,0,0.142857143,2021-04-29
2020-02-09,2,0,0.142857143,2021-04-29
2020-02-10,2,0,0.142857143,2021-04-29
2020-02-11,2,0,0.142857143,2021-04-29
2020-02-12,2,0,0.142857143,2021-04-29
2020-02-13,2,0,0,2021-04-29
2020-02-14,2,0,0,2021-04-29
2020-02-15,2,0,0,2021-04-29
2020-02-16,2,0,0,2021-04-29
2020-02-17,2,0,0,2021-04-29
2020-02-18,2,0,0,2021-04-29
2020-02-19,2,0,0,2021-04-29
2020-02-20,2,0,0,2021-04-29
2020-02-21,2,0,0,2021-04-29
2020-02-22,2,0,0,2021-04-29
2020-02-23,2,0,0,2021-04-29
2020-02-24,2,0,0,2021-04-29
2020-02-25,2,0,0,2021-04-29
2020-02-26,2,0,0,2021-04-29
2020-02-27,2,0,0,2021-04-29
2020-02-28,2,0,0,2021-04-29
2020-02-29,2,0,0,2021-04-29
2020-03-01,3,1,0.142857143,2021-04-29
2020-03-02,3,0,0.142857143,2021-04-29
2020-03-03,4,1,0.285714286,2021-04-29
2020-03-04,6,2,0.571428571,2021-04-29
2020-03-05,14,8,1.714285714,2021-04-29
2020-03-06,28,14,3.714285714,2021-04-29
2020-03-07,72,44,10,2021-04-29
2020-03-08,91,19,12.57142857,2021-04-29
2020-03-09,96,5,13.28571429,2021-04-29
2020-03-10,110,14,15.14285714,2021-04-29
2020-03-11,132,22,18,2021-04-29
2020-03-12,161,29,21,2021-04-29
2020-03-13,222,61,27.71428571,2021-04-29
2020-03-14,295,73,31.85714286,2021-04-29
2020-03-15,363,68,38.85714286,2021-04-29
2020-03-16,513,150,59.57142857,2021-04-29
2020-03-17,762,249,93.14285714,2021-04-29
2020-03-18,1021,259,127,2021-04-29
2020-03-19,1300,279,162.5714286,2021-04-29
2020-03-20,1688,388,209.2857143,2021-04-29
2020-03-21,2010,322,244.8571429,2021-04-29
2020-03-22,2296,286,276,2021-04-29
2020-03-23,2905,609,341.5714286,2021-04-29
2020-03-24,3623,718,408.5714286,2021-04-29
2020-03-25,4370,747,478.1428571,2021-04-29
2020-03-26,5305,935,572,2021-04-29
2020-03-27,6248,943,651.2857143,2021-04-29
2020-03-28,6902,654,698.7142857,2021-04-29
2020-03-29,7425,523,732.5714286,2021-04-29
2020-03-30,8663,1238,822.4285714,2021-04-29
2020-03-31,9929,1266,900.7142857,2021-04-29
2020-04-01,11267,1338,985.2857143,2021-04-29
2020-04-02,12542,1275,1033.857143,2021-04-29
2020-04-03,14021,1479,1110.571429,2021-04-29
2020-04-04,15183,1162,1183.142857,2021-04-29
2020-04-05,16160,977,1248,2021-04-29
2020-04-06,18091,1931,1347.142857,2021-04-29
2020-04-07,20109,2018,1455,2021-04-29
2020-04-08,21973,1864,1530.142857,2021-04-29
2020-04-09,23949,1976,1630.571429,2021-04-29
2020-04-10,26004,2055,1712.714286,2021-04-29
2020-04-11,27332,1328,1736.571429,2021-04-29
2020-04-12,28262,930,1729.857143,2021-04-29
2020-04-13,30248,1986,1737.571429,2021-04-29
2020-04-14,33174,2926,1867,2021-04-29
2020-04-15,35714,2540,1963.571429,2021-04-29
2020-04-16,38101,2387,2021.857143,2021-04-29
2020-04-17,41090,2989,2155.285714,2021-04-29
2020-04-18,42570,1480,2176.857143,2021-04-29
2020-04-19,43659,1089,2199.571429,2021-04-29
2020-04-20,46344,2685,2299.428571,2021-04-29
2020-04-21,48534,2190,2193.571429,2021-04-29
2020-04-22,51234,2700,2216.857143,2021-04-29
2020-04-23,53638,2404,2219.571429,2021-04-29
2020-04-24,55910,2272,2117.428571,2021-04-29
2020-04-25,57402,1492,2119.142857,2021-04-29
2020-04-26,58246,844,2084.142857,2021-04-29
2020-04-27,60373,2127,2004.571429,2021-04-29
2020-04-28,62476,2103,1992.714286,2021-04-29
2020-04-29,64661,2185,1918.714286,2021-04-29
2020-04-30,66707,2046,1867.571429,2021-04-29
2020-05-01,68787,2080,1840,2021-04-29
2020-05-02,69816,1029,1773.857143,2021-04-29
2020-05-03,70549,733,1758,2021-04-29
2020-05-04,72426,1877,1722.285714,2021-04-29
2020-05-05,74158,1732,1669.428571,2021-04-29
2020-05-06,75854,1696,1599.857143,2021-04-29
2020-05-07,77528,1674,1547,2021-04-29
2020-05-08,78977,1449,1457.285714,2021-04-29
2020-05-09,79659,682,1407.714286,2021-04-29
2020-05-10,80043,384,1358,2021-04-29
2020-05-11,81346,1303,1276.142857,2021-04-29
2020-05-12,82795,1449,1235.714286,2021-04-29
2020-05-13,84106,1311,1180.428571,2021-04-29
2020-05-14,85420,1314,1128.714286,2021-04-29
2020-05-15,86523,1103,1079,2021-04-29
2020-05-16,87167,644,1073.714286,2021-04-29
2020-05-17,87530,363,1070.571429,2021-04-29
2020-05-18,88840,1310,1071.428571,2021-04-29
2020-05-19,89910,1070,1017.571429,2021-04-29
2020-05-20,90921,1011,974.7142857,2021-04-29
2020-05-21,91883,962,924.4285714,2021-04-29
2020-05-22,92745,862,889.7142857,2021-04-29
2020-05-23,93131,386,852.8571429,2021-04-29
2020-05-24,93432,301,844,2021-04-29
2020-05-25,93630,198,685,2021-04-29
2020-05-26,94494,864,655.1428571,2021-04-29
2020-05-27,95180,686,608.8571429,2021-04-29
2020-05-28,95819,639,562.5714286,2021-04-29
2020-05-29,96349,530,515.1428571,2021-04-29
2020-05-30,96619,270,498.5714286,2021-04-29
2020-05-31,96780,161,478.5714286,2021-04-29
2020-06-01,97288,508,522.8571429,2021-04-29
2020-06-02,97734,446,463.2857143,2021-04-29
2020-06-03,98193,459,430.7142857,2021-04-29
2020-06-04,98571,378,393.4285714,2021-04-29
2020-06-05,98907,336,365.8571429,2021-04-29
2020-06-06,99055,148,348.2857143,2021-04-29
2020-06-07,99206,151,346.8571429,2021-04-29
2020-06-08,99556,350,324.5714286,2021-04-29
2020-06-09,99897,341,309.7142857,2021-04-29
2020-06-10,100156,259,281.1428571,2021-04-29
2020-06-11,100382,226,259.4285714,2021-04-29
2020-06-12,100636,254,247.5714286,2021-04-29
2020-06-13,100732,96,240.2857143,2021-04-29
2020-06-14,100808,76,229.5714286,2021-04-29
2020-06-15,101044,236,212.8571429,2021-04-29
2020-06-16,101242,198,192.1428571,2021-04-29
2020-06-17,101490,248,190.5714286,2021-04-29
2020-06-18,101730,240,192.5714286,2021-04-29
2020-06-19,101904,174,181.2857143,2021-04-29
2020-06-20,101997,93,180.7142857,2021-04-29
2020-06-21,102076,79,181.1428571,2021-04-29
2020-06-22,102300,224,179.5714286,2021-04-29
2020-06-23,102488,188,178.2857143,2021-04-29
2020-06-24,102698,210,172.8571429,2021-04-29
2020-06-25,102904,206,168,2021-04-29
2020-06-26,103102,198,171.2857143,2021-04-29
2020-06-27,103236,134,177.1428571,2021-04-29
2020-06-28,103307,71,176,2021-04-29
2020-06-29,103512,205,173.2857143,2021-04-29
2020-06-30,103732,220,177.7142857,2021-04-29
2020-07-01,103948,216,178.5714286,2021-04-29
2020-07-02,104174,226,181.4285714,2021-04-29
2020-07-03,104273,99,167.2857143,2021-04-29
2020-07-04,104333,60,156.7142857,2021-04-29
2020-07-05,104434,101,161,2021-04-29
2020-07-06,104671,237,165.5714286,2021-04-29
2020-07-07,104912,241,168.5714286,2021-04-29
2020-07-08,105128,216,168.5714286,2021-04-29
2020-07-09,105382,254,172.5714286,2021-04-29
2020-07-10,105610,228,191,2021-04-29
2020-07-11,105727,117,199.1428571,2021-04-29
2020-07-12,105814,87,197.1428571,2021-04-29
2020-07-13,106080,266,201.2857143,2021-04-29
2020-07-14,106312,232,200,2021-04-29
2020-07-15,106610,298,211.7142857,2021-04-29
2020-07-16,106855,245,210.2857143,2021-04-29
2020-07-17,107082,227,210.1428571,2021-04-29
2020-07-18,107210,128,211.7142857,2021-04-29
2020-07-19,107284,74,209.8571429,2021-04-29
2020-07-20,107563,279,211.7142857,2021-04-29
2020-07-21,107818,255,215,2021-04-29
2020-07-22,108076,258,209.2857143,2021-04-29
2020-07-23,108334,258,211.2857143,2021-04-29
2020-07-24,108591,257,215.5714286,2021-04-29
2020-07-25,108751,160,220,2021-04-29
2020-07-26,108851,100,223.8571429,2021-04-29
2020-07-27,109212,361,235.5714286,2021-04-29
2020-07-28,109532,320,244.8571429,2021-04-29
2020-07-29,109851,319,253.5714286,2021-04-29
2020-07-30,110187,336,264.7142857,2021-04-29
2020-07-31,110506,319,273.5714286,2021-04-29
2020-08-01,110654,148,271.8571429,2021-04-29
2020-08-02,110761,107,273,2021-04-29
2020-08-03,111119,358,272.5714286,2021-04-29
2020-08-04,111426,307,270.8571429,2021-04-29
2020-08-05,111759,333,272.8571429,2021-04-29
2020-08-06,112113,354,275.4285714,2021-04-29
2020-08-07,112412,299,272.5714286,2021-04-29
2020-08-08,112581,169,275.7142857,2021-04-29
2020-08-09,112666,85,272.2857143,2021-04-29
2020-08-10,113038,372,274.5714286,2021-04-29
2020-08-11,113322,284,271.1428571,2021-04-29
2020-08-12,113626,304,267,2021-04-29
2020-08-13,113975,349,266.2857143,2021-04-29
2020-08-14,114317,342,272.4285714,2021-04-29
2020-08-15,114468,151,269.8571429,2021-04-29
2020-08-16,114588,120,274.8571429,2021-04-29
2020-08-17,114957,369,274.1428571,2021-04-29
2020-08-18,115337,380,288,2021-04-29
2020-08-19,115673,336,292.7142857,2021-04-29
2020-08-20,116030,357,293.7142857,2021-04-29
2020-08-21,116313,283,285.2857143,2021-04-29
2020-08-22,116461,148,284.8571429,2021-04-29
2020-08-23,116553,92,280.8571429,2021-04-29
2020-08-24,116947,394,284.7142857,2021-04-29
2020-08-25,117325,378,284.4285714,2021-04-29
2020-08-26,117705,380,290.4285714,2021-04-29
2020-08-27,118049,344,288.7142857,2021-04-29
2020-08-28,118412,363,300.1428571,2021-04-29
2020-08-29,118584,172,303.5714286,2021-04-29
2020-08-30,118723,139,310.2857143,2021-04-29
2020-08-31,119162,439,316.2857143,2021-04-29
2020-09-01,119558,396,318.5714286,2021-04-29
2020-09-02,119942,384,319.2857143,2021-04-29
2020-09-03,120406,464,336.4285714,2021-04-29
2020-09-04,120752,346,334.2857143,2021-04-29
2020-09-05,120950,198,338,2021-04-29
2020-09-06,121063,113,334.1428571,2021-04-29
2020-09-07,121224,161,294.5714286,2021-04-29
2020-09-08,121770,546,316.2857143,2021-04-29
2020-09-09,122245,475,329.1428571,2021-04-29
2020-09-10,122657,412,321.2857143,2021-04-29
2020-09-11,123066,409,330,2021-04-29
2020-09-12,123255,189,328.7142857,2021-04-29
2020-09-13,123416,161,335.7142857,2021-04-29
2020-09-14,123919,503,384.5714286,2021-04-29
2020-09-15,124343,424,367,2021-04-29
2020-09-16,124756,413,358.2857143,2021-04-29
2020-09-17,125110,354,350.5714286,2021-04-29
2020-09-18,125546,436,354.4285714,2021-04-29
2020-09-19,125748,202,356.2857143,2021-04-29
2020-09-20,125889,141,353.4285714,2021-04-29
2020-09-21,126316,427,342.5714286,2021-04-29
2020-09-22,126824,508,354.5714286,2021-04-29
2020-09-23,127384,560,375.5714286,2021-04-29
2020-09-24,127981,597,410.1428571,2021-04-29
2020-09-25,128534,553,426.8571429,2021-04-29
2020-09-26,128897,363,450,2021-04-29
2020-09-27,129122,225,461.8571429,2021-04-29
2020-09-28,129987,865,524.7142857,2021-04-29
2020-09-29,130707,720,555,2021-04-29
2020-09-30,131320,613,562.5714286,2021-04-29
2020-10-01,132004,684,574.8571429,2021-04-29
2020-10-02,132569,565,576.5714286,2021-04-29
2020-10-03,132977,408,582.8571429,2021-04-29
2020-10-04,133269,292,592.5714286,2021-04-29
2020-10-05,134018,749,575.8571429,2021-04-29
2020-10-06,134754,736,577.8571429,2021-04-29
2020-10-07,135476,722,593.2857143,2021-04-29
2020-10-08,136311,835,614.8571429,2021-04-29
2020-10-09,136999,688,632.5714286,2021-04-29
2020-10-10,137411,412,633.2857143,2021-04-29
2020-10-11,137675,264,629.2857143,2021-04-29
2020-10-12,138269,594,606.8571429,2021-04-29
2020-10-13,139054,785,614.2857143,2021-04-29
2020-10-14,139951,897,639.7142857,2021-04-29
2020-10-15,140901,950,656.2857143,2021-04-29
2020-10-16,141767,866,681.5714286,2021-04-29
2020-10-17,142310,543,700.2857143,2021-04-29
2020-10-18,142641,331,709.8571429,2021-04-29
2020-10-19,143720,1079,779.2857143,2021-04-29
