test_date,new_positive,issue_date
2021-11-28,0,2021-11-29
2021-11-27,366,2021-11-29
2021-11-26,1835,2021-11-29
2021-11-25,595,2021-11-29
2021-11-24,3360,2021-11-29
2021-11-23,3635,2021-11-29
2021-11-22,4026,2021-11-29
2021-11-21,1936,2021-11-29
2021-11-20,2416,2021-11-29
2021-11-19,3875,2021-11-29
2021-11-18,4113,2021-11-29
2021-11-17,4630,2021-11-29
2021-11-16,5010,2021-11-29
2021-11-15,6061,2021-11-29
2021-11-14,3026,2021-11-29
2021-11-13,3323,2021-11-29
2021-11-12,4920,2021-11-29
2021-11-11,4234,2021-11-29
2021-11-10,5504,2021-11-29
2021-11-09,5794,2021-11-29
2021-11-08,6526,2021-11-29
2021-11-07,3377,2021-11-29
2021-11-06,3591,2021-11-29
2021-11-05,5471,2021-11-29
2021-11-04,5957,2021-11-29
2021-11-03,6293,2021-11-29
2021-11-02,6372,2021-11-29
2021-11-01,7253,2021-11-29
2021-10-31,3435,2021-11-29
2021-10-30,3911,2021-11-29
2021-10-29,5584,2021-11-29
2021-10-28,6018,2021-11-29
2021-10-27,6494,2021-11-29
2021-10-26,6722,2021-11-29
2021-10-25,7165,2021-11-29
2021-10-24,3523,2021-11-29
2021-10-23,4006,2021-11-29
2021-10-22,5920,2021-11-29
2021-10-21,5856,2021-11-29
2021-10-20,6191,2021-11-29
2021-10-19,6322,2021-11-29
2021-10-18,6990,2021-11-29
2021-10-17,3547,2021-11-29
2021-10-16,3600,2021-11-29
2021-10-15,5230,2021-11-29
2021-10-14,5233,2021-11-29
2021-10-13,5579,2021-11-29
2021-10-12,5757,2021-11-29
2021-10-11,5752,2021-11-29
2021-10-10,3260,2021-11-29
2021-10-09,3480,2021-11-29
2021-10-08,5134,2021-11-29
2021-10-07,5266,2021-11-29
2021-10-06,5957,2021-11-29
2021-10-05,6187,2021-11-29
2021-10-04,6755,2021-11-29
2021-10-03,3361,2021-11-29
2021-10-02,3654,2021-11-29
2021-10-01,5682,2021-11-29
2021-09-30,5741,2021-11-29
2021-09-29,6165,2021-11-29
2021-09-28,6709,2021-11-29
2021-09-27,7580,2021-11-29
2021-09-26,3723,2021-11-29
2021-09-25,4196,2021-11-29
2021-09-24,6114,2021-11-29
2021-09-23,6441,2021-11-29
2021-09-22,7327,2021-11-29
2021-09-21,7470,2021-11-29
2021-09-20,8777,2021-11-29
2021-09-19,4116,2021-11-29
2021-09-18,4862,2021-11-29
2021-09-17,7266,2021-11-29
2021-09-16,7834,2021-11-29
2021-09-15,8763,2021-11-29
2021-09-14,9395,2021-11-29
2021-09-13,10325,2021-11-29
2021-09-12,5298,2021-11-29
2021-09-11,6193,2021-11-29
2021-09-10,9241,2021-11-29
2021-09-09,10121,2021-11-29
2021-09-08,11233,2021-11-29
2021-09-07,12324,2021-11-29
2021-09-06,6605,2021-11-29
2021-09-05,5319,2021-11-29
2021-09-04,6696,2021-11-29
2021-09-03,9910,2021-11-29
2021-09-02,10885,2021-11-29
2021-09-01,12760,2021-11-29
2021-08-31,12180,2021-11-29
2021-08-30,13170,2021-11-29
2021-08-29,6548,2021-11-29
2021-08-28,7735,2021-11-29
2021-08-27,11170,2021-11-29
2021-08-26,12346,2021-11-29
2021-08-25,13541,2021-11-29
2021-08-24,13967,2021-11-29
2021-08-23,15208,2021-11-29
2021-08-22,7487,2021-11-29
2021-08-21,8817,2021-11-29
2021-08-20,13335,2021-11-29
2021-08-19,13841,2021-11-29
2021-08-18,14952,2021-11-29
2021-08-17,15451,2021-11-29
2021-08-16,16063,2021-11-29
2021-08-15,8140,2021-11-29
2021-08-14,9528,2021-11-29
2021-08-13,13697,2021-11-29
2021-08-12,14527,2021-11-29
2021-08-11,15405,2021-11-29
2021-08-10,16108,2021-11-29
2021-08-09,16230,2021-11-29
2021-08-08,8624,2021-11-29
2021-08-07,9629,2021-11-29
2021-08-06,12830,2021-11-29
2021-08-05,13857,2021-11-29
2021-08-04,14030,2021-11-29
2021-08-03,14294,2021-11-29
2021-08-02,14032,2021-11-29
2021-08-01,8447,2021-11-29
2021-07-31,8459,2021-11-29
2021-07-30,11049,2021-11-29
2021-07-29,11717,2021-11-29
2021-07-28,11792,2021-11-29
2021-07-27,11182,2021-11-29
2021-07-26,11666,2021-11-29
2021-07-25,6391,2021-11-29
2021-07-24,6718,2021-11-29
2021-07-23,8056,2021-11-29
2021-07-22,8249,2021-11-29
2021-07-21,8725,2021-11-29
2021-07-20,8284,2021-11-29
2021-07-19,8333,2021-11-29
2021-07-18,4760,2021-11-29
2021-07-17,4646,2021-11-29
2021-07-16,5941,2021-11-29
2021-07-15,5830,2021-11-29
2021-07-14,5533,2021-11-29
2021-07-13,5359,2021-11-29
2021-07-12,5348,2021-11-29
2021-07-11,3109,2021-11-29
2021-07-10,3119,2021-11-29
2021-07-09,3589,2021-11-29
2021-07-08,3558,2021-11-29
2021-07-07,3748,2021-11-29
2021-07-06,3586,2021-11-29
2021-07-05,2763,2021-11-29
2021-07-04,1549,2021-11-29
2021-07-03,1684,2021-11-29
2021-07-02,2009,2021-11-29
2021-07-01,2153,2021-11-29
2021-06-30,2005,2021-11-29
2021-06-29,1873,2021-11-29
2021-06-28,1929,2021-11-29
2021-06-27,1169,2021-11-29
2021-06-26,1064,2021-11-29
2021-06-25,1303,2021-11-29
2021-06-24,1392,2021-11-29
2021-06-23,1232,2021-11-29
2021-06-22,1294,2021-11-29
2021-06-21,1379,2021-11-29
2021-06-20,791,2021-11-29
2021-06-19,738,2021-11-29
2021-06-18,921,2021-11-29
2021-06-17,1016,2021-11-29
2021-06-16,1060,2021-11-29
2021-06-15,1031,2021-11-29
2021-06-14,1136,2021-11-29
2021-06-13,697,2021-11-29
2021-06-12,663,2021-11-29
2021-06-11,846,2021-11-29
2021-06-10,869,2021-11-29
2021-06-09,915,2021-11-29
2021-06-08,1040,2021-11-29
2021-06-07,1022,2021-11-29
2021-06-06,614,2021-11-29
2021-06-05,642,2021-11-29
2021-06-04,860,2021-11-29
2021-06-03,990,2021-11-29
2021-06-02,1038,2021-11-29
2021-06-01,1211,2021-11-29
2021-05-31,595,2021-11-29
2021-05-30,585,2021-11-29
2021-05-29,600,2021-11-29
2021-05-28,852,2021-11-29
2021-05-27,914,2021-11-29
2021-05-26,962,2021-11-29
2021-05-25,1051,2021-11-29
2021-05-24,1208,2021-11-29
2021-05-23,654,2021-11-29
2021-05-22,701,2021-11-29
2021-05-21,947,2021-11-29
2021-05-20,988,2021-11-29
2021-05-19,1172,2021-11-29
2021-05-18,1212,2021-11-29
2021-05-17,1328,2021-11-29
2021-05-16,808,2021-11-29
2021-05-15,897,2021-11-29
2021-05-14,1161,2021-11-29
2021-05-13,1182,2021-11-29
2021-05-12,1337,2021-11-29
2021-05-11,1450,2021-11-29
2021-05-10,1625,2021-11-29
2021-05-09,935,2021-11-29
2021-05-08,1027,2021-11-29
2021-05-07,1432,2021-11-29
2021-05-06,1511,2021-11-29
2021-05-05,1688,2021-11-29
