test_date,new_positive,issue_date
2022-01-03,0,2022-01-04
2022-01-02,3214,2022-01-04
2022-01-01,6495,2022-01-04
2021-12-31,20439,2022-01-04
2021-12-30,58997,2022-01-04
2021-12-29,70679,2022-01-04
2021-12-28,71636,2022-01-04
2021-12-27,60249,2022-01-04
2021-12-26,26661,2022-01-04
2021-12-25,9602,2022-01-04
2021-12-24,18048,2022-01-04
2021-12-23,29205,2022-01-04
2021-12-22,29132,2022-01-04
2021-12-21,25337,2022-01-04
2021-12-20,21572,2022-01-04
2021-12-19,9965,2022-01-04
2021-12-18,9287,2022-01-04
2021-12-17,10795,2022-01-04
2021-12-16,9987,2022-01-04
2021-12-15,9835,2022-01-04
2021-12-14,8205,2022-01-04
2021-12-13,8717,2022-01-04
2021-12-12,4322,2022-01-04
2021-12-11,4203,2022-01-04
2021-12-10,5866,2022-01-04
2021-12-09,5808,2022-01-04
2021-12-08,6455,2022-01-04
2021-12-07,6420,2022-01-04
2021-12-06,7285,2022-01-04
2021-12-05,3761,2022-01-04
2021-12-04,4085,2022-01-04
2021-12-03,6048,2022-01-04
2021-12-02,6212,2022-01-04
2021-12-01,7389,2022-01-04
2021-11-30,7037,2022-01-04
2021-11-29,8187,2022-01-04
2021-11-28,4370,2022-01-04
2021-11-27,4197,2022-01-04
2021-11-26,4327,2022-01-04
2021-11-25,2264,2022-01-04
2021-11-24,4622,2022-01-04
2021-11-23,4807,2022-01-04
2021-11-22,5188,2022-01-04
2021-11-21,2933,2022-01-04
2021-11-20,3249,2022-01-04
2021-11-19,4566,2022-01-04
2021-11-18,4658,2022-01-04
2021-11-17,5131,2022-01-04
2021-11-16,5395,2022-01-04
2021-11-15,6362,2022-01-04
2021-11-14,3233,2022-01-04
2021-11-13,3427,2022-01-04
2021-11-12,5070,2022-01-04
2021-11-11,4296,2022-01-04
2021-11-10,5595,2022-01-04
2021-11-09,5859,2022-01-04
2021-11-08,6615,2022-01-04
2021-11-07,3453,2022-01-04
2021-11-06,3655,2022-01-04
2021-11-05,5510,2022-01-04
2021-11-04,5996,2022-01-04
2021-11-03,6367,2022-01-04
2021-11-02,6440,2022-01-04
2021-11-01,7350,2022-01-04
2021-10-31,3470,2022-01-04
2021-10-30,3920,2022-01-04
2021-10-29,5611,2022-01-04
2021-10-28,6046,2022-01-04
2021-10-27,6505,2022-01-04
2021-10-26,6744,2022-01-04
2021-10-25,7189,2022-01-04
2021-10-24,3549,2022-01-04
2021-10-23,4034,2022-01-04
2021-10-22,5952,2022-01-04
2021-10-21,5875,2022-01-04
2021-10-20,6199,2022-01-04
2021-10-19,6345,2022-01-04
2021-10-18,7028,2022-01-04
2021-10-17,3554,2022-01-04
2021-10-16,3621,2022-01-04
2021-10-15,5262,2022-01-04
2021-10-14,5256,2022-01-04
2021-10-13,5596,2022-01-04
2021-10-12,5784,2022-01-04
2021-10-11,5777,2022-01-04
2021-10-10,3279,2022-01-04
2021-10-09,3491,2022-01-04
2021-10-08,5148,2022-01-04
2021-10-07,5273,2022-01-04
2021-10-06,5959,2022-01-04
2021-10-05,6203,2022-01-04
2021-10-04,6767,2022-01-04
2021-10-03,3369,2022-01-04
2021-10-02,3662,2022-01-04
2021-10-01,5706,2022-01-04
2021-09-30,5759,2022-01-04
2021-09-29,6174,2022-01-04
2021-09-28,6725,2022-01-04
2021-09-27,7601,2022-01-04
2021-09-26,3724,2022-01-04
2021-09-25,4204,2022-01-04
2021-09-24,6123,2022-01-04
2021-09-23,6449,2022-01-04
2021-09-22,7328,2022-01-04
2021-09-21,7481,2022-01-04
2021-09-20,8795,2022-01-04
2021-09-19,4123,2022-01-04
2021-09-18,4879,2022-01-04
2021-09-17,7280,2022-01-04
2021-09-16,7835,2022-01-04
2021-09-15,8781,2022-01-04
2021-09-14,9412,2022-01-04
2021-09-13,10346,2022-01-04
2021-09-12,5307,2022-01-04
2021-09-11,6201,2022-01-04
2021-09-10,9247,2022-01-04
2021-09-09,10137,2022-01-04
2021-09-08,11244,2022-01-04
2021-09-07,12332,2022-01-04
2021-09-06,6616,2022-01-04
2021-09-05,5328,2022-01-04
2021-09-04,6716,2022-01-04
2021-09-03,9925,2022-01-04
2021-09-02,10905,2022-01-04
2021-09-01,12776,2022-01-04
2021-08-31,12179,2022-01-04
2021-08-30,13184,2022-01-04
2021-08-29,6547,2022-01-04
2021-08-28,7738,2022-01-04
2021-08-27,11181,2022-01-04
2021-08-26,12362,2022-01-04
2021-08-25,13550,2022-01-04
2021-08-24,13981,2022-01-04
2021-08-23,15222,2022-01-04
2021-08-22,7496,2022-01-04
2021-08-21,8831,2022-01-04
2021-08-20,13339,2022-01-04
2021-08-19,13856,2022-01-04
2021-08-18,14963,2022-01-04
2021-08-17,15441,2022-01-04
2021-08-16,16062,2022-01-04
2021-08-15,8147,2022-01-04
2021-08-14,9535,2022-01-04
2021-08-13,13706,2022-01-04
2021-08-12,14550,2022-01-04
2021-08-11,15423,2022-01-04
2021-08-10,16115,2022-01-04
2021-08-09,16228,2022-01-04
2021-08-08,8637,2022-01-04
2021-08-07,9646,2022-01-04
2021-08-06,12839,2022-01-04
2021-08-05,13867,2022-01-04
2021-08-04,14031,2022-01-04
2021-08-03,14303,2022-01-04
2021-08-02,14047,2022-01-04
2021-08-01,8463,2022-01-04
2021-07-31,8468,2022-01-04
2021-07-30,11056,2022-01-04
2021-07-29,11720,2022-01-04
2021-07-28,11791,2022-01-04
2021-07-27,11185,2022-01-04
2021-07-26,11681,2022-01-04
2021-07-25,6397,2022-01-04
2021-07-24,6727,2022-01-04
2021-07-23,8067,2022-01-04
2021-07-22,8259,2022-01-04
2021-07-21,8732,2022-01-04
2021-07-20,8294,2022-01-04
2021-07-19,8335,2022-01-04
2021-07-18,4764,2022-01-04
2021-07-17,4655,2022-01-04
2021-07-16,5945,2022-01-04
2021-07-15,5834,2022-01-04
2021-07-14,5537,2022-01-04
2021-07-13,5363,2022-01-04
2021-07-12,5352,2022-01-04
2021-07-11,3109,2022-01-04
2021-07-10,3120,2022-01-04
2021-07-09,3595,2022-01-04
2021-07-08,3563,2022-01-04
2021-07-07,3746,2022-01-04
2021-07-06,3586,2022-01-04
2021-07-05,2768,2022-01-04
2021-07-04,1550,2022-01-04
2021-07-03,1685,2022-01-04
2021-07-02,2011,2022-01-04
2021-07-01,2157,2022-01-04
2021-06-30,2007,2022-01-04
2021-06-29,1873,2022-01-04
2021-06-28,1929,2022-01-04
2021-06-27,1170,2022-01-04
2021-06-26,1064,2022-01-04
2021-06-25,1305,2022-01-04
2021-06-24,1394,2022-01-04
2021-06-23,1233,2022-01-04
2021-06-22,1301,2022-01-04
2021-06-21,1385,2022-01-04
2021-06-20,792,2022-01-04
2021-06-19,739,2022-01-04
2021-06-18,924,2022-01-04
2021-06-17,1018,2022-01-04
2021-06-16,1062,2022-01-04
2021-06-15,1033,2022-01-04
2021-06-14,1137,2022-01-04
2021-06-13,697,2022-01-04
2021-06-12,664,2022-01-04
2021-06-11,849,2022-01-04
2021-06-10,871,2022-01-04
2021-06-09,917,2022-01-04
2021-06-08,1041,2022-01-04
