test_date,new_positive,issue_date
2022-02-01,0,2022-02-02
2022-01-31,2582,2022-02-02
2022-01-30,6762,2022-02-02
2022-01-29,15927,2022-02-02
2022-01-28,33632,2022-02-02
2022-01-27,40080,2022-02-02
2022-01-26,48724,2022-02-02
2022-01-25,56922,2022-02-02
2022-01-24,66739,2022-02-02
2022-01-23,25756,2022-02-02
2022-01-22,37775,2022-02-02
2022-01-21,75113,2022-02-02
2022-01-20,88206,2022-02-02
2022-01-19,98339,2022-02-02
2022-01-18,116975,2022-02-02
2022-01-17,77822,2022-02-02
2022-01-16,37320,2022-02-02
2022-01-15,55542,2022-02-02
2022-01-14,101592,2022-02-02
2022-01-13,110824,2022-02-02
2022-01-12,121180,2022-02-02
2022-01-11,129731,2022-02-02
2022-01-10,135406,2022-02-02
2022-01-09,52633,2022-02-02
2022-01-08,73378,2022-02-02
2022-01-07,131025,2022-02-02
2022-01-06,138563,2022-02-02
2022-01-05,149238,2022-02-02
2022-01-04,150201,2022-02-02
2022-01-03,132201,2022-02-02
2022-01-02,52467,2022-02-02
2022-01-01,29665,2022-02-02
2021-12-31,50913,2022-02-02
2021-12-30,82896,2022-02-02
2021-12-29,86678,2022-02-02
2021-12-28,85941,2022-02-02
2021-12-27,72814,2022-02-02
2021-12-26,34068,2022-02-02
2021-12-25,13680,2022-02-02
2021-12-24,21133,2022-02-02
2021-12-23,31490,2022-02-02
2021-12-22,31036,2022-02-02
2021-12-21,26710,2022-02-02
2021-12-20,22653,2022-02-02
2021-12-19,10449,2022-02-02
2021-12-18,9549,2022-02-02
2021-12-17,10969,2022-02-02
2021-12-16,10100,2022-02-02
2021-12-15,9981,2022-02-02
2021-12-14,8276,2022-02-02
2021-12-13,8833,2022-02-02
2021-12-12,4350,2022-02-02
2021-12-11,4212,2022-02-02
2021-12-10,5762,2022-02-02
2021-12-09,5745,2022-02-02
2021-12-08,6495,2022-02-02
2021-12-07,6535,2022-02-02
2021-12-06,7423,2022-02-02
2021-12-05,3868,2022-02-02
2021-12-04,4167,2022-02-02
2021-12-03,6150,2022-02-02
2021-12-02,6321,2022-02-02
2021-12-01,7509,2022-02-02
2021-11-30,7086,2022-02-02
2021-11-29,8292,2022-02-02
2021-11-28,4414,2022-02-02
2021-11-27,4225,2022-02-02
2021-11-26,4354,2022-02-02
2021-11-25,2291,2022-02-02
2021-11-24,4655,2022-02-02
2021-11-23,4837,2022-02-02
2021-11-22,5214,2022-02-02
2021-11-21,2946,2022-02-02
2021-11-20,3264,2022-02-02
2021-11-19,4584,2022-02-02
2021-11-18,4665,2022-02-02
2021-11-17,5145,2022-02-02
2021-11-16,5400,2022-02-02
2021-11-15,6372,2022-02-02
2021-11-14,3240,2022-02-02
2021-11-13,3431,2022-02-02
2021-11-12,5095,2022-02-02
2021-11-11,4302,2022-02-02
2021-11-10,5603,2022-02-02
2021-11-09,5882,2022-02-02
2021-11-08,6622,2022-02-02
2021-11-07,3462,2022-02-02
2021-11-06,3663,2022-02-02
2021-11-05,5525,2022-02-02
2021-11-04,6011,2022-02-02
2021-11-03,6392,2022-02-02
2021-11-02,6475,2022-02-02
2021-11-01,7366,2022-02-02
2021-10-31,3480,2022-02-02
2021-10-30,3926,2022-02-02
2021-10-29,5623,2022-02-02
2021-10-28,6067,2022-02-02
2021-10-27,6540,2022-02-02
2021-10-26,6765,2022-02-02
2021-10-25,7197,2022-02-02
2021-10-24,3557,2022-02-02
2021-10-23,4043,2022-02-02
2021-10-22,5968,2022-02-02
2021-10-21,5890,2022-02-02
2021-10-20,6208,2022-02-02
2021-10-19,6357,2022-02-02
2021-10-18,7048,2022-02-02
2021-10-17,3561,2022-02-02
2021-10-16,3631,2022-02-02
2021-10-15,5281,2022-02-02
2021-10-14,5287,2022-02-02
2021-10-13,5622,2022-02-02
2021-10-12,5798,2022-02-02
2021-10-11,5793,2022-02-02
2021-10-10,3282,2022-02-02
2021-10-09,3502,2022-02-02
2021-10-08,5168,2022-02-02
2021-10-07,5294,2022-02-02
2021-10-06,5983,2022-02-02
2021-10-05,6224,2022-02-02
2021-10-04,6778,2022-02-02
2021-10-03,3373,2022-02-02
2021-10-02,3667,2022-02-02
2021-10-01,5718,2022-02-02
2021-09-30,5769,2022-02-02
2021-09-29,6208,2022-02-02
2021-09-28,6740,2022-02-02
2021-09-27,7611,2022-02-02
2021-09-26,3740,2022-02-02
2021-09-25,4208,2022-02-02
2021-09-24,6138,2022-02-02
2021-09-23,6462,2022-02-02
2021-09-22,7363,2022-02-02
2021-09-21,7493,2022-02-02
2021-09-20,8811,2022-02-02
2021-09-19,4139,2022-02-02
2021-09-18,4887,2022-02-02
2021-09-17,7301,2022-02-02
2021-09-16,7852,2022-02-02
2021-09-15,8823,2022-02-02
2021-09-14,9433,2022-02-02
2021-09-13,10380,2022-02-02
2021-09-12,5323,2022-02-02
2021-09-11,6213,2022-02-02
2021-09-10,9267,2022-02-02
2021-09-09,10155,2022-02-02
2021-09-08,11291,2022-02-02
2021-09-07,12366,2022-02-02
2021-09-06,6636,2022-02-02
2021-09-05,5337,2022-02-02
2021-09-04,6736,2022-02-02
2021-09-03,9940,2022-02-02
2021-09-02,10936,2022-02-02
2021-09-01,12820,2022-02-02
2021-08-31,12209,2022-02-02
2021-08-30,13239,2022-02-02
2021-08-29,6572,2022-02-02
2021-08-28,7773,2022-02-02
2021-08-27,11222,2022-02-02
2021-08-26,12385,2022-02-02
2021-08-25,13578,2022-02-02
2021-08-24,14007,2022-02-02
2021-08-23,15251,2022-02-02
2021-08-22,7505,2022-02-02
2021-08-21,8848,2022-02-02
2021-08-20,13365,2022-02-02
2021-08-19,13876,2022-02-02
2021-08-18,15004,2022-02-02
2021-08-17,15483,2022-02-02
2021-08-16,16097,2022-02-02
2021-08-15,8150,2022-02-02
2021-08-14,9550,2022-02-02
