test_date,new_positive,issue_date
2021-12-07,0,2021-12-08
2021-12-06,669,2021-12-08
2021-12-05,1681,2021-12-08
2021-12-04,2933,2021-12-08
2021-12-03,5388,2021-12-08
2021-12-02,5762,2021-12-08
2021-12-01,6279,2021-12-08
2021-11-30,6148,2021-12-08
2021-11-29,7033,2021-12-08
2021-11-28,3511,2021-12-08
2021-11-27,3636,2021-12-08
2021-11-26,3871,2021-12-08
2021-11-25,1940,2021-12-08
2021-11-24,4404,2021-12-08
2021-11-23,4639,2021-12-08
2021-11-22,5030,2021-12-08
2021-11-21,2838,2021-12-08
2021-11-20,3143,2021-12-08
2021-11-19,4521,2021-12-08
2021-11-18,4584,2021-12-08
2021-11-17,5092,2021-12-08
2021-11-16,5360,2021-12-08
2021-11-15,6299,2021-12-08
2021-11-14,3199,2021-12-08
2021-11-13,3399,2021-12-08
2021-11-12,5034,2021-12-08
2021-11-11,4276,2021-12-08
2021-11-10,5543,2021-12-08
2021-11-09,5830,2021-12-08
2021-11-08,6585,2021-12-08
2021-11-07,3441,2021-12-08
2021-11-06,3643,2021-12-08
2021-11-05,5502,2021-12-08
2021-11-04,5978,2021-12-08
2021-11-03,6347,2021-12-08
2021-11-02,6435,2021-12-08
2021-11-01,7333,2021-12-08
2021-10-31,3467,2021-12-08
2021-10-30,3911,2021-12-08
2021-10-29,5601,2021-12-08
2021-10-28,6026,2021-12-08
2021-10-27,6483,2021-12-08
2021-10-26,6729,2021-12-08
2021-10-25,7163,2021-12-08
2021-10-24,3538,2021-12-08
2021-10-23,4023,2021-12-08
2021-10-22,5938,2021-12-08
2021-10-21,5872,2021-12-08
2021-10-20,6194,2021-12-08
2021-10-19,6330,2021-12-08
2021-10-18,6997,2021-12-08
2021-10-17,3547,2021-12-08
2021-10-16,3614,2021-12-08
2021-10-15,5238,2021-12-08
2021-10-14,5238,2021-12-08
2021-10-13,5584,2021-12-08
2021-10-12,5764,2021-12-08
2021-10-11,5761,2021-12-08
2021-10-10,3265,2021-12-08
2021-10-09,3478,2021-12-08
2021-10-08,5138,2021-12-08
2021-10-07,5269,2021-12-08
2021-10-06,5955,2021-12-08
2021-10-05,6189,2021-12-08
2021-10-04,6756,2021-12-08
2021-10-03,3361,2021-12-08
2021-10-02,3656,2021-12-08
2021-10-01,5682,2021-12-08
2021-09-30,5744,2021-12-08
2021-09-29,6170,2021-12-08
2021-09-28,6715,2021-12-08
2021-09-27,7584,2021-12-08
2021-09-26,3723,2021-12-08
2021-09-25,4198,2021-12-08
2021-09-24,6116,2021-12-08
2021-09-23,6440,2021-12-08
2021-09-22,7325,2021-12-08
2021-09-21,7461,2021-12-08
2021-09-20,8771,2021-12-08
2021-09-19,4118,2021-12-08
2021-09-18,4870,2021-12-08
2021-09-17,7263,2021-12-08
2021-09-16,7830,2021-12-08
2021-09-15,8765,2021-12-08
2021-09-14,9395,2021-12-08
2021-09-13,10326,2021-12-08
2021-09-12,5299,2021-12-08
2021-09-11,6201,2021-12-08
2021-09-10,9245,2021-12-08
2021-09-09,10131,2021-12-08
2021-09-08,11235,2021-12-08
2021-09-07,12320,2021-12-08
2021-09-06,6606,2021-12-08
2021-09-05,5321,2021-12-08
2021-09-04,6698,2021-12-08
2021-09-03,9912,2021-12-08
2021-09-02,10888,2021-12-08
2021-09-01,12764,2021-12-08
2021-08-31,12177,2021-12-08
2021-08-30,13174,2021-12-08
2021-08-29,6543,2021-12-08
2021-08-28,7733,2021-12-08
2021-08-27,11171,2021-12-08
2021-08-26,12349,2021-12-08
2021-08-25,13538,2021-12-08
2021-08-24,13970,2021-12-08
2021-08-23,15212,2021-12-08
2021-08-22,7489,2021-12-08
2021-08-21,8819,2021-12-08
2021-08-20,13336,2021-12-08
2021-08-19,13840,2021-12-08
2021-08-18,14956,2021-12-08
2021-08-17,15442,2021-12-08
2021-08-16,16059,2021-12-08
2021-08-15,8146,2021-12-08
2021-08-14,9531,2021-12-08
2021-08-13,13692,2021-12-08
2021-08-12,14539,2021-12-08
2021-08-11,15409,2021-12-08
2021-08-10,16108,2021-12-08
2021-08-09,16229,2021-12-08
2021-08-08,8625,2021-12-08
2021-08-07,9634,2021-12-08
2021-08-06,12834,2021-12-08
2021-08-05,13858,2021-12-08
2021-08-04,14031,2021-12-08
2021-08-03,14296,2021-12-08
2021-08-02,14039,2021-12-08
2021-08-01,8452,2021-12-08
2021-07-31,8461,2021-12-08
2021-07-30,11048,2021-12-08
2021-07-29,11717,2021-12-08
2021-07-28,11792,2021-12-08
2021-07-27,11182,2021-12-08
2021-07-26,11669,2021-12-08
2021-07-25,6393,2021-12-08
2021-07-24,6719,2021-12-08
2021-07-23,8057,2021-12-08
2021-07-22,8252,2021-12-08
2021-07-21,8726,2021-12-08
2021-07-20,8285,2021-12-08
2021-07-19,8332,2021-12-08
2021-07-18,4760,2021-12-08
2021-07-17,4646,2021-12-08
2021-07-16,5941,2021-12-08
2021-07-15,5830,2021-12-08
2021-07-14,5535,2021-12-08
2021-07-13,5361,2021-12-08
2021-07-12,5349,2021-12-08
2021-07-11,3109,2021-12-08
2021-07-10,3119,2021-12-08
2021-07-09,3590,2021-12-08
2021-07-08,3559,2021-12-08
2021-07-07,3745,2021-12-08
2021-07-06,3586,2021-12-08
2021-07-05,2763,2021-12-08
2021-07-04,1549,2021-12-08
2021-07-03,1684,2021-12-08
2021-07-02,2009,2021-12-08
2021-07-01,2153,2021-12-08
2021-06-30,2005,2021-12-08
2021-06-29,1873,2021-12-08
2021-06-28,1929,2021-12-08
2021-06-27,1171,2021-12-08
2021-06-26,1064,2021-12-08
2021-06-25,1303,2021-12-08
2021-06-24,1392,2021-12-08
2021-06-23,1232,2021-12-08
2021-06-22,1294,2021-12-08
2021-06-21,1379,2021-12-08
2021-06-20,791,2021-12-08
2021-06-19,738,2021-12-08
2021-06-18,921,2021-12-08
2021-06-17,1016,2021-12-08
2021-06-16,1061,2021-12-08
2021-06-15,1030,2021-12-08
2021-06-14,1136,2021-12-08
2021-06-13,697,2021-12-08
2021-06-12,663,2021-12-08
2021-06-11,847,2021-12-08
2021-06-10,870,2021-12-08
2021-06-09,916,2021-12-08
2021-06-08,1041,2021-12-08
2021-06-07,1023,2021-12-08
2021-06-06,614,2021-12-08
2021-06-05,642,2021-12-08
2021-06-04,861,2021-12-08
2021-06-03,991,2021-12-08
2021-06-02,1038,2021-12-08
2021-06-01,1211,2021-12-08
2021-05-31,594,2021-12-08
2021-05-30,585,2021-12-08
2021-05-29,600,2021-12-08
2021-05-28,851,2021-12-08
2021-05-27,914,2021-12-08
2021-05-26,961,2021-12-08
2021-05-25,1051,2021-12-08
2021-05-24,1207,2021-12-08
2021-05-23,655,2021-12-08
2021-05-22,701,2021-12-08
2021-05-21,946,2021-12-08
2021-05-20,988,2021-12-08
2021-05-19,1172,2021-12-08
2021-05-18,1212,2021-12-08
2021-05-17,1328,2021-12-08
2021-05-16,808,2021-12-08
2021-05-15,898,2021-12-08
2021-05-14,1161,2021-12-08
2021-05-13,1182,2021-12-08
2021-05-12,1338,2021-12-08
2021-05-11,1452,2021-12-08
2021-05-10,1626,2021-12-08
2021-05-09,935,2021-12-08
2021-05-08,1028,2021-12-08
2021-05-07,1433,2021-12-08
2021-05-06,1511,2021-12-08
2021-05-05,1688,2021-12-08
2021-05-04,1585,2021-12-08
2021-05-03,1956,2021-12-08
2021-05-02,1097,2021-12-08
2021-05-01,1263,2021-12-08
2021-04-30,1634,2021-12-08
2021-04-29,1648,2021-12-08
2021-04-28,1813,2021-12-08
2021-04-27,1862,2021-12-08
2021-04-26,2097,2021-12-08
2021-04-25,1202,2021-12-08
2021-04-24,1358,2021-12-08
2021-04-23,1803,2021-12-08
2021-04-22,1829,2021-12-08
2021-04-21,1978,2021-12-08
2021-04-20,2118,2021-12-08
2021-04-19,2375,2021-12-08
2021-04-18,1415,2021-12-08
2021-04-17,1543,2021-12-08
2021-04-16,2026,2021-12-08
2021-04-15,2105,2021-12-08
2021-04-14,2378,2021-12-08
2021-04-13,2392,2021-12-08
2021-04-12,2696,2021-12-08
2021-04-11,1556,2021-12-08
2021-04-10,1816,2021-12-08
2021-04-09,2254,2021-12-08
2021-04-08,2250,2021-12-08
2021-04-07,2594,2021-12-08
2021-04-06,2531,2021-12-08
2021-04-05,2864,2021-12-08
2021-04-04,1536,2021-12-08
2021-04-03,1692,2021-12-08
2021-04-02,2219,2021-12-08
2021-04-01,2322,2021-12-08
2021-03-31,2358,2021-12-08
2021-03-30,2406,2021-12-08
2021-03-29,2680,2021-12-08
2021-03-28,1595,2021-12-08
2021-03-27,1655,2021-12-08
2021-03-26,2248,2021-12-08
2021-03-25,2268,2021-12-08
2021-03-24,2653,2021-12-08
2021-03-23,2483,2021-12-08
2021-03-22,2679,2021-12-08
2021-03-21,1595,2021-12-08
2021-03-20,1713,2021-12-08
2021-03-19,2168,2021-12-08
2021-03-18,2199,2021-12-08
2021-03-17,2621,2021-12-08
2021-03-16,2488,2021-12-08
2021-03-15,2870,2021-12-08
2021-03-14,1591,2021-12-08
2021-03-13,1894,2021-12-08
2021-03-12,2487,2021-12-08
2021-03-11,2568,2021-12-08
2021-03-10,2748,2021-12-08
2021-03-09,2796,2021-12-08
2021-03-08,3312,2021-12-08
2021-03-07,1923,2021-12-08
2021-03-06,2186,2021-12-08
2021-03-05,2910,2021-12-08
2021-03-04,2921,2021-12-08
2021-03-03,3173,2021-12-08
2021-03-02,3242,2021-12-08
2021-03-01,3725,2021-12-08
2021-02-28,2159,2021-12-08
2021-02-27,2510,2021-12-08
2021-02-26,3332,2021-12-08
2021-02-25,3429,2021-12-08
2021-02-24,3854,2021-12-08
2021-02-23,4052,2021-12-08
2021-02-22,4692,2021-12-08
2021-02-21,2619,2021-12-08
2021-02-20,3094,2021-12-08
2021-02-19,4185,2021-12-08
2021-02-18,4370,2021-12-08
2021-02-17,5042,2021-12-08
2021-02-16,5636,2021-12-08
2021-02-15,5207,2021-12-08
2021-02-14,3481,2021-12-08
2021-02-13,4397,2021-12-08
2021-02-12,6174,2021-12-08
2021-02-11,6551,2021-12-08
2021-02-10,7457,2021-12-08
2021-02-09,7706,2021-12-08
2021-02-08,9379,2021-12-08
2021-02-07,5107,2021-12-08
2021-02-06,6629,2021-12-08
2021-02-05,9403,2021-12-08
2021-02-04,10100,2021-12-08
2021-02-03,11474,2021-12-08
2021-02-02,12555,2021-12-08
2021-02-01,15236,2021-12-08
2021-01-31,7912,2021-12-08
2021-01-30,10077,2021-12-08
2021-01-29,12754,2021-12-08
2021-01-28,14508,2021-12-08
2021-01-27,15660,2021-12-08
2021-01-26,17812,2021-12-08
2021-01-25,20115,2021-12-08
2021-01-24,10233,2021-12-08
2021-01-23,13362,2021-12-08
2021-01-22,19748,2021-12-08
2021-01-21,22108,2021-12-08
2021-01-20,25254,2021-12-08
2021-01-19,27565,2021-12-08
2021-01-18,23491,2021-12-08
2021-01-17,13428,2021-12-08
2021-01-16,19807,2021-12-08
2021-01-15,28821,2021-12-08
2021-01-14,31692,2021-12-08
2021-01-13,34502,2021-12-08
2021-01-12,38406,2021-12-08
2021-01-11,41936,2021-12-08
2021-01-10,18868,2021-12-08
2021-01-09,28495,2021-12-08
2021-01-08,41144,2021-12-08
2021-01-07,45105,2021-12-08
2021-01-06,50383,2021-12-08
2021-01-05,54615,2021-12-08
2021-01-04,60091,2021-12-08
2021-01-03,26764,2021-12-08
2021-01-02,37158,2021-12-08
2021-01-01,19085,2021-12-08
2020-12-31,35619,2021-12-08
2020-12-30,53946,2021-12-08
2020-12-29,58493,2021-12-08
2020-12-28,57739,2021-12-08
2020-12-27,26214,2021-12-08
2020-12-26,34615,2021-12-08
2020-12-25,13072,2021-12-08
2020-12-24,26695,2021-12-08
2020-12-23,45156,2021-12-08
2020-12-22,48924,2021-12-08
2020-12-21,48326,2021-12-08
2020-12-20,20799,2021-12-08
2020-12-19,29728,2021-12-08
2020-12-18,41637,2021-12-08
2020-12-17,44575,2021-12-08
2020-12-16,45863,2021-12-08
