test_date,new_positive,issue_date
2021-04-25,0,2021-04-26
2021-04-24,103,2021-04-26
2021-04-23,965,2021-04-26
2021-04-22,1537,2021-04-26
2021-04-21,1848,2021-04-26
2021-04-20,1940,2021-04-26
2021-04-19,2271,2021-04-26
2021-04-18,1052,2021-04-26
2021-04-17,1215,2021-04-26
2021-04-16,1959,2021-04-26
2021-04-15,1948,2021-04-26
2021-04-14,2145,2021-04-26
2021-04-13,2180,2021-04-26
2021-04-12,2463,2021-04-26
2021-04-11,1364,2021-04-26
2021-04-10,1628,2021-04-26
2021-04-09,2149,2021-04-26
2021-04-08,2170,2021-04-26
2021-04-07,2524,2021-04-26
2021-04-06,2448,2021-04-26
2021-04-05,2790,2021-04-26
2021-04-04,1467,2021-04-26
2021-04-03,1629,2021-04-26
2021-04-02,2170,2021-04-26
2021-04-01,2239,2021-04-26
2021-03-31,2341,2021-04-26
2021-03-30,2390,2021-04-26
2021-03-29,2652,2021-04-26
2021-03-28,1574,2021-04-26
2021-03-27,1661,2021-04-26
2021-03-26,2244,2021-04-26
2021-03-25,2277,2021-04-26
2021-03-24,2658,2021-04-26
2021-03-23,2470,2021-04-26
2021-03-22,2679,2021-04-26
2021-03-21,1596,2021-04-26
2021-03-20,1687,2021-04-26
2021-03-19,2155,2021-04-26
2021-03-18,2205,2021-04-26
2021-03-17,2541,2021-04-26
2021-03-16,2484,2021-04-26
2021-03-15,2886,2021-04-26
2021-03-14,1583,2021-04-26
2021-03-13,1875,2021-04-26
2021-03-12,2461,2021-04-26
2021-03-11,2578,2021-04-26
2021-03-10,2753,2021-04-26
2021-03-09,2780,2021-04-26
2021-03-08,3319,2021-04-26
2021-03-07,1898,2021-04-26
2021-03-06,2173,2021-04-26
2021-03-05,2897,2021-04-26
2021-03-04,2910,2021-04-26
2021-03-03,3181,2021-04-26
2021-03-02,3243,2021-04-26
2021-03-01,3737,2021-04-26
2021-02-28,2159,2021-04-26
2021-02-27,2519,2021-04-26
2021-02-26,3362,2021-04-26
2021-02-25,3428,2021-04-26
2021-02-24,3853,2021-04-26
2021-02-23,4064,2021-04-26
2021-02-22,4736,2021-04-26
2021-02-21,2605,2021-04-26
2021-02-20,3093,2021-04-26
2021-02-19,4225,2021-04-26
2021-02-18,4420,2021-04-26
2021-02-17,5089,2021-04-26
2021-02-16,5672,2021-04-26
2021-02-15,5190,2021-04-26
2021-02-14,3444,2021-04-26
2021-02-13,4381,2021-04-26
2021-02-12,6199,2021-04-26
2021-02-11,6555,2021-04-26
2021-02-10,7490,2021-04-26
2021-02-09,7744,2021-04-26
2021-02-08,9396,2021-04-26
2021-02-07,5092,2021-04-26
2021-02-06,6624,2021-04-26
2021-02-05,9399,2021-04-26
2021-02-04,10129,2021-04-26
2021-02-03,11449,2021-04-26
2021-02-02,12592,2021-04-26
2021-02-01,15231,2021-04-26
2021-01-31,7921,2021-04-26
2021-01-30,10110,2021-04-26
2021-01-29,12812,2021-04-26
2021-01-28,14532,2021-04-26
2021-01-27,15692,2021-04-26
2021-01-26,17846,2021-04-26
2021-01-25,19580,2021-04-26
2021-01-24,10163,2021-04-26
2021-01-23,13400,2021-04-26
2021-01-22,19891,2021-04-26
2021-01-21,22336,2021-04-26
2021-01-20,25431,2021-04-26
2021-01-19,27635,2021-04-26
2021-01-18,23567,2021-04-26
2021-01-17,13291,2021-04-26
2021-01-16,19749,2021-04-26
2021-01-15,28857,2021-04-26
2021-01-14,31573,2021-04-26
2021-01-13,34616,2021-04-26
2021-01-12,38454,2021-04-26
2021-01-11,41969,2021-04-26
2021-01-10,18731,2021-04-26
2021-01-09,28430,2021-04-26
2021-01-08,41265,2021-04-26
2021-01-07,45534,2021-04-26
2021-01-06,50744,2021-04-26
2021-01-05,54852,2021-04-26
2021-01-04,60218,2021-04-26
2021-01-03,26515,2021-04-26
2021-01-02,37060,2021-04-26
2021-01-01,18529,2021-04-26
2020-12-31,35634,2021-04-26
2020-12-30,54325,2021-04-26
2020-12-29,58742,2021-04-26
2020-12-28,57732,2021-04-26
2020-12-27,25719,2021-04-26
2020-12-26,34535,2021-04-26
2020-12-25,12525,2021-04-26
2020-12-24,26411,2021-04-26
2020-12-23,45434,2021-04-26
2020-12-22,49153,2021-04-26
2020-12-21,48486,2021-04-26
2020-12-20,20142,2021-04-26
2020-12-19,29437,2021-04-26
2020-12-18,41557,2021-04-26
2020-12-17,44678,2021-04-26
2020-12-16,45956,2021-04-26
2020-12-15,48715,2021-04-26
2020-12-14,49296,2021-04-26
2020-12-13,20409,2021-04-26
2020-12-12,30382,2021-04-26
2020-12-11,40004,2021-04-26
2020-12-10,40775,2021-04-26
2020-12-09,41647,2021-04-26
2020-12-08,41233,2021-04-26
2020-12-07,40791,2021-04-26
2020-12-06,17734,2021-04-26
2020-12-05,23967,2021-04-26
2020-12-04,31712,2021-04-26
2020-12-03,31663,2021-04-26
2020-12-02,33220,2021-04-26
2020-12-01,33997,2021-04-26
2020-11-30,32316,2021-04-26
2020-11-29,15741,2021-04-26
2020-11-28,17940,2021-04-26
2020-11-27,17761,2021-04-26
2020-11-26,8916,2021-04-26
2020-11-25,20560,2021-04-26
2020-11-24,20476,2021-04-26
2020-11-23,20953,2021-04-26
2020-11-22,10115,2021-04-26
2020-11-21,12196,2021-04-26
2020-11-20,17330,2021-04-26
2020-11-19,16353,2021-04-26
2020-11-18,17084,2021-04-26
2020-11-17,17018,2021-04-26
2020-11-16,17484,2021-04-26
2020-11-15,8992,2021-04-26
2020-11-14,9853,2021-04-26
2020-11-13,12377,2021-04-26
2020-11-12,11489,2021-04-26
2020-11-11,10562,2021-04-26
2020-11-10,10858,2021-04-26
2020-11-09,11048,2021-04-26
