test_date,new_positive,issue_date
2022-04-18,0,2022-04-19
2022-04-17,193,2022-04-19
2022-04-16,1092,2022-04-19
2022-04-15,2763,2022-04-19
2022-04-14,3053,2022-04-19
2022-04-13,3377,2022-04-19
2022-04-12,3463,2022-04-19
2022-04-11,3728,2022-04-19
2022-04-10,1794,2022-04-19
2022-04-09,1779,2022-04-19
2022-04-08,2670,2022-04-19
2022-04-07,2908,2022-04-19
2022-04-06,3256,2022-04-19
2022-04-05,3198,2022-04-19
2022-04-04,3663,2022-04-19
2022-04-03,1671,2022-04-19
2022-04-02,1599,2022-04-19
2022-04-01,2538,2022-04-19
2022-03-31,2399,2022-04-19
2022-03-30,2605,2022-04-19
2022-03-29,2689,2022-04-19
2022-03-28,2825,2022-04-19
2022-03-27,1511,2022-04-19
2022-03-26,1426,2022-04-19
2022-03-25,1976,2022-04-19
2022-03-24,2271,2022-04-19
2022-03-23,2229,2022-04-19
2022-03-22,3012,2022-04-19
2022-03-21,2688,2022-04-19
2022-03-20,1275,2022-04-19
2022-03-19,1230,2022-04-19
2022-03-18,1974,2022-04-19
2022-03-17,2301,2022-04-19
2022-03-16,2448,2022-04-19
2022-03-15,2607,2022-04-19
2022-03-14,2839,2022-04-19
2022-03-13,1271,2022-04-19
2022-03-12,1478,2022-04-19
2022-03-11,2291,2022-04-19
2022-03-10,2524,2022-04-19
2022-03-09,2999,2022-04-19
2022-03-08,3290,2022-04-19
2022-03-07,3868,2022-04-19
2022-03-06,1795,2022-04-19
2022-03-05,2047,2022-04-19
2022-03-04,3105,2022-04-19
2022-03-03,3569,2022-04-19
2022-03-02,3957,2022-04-19
2022-03-01,4651,2022-04-19
2022-02-28,5211,2022-04-19
2022-02-27,2369,2022-04-19
2022-02-26,2682,2022-04-19
2022-02-25,4772,2022-04-19
2022-02-24,5146,2022-04-19
2022-02-23,5578,2022-04-19
2022-02-22,7137,2022-04-19
2022-02-21,5321,2022-04-19
2022-02-20,3593,2022-04-19
2022-02-19,4177,2022-04-19
2022-02-18,7034,2022-04-19
2022-02-17,8071,2022-04-19
2022-02-16,9339,2022-04-19
2022-02-15,10796,2022-04-19
2022-02-14,12764,2022-04-19
2022-02-13,5517,2022-04-19
2022-02-12,7066,2022-04-19
2022-02-11,12812,2022-04-19
2022-02-10,14080,2022-04-19
2022-02-09,16052,2022-04-19
2022-02-08,17775,2022-04-19
2022-02-07,22258,2022-04-19
2022-02-06,9759,2022-04-19
2022-02-05,11605,2022-04-19
2022-02-04,21614,2022-04-19
2022-02-03,23711,2022-04-19
2022-02-02,27071,2022-04-19
2022-02-01,32457,2022-04-19
2022-01-31,38368,2022-04-19
2022-01-30,15426,2022-04-19
2022-01-29,20831,2022-04-19
2022-01-28,38611,2022-04-19
2022-01-27,43957,2022-04-19
2022-01-26,51637,2022-04-19
2022-01-25,59775,2022-04-19
2022-01-24,70177,2022-04-19
2022-01-23,28193,2022-04-19
2022-01-22,39708,2022-04-19
2022-01-21,77000,2022-04-19
2022-01-20,89572,2022-04-19
2022-01-19,100752,2022-04-19
2022-01-18,119348,2022-04-19
2022-01-17,81079,2022-04-19
2022-01-16,40102,2022-04-19
2022-01-15,58125,2022-04-19
2022-01-14,103513,2022-04-19
2022-01-13,113657,2022-04-19
2022-01-12,125668,2022-04-19
2022-01-11,134171,2022-04-19
2022-01-10,140477,2022-04-19
2022-01-09,55550,2022-04-19
2022-01-08,76452,2022-04-19
2022-01-07,134217,2022-04-19
2022-01-06,142453,2022-04-19
2022-01-05,154143,2022-04-19
2022-01-04,155924,2022-04-19
2022-01-03,139294,2022-04-19
2022-01-02,56337,2022-04-19
2022-01-01,32583,2022-04-19
2021-12-31,54486,2022-04-19
2021-12-30,85685,2022-04-19
2021-12-29,88236,2022-04-19
2021-12-28,88813,2022-04-19
2021-12-27,75518,2022-04-19
2021-12-26,35955,2022-04-19
2021-12-25,14835,2022-04-19
2021-12-24,22216,2022-04-19
2021-12-23,32417,2022-04-19
2021-12-22,31762,2022-04-19
2021-12-21,27195,2022-04-19
2021-12-20,23193,2022-04-19
2021-12-19,10793,2022-04-19
2021-12-18,9763,2022-04-19
2021-12-17,11157,2022-04-19
2021-12-16,10255,2022-04-19
2021-12-15,10154,2022-04-19
2021-12-14,8425,2022-04-19
2021-12-13,8969,2022-04-19
2021-12-12,4422,2022-04-19
2021-12-11,4260,2022-04-19
2021-12-10,5823,2022-04-19
2021-12-09,5826,2022-04-19
2021-12-08,6546,2022-04-19
2021-12-07,6608,2022-04-19
2021-12-06,7487,2022-04-19
2021-12-05,3912,2022-04-19
2021-12-04,4203,2022-04-19
2021-12-03,6209,2022-04-19
2021-12-02,6357,2022-04-19
2021-12-01,7555,2022-04-19
2021-11-30,7132,2022-04-19
2021-11-29,8339,2022-04-19
2021-11-28,4456,2022-04-19
2021-11-27,4270,2022-04-19
2021-11-26,4370,2022-04-19
2021-11-25,2310,2022-04-19
2021-11-24,4693,2022-04-19
2021-11-23,4866,2022-04-19
2021-11-22,5266,2022-04-19
2021-11-21,2971,2022-04-19
2021-11-20,3302,2022-04-19
2021-11-19,4622,2022-04-19
2021-11-18,4710,2022-04-19
2021-11-17,5167,2022-04-19
2021-11-16,5421,2022-04-19
2021-11-15,6439,2022-04-19
2021-11-14,3261,2022-04-19
2021-11-13,3459,2022-04-19
2021-11-12,5100,2022-04-19
2021-11-11,4334,2022-04-19
2021-11-10,5640,2022-04-19
2021-11-09,5908,2022-04-19
2021-11-08,6669,2022-04-19
2021-11-07,3484,2022-04-19
2021-11-06,3689,2022-04-19
2021-11-05,5544,2022-04-19
2021-11-04,6037,2022-04-19
2021-11-03,6433,2022-04-19
2021-11-02,6544,2022-04-19
2021-11-01,7435,2022-04-19
2021-10-31,3520,2022-04-19
2021-10-30,3954,2022-04-19
2021-10-29,5658,2022-04-19
2021-10-28,6096,2022-04-19
2021-10-27,6576,2022-04-19
2021-10-26,6809,2022-04-19
2021-10-25,7242,2022-04-19
2021-10-24,3593,2022-04-19
2021-10-23,4075,2022-04-19
2021-10-22,5990,2022-04-19
2021-10-21,5947,2022-04-19
2021-10-20,6257,2022-04-19
2021-10-19,6379,2022-04-19
2021-10-18,7087,2022-04-19
2021-10-17,3590,2022-04-19
2021-10-16,3657,2022-04-19
2021-10-15,5315,2022-04-19
2021-10-14,5305,2022-04-19
2021-10-13,5650,2022-04-19
2021-10-12,5810,2022-04-19
2021-10-11,5821,2022-04-19
2021-10-10,3309,2022-04-19
2021-10-09,3519,2022-04-19
2021-10-08,5185,2022-04-19
2021-10-07,5317,2022-04-19
2021-10-06,6021,2022-04-19
2021-10-05,6260,2022-04-19
2021-10-04,6798,2022-04-19
2021-10-03,3412,2022-04-19
2021-10-02,3700,2022-04-19
2021-10-01,5775,2022-04-19
2021-09-30,5800,2022-04-19
2021-09-29,6230,2022-04-19
2021-09-28,6768,2022-04-19
2021-09-27,7642,2022-04-19
2021-09-26,3763,2022-04-19
2021-09-25,4234,2022-04-19
2021-09-24,6175,2022-04-19
2021-09-23,6485,2022-04-19
2021-09-22,7395,2022-04-19
2021-09-21,7540,2022-04-19
2021-09-20,8849,2022-04-19
2021-09-19,4136,2022-04-19
2021-09-18,4920,2022-04-19
2021-09-17,7329,2022-04-19
2021-09-16,7862,2022-04-19
2021-09-15,8851,2022-04-19
2021-09-14,9456,2022-04-19
2021-09-13,10425,2022-04-19
2021-09-12,5357,2022-04-19
2021-09-11,6261,2022-04-19
2021-09-10,9304,2022-04-19
2021-09-09,10157,2022-04-19
2021-09-08,11306,2022-04-19
2021-09-07,12397,2022-04-19
2021-09-06,6648,2022-04-19
2021-09-05,5365,2022-04-19
2021-09-04,6777,2022-04-19
2021-09-03,9964,2022-04-19
2021-09-02,10994,2022-04-19
2021-09-01,12921,2022-04-19
2021-08-31,12271,2022-04-19
2021-08-30,13304,2022-04-19
2021-08-29,6588,2022-04-19
2021-08-28,7799,2022-04-19
2021-08-27,11248,2022-04-19
2021-08-26,12405,2022-04-19
2021-08-25,13579,2022-04-19
2021-08-24,14028,2022-04-19
2021-08-23,15319,2022-04-19
2021-08-22,7555,2022-04-19
2021-08-21,8874,2022-04-19
2021-08-20,13395,2022-04-19
2021-08-19,13903,2022-04-19
2021-08-18,15019,2022-04-19
2021-08-17,15500,2022-04-19
2021-08-16,16110,2022-04-19
2021-08-15,8181,2022-04-19
2021-08-14,9573,2022-04-19
2021-08-13,13742,2022-04-19
2021-08-12,14585,2022-04-19
2021-08-11,15493,2022-04-19
2021-08-10,16191,2022-04-19
2021-08-09,16286,2022-04-19
2021-08-08,8708,2022-04-19
2021-08-07,9684,2022-04-19
2021-08-06,12861,2022-04-19
2021-08-05,13912,2022-04-19
2021-08-04,14061,2022-04-19
2021-08-03,14318,2022-04-19
2021-08-02,14109,2022-04-19
2021-08-01,8499,2022-04-19
2021-07-31,8489,2022-04-19
2021-07-30,11081,2022-04-19
2021-07-29,11764,2022-04-19
2021-07-28,11837,2022-04-19
2021-07-27,11239,2022-04-19
2021-07-26,11723,2022-04-19
2021-07-25,6413,2022-04-19
2021-07-24,6747,2022-04-19
2021-07-23,8116,2022-04-19
2021-07-22,8310,2022-04-19
2021-07-21,8769,2022-04-19
2021-07-20,8337,2022-04-19
2021-07-19,8386,2022-04-19
2021-07-18,4790,2022-04-19
2021-07-17,4673,2022-04-19
2021-07-16,5955,2022-04-19
2021-07-15,5854,2022-04-19
2021-07-14,5552,2022-04-19
2021-07-13,5376,2022-04-19
2021-07-12,5359,2022-04-19
2021-07-11,3125,2022-04-19
2021-07-10,3130,2022-04-19
2021-07-09,3602,2022-04-19
2021-07-08,3567,2022-04-19
2021-07-07,3756,2022-04-19
2021-07-06,3602,2022-04-19
2021-07-05,2780,2022-04-19
2021-07-04,1557,2022-04-19
2021-07-03,1680,2022-04-19
2021-07-02,2009,2022-04-19
2021-07-01,2154,2022-04-19
2021-06-30,2017,2022-04-19
2021-06-29,1881,2022-04-19
2021-06-28,1924,2022-04-19
2021-06-27,1170,2022-04-19
2021-06-26,1069,2022-04-19
2021-06-25,1303,2022-04-19
2021-06-24,1394,2022-04-19
2021-06-23,1229,2022-04-19
2021-06-22,1308,2022-04-19
2021-06-21,1391,2022-04-19
2021-06-20,799,2022-04-19
2021-06-19,743,2022-04-19
2021-06-18,928,2022-04-19
2021-06-17,1022,2022-04-19
2021-06-16,1073,2022-04-19
2021-06-15,1038,2022-04-19
2021-06-14,1150,2022-04-19
2021-06-13,703,2022-04-19
2021-06-12,670,2022-04-19
2021-06-11,852,2022-04-19
2021-06-10,872,2022-04-19
2021-06-09,927,2022-04-19
2021-06-08,1050,2022-04-19
2021-06-07,1038,2022-04-19
2021-06-06,607,2022-04-19
2021-06-05,642,2022-04-19
2021-06-04,853,2022-04-19
2021-06-03,996,2022-04-19
2021-06-02,1040,2022-04-19
2021-06-01,1208,2022-04-19
2021-05-31,590,2022-04-19
2021-05-30,585,2022-04-19
2021-05-29,600,2022-04-19
2021-05-28,860,2022-04-19
2021-05-27,915,2022-04-19
2021-05-26,974,2022-04-19
2021-05-25,1046,2022-04-19
2021-05-24,1207,2022-04-19
2021-05-23,660,2022-04-19
