test_date,new_positive,issue_date
2021-05-18,0,2021-05-19
2021-05-17,145,2021-05-19
2021-05-16,268,2021-05-19
2021-05-15,555,2021-05-19
2021-05-14,1012,2021-05-19
2021-05-13,1107,2021-05-19
2021-05-12,1168,2021-05-19
2021-05-11,1337,2021-05-19
2021-05-10,1495,2021-05-19
2021-05-09,693,2021-05-19
2021-05-08,829,2021-05-19
2021-05-07,1277,2021-05-19
2021-05-06,1425,2021-05-19
2021-05-05,1509,2021-05-19
2021-05-04,1456,2021-05-19
2021-05-03,1813,2021-05-19
2021-05-02,978,2021-05-19
2021-05-01,1124,2021-05-19
2021-04-30,1561,2021-05-19
2021-04-29,1612,2021-05-19
2021-04-28,1772,2021-05-19
2021-04-27,1829,2021-05-19
2021-04-26,2064,2021-05-19
2021-04-25,1167,2021-05-19
2021-04-24,1328,2021-05-19
2021-04-23,1797,2021-05-19
2021-04-22,1830,2021-05-19
2021-04-21,1951,2021-05-19
2021-04-20,2111,2021-05-19
2021-04-19,2365,2021-05-19
2021-04-18,1391,2021-05-19
2021-04-17,1529,2021-05-19
2021-04-16,2035,2021-05-19
2021-04-15,2095,2021-05-19
2021-04-14,2365,2021-05-19
2021-04-13,2399,2021-05-19
2021-04-12,2674,2021-05-19
2021-04-11,1545,2021-05-19
2021-04-10,1798,2021-05-19
2021-04-09,2247,2021-05-19
2021-04-08,2236,2021-05-19
2021-04-07,2603,2021-05-19
2021-04-06,2507,2021-05-19
2021-04-05,2850,2021-05-19
2021-04-04,1535,2021-05-19
2021-04-03,1690,2021-05-19
2021-04-02,2209,2021-05-19
2021-04-01,2288,2021-05-19
2021-03-31,2358,2021-05-19
2021-03-30,2414,2021-05-19
2021-03-29,2669,2021-05-19
2021-03-28,1587,2021-05-19
2021-03-27,1668,2021-05-19
2021-03-26,2254,2021-05-19
2021-03-25,2273,2021-05-19
2021-03-24,2667,2021-05-19
2021-03-23,2485,2021-05-19
2021-03-22,2687,2021-05-19
2021-03-21,1604,2021-05-19
2021-03-20,1694,2021-05-19
2021-03-19,2160,2021-05-19
2021-03-18,2194,2021-05-19
2021-03-17,2545,2021-05-19
2021-03-16,2499,2021-05-19
2021-03-15,2891,2021-05-19
2021-03-14,1597,2021-05-19
2021-03-13,1880,2021-05-19
2021-03-12,2483,2021-05-19
2021-03-11,2600,2021-05-19
2021-03-10,2756,2021-05-19
2021-03-09,2794,2021-05-19
2021-03-08,3329,2021-05-19
2021-03-07,1908,2021-05-19
2021-03-06,2180,2021-05-19
2021-03-05,2915,2021-05-19
2021-03-04,2925,2021-05-19
2021-03-03,3189,2021-05-19
2021-03-02,3244,2021-05-19
2021-03-01,3738,2021-05-19
2021-02-28,2159,2021-05-19
2021-02-27,2522,2021-05-19
2021-02-26,3367,2021-05-19
2021-02-25,3445,2021-05-19
2021-02-24,3871,2021-05-19
2021-02-23,4073,2021-05-19
2021-02-22,4760,2021-05-19
2021-02-21,2607,2021-05-19
2021-02-20,3102,2021-05-19
2021-02-19,4219,2021-05-19
2021-02-18,4423,2021-05-19
2021-02-17,5091,2021-05-19
2021-02-16,5667,2021-05-19
2021-02-15,5204,2021-05-19
2021-02-14,3469,2021-05-19
2021-02-13,4404,2021-05-19
2021-02-12,6209,2021-05-19
2021-02-11,6569,2021-05-19
2021-02-10,7500,2021-05-19
2021-02-09,7740,2021-05-19
2021-02-08,9405,2021-05-19
2021-02-07,5121,2021-05-19
2021-02-06,6641,2021-05-19
2021-02-05,9414,2021-05-19
2021-02-04,10131,2021-05-19
2021-02-03,11462,2021-05-19
2021-02-02,12604,2021-05-19
2021-02-01,15235,2021-05-19
2021-01-31,7928,2021-05-19
2021-01-30,10124,2021-05-19
2021-01-29,12818,2021-05-19
2021-01-28,14542,2021-05-19
2021-01-27,15677,2021-05-19
2021-01-26,17857,2021-05-19
2021-01-25,20199,2021-05-19
2021-01-24,10226,2021-05-19
2021-01-23,13402,2021-05-19
2021-01-22,19869,2021-05-19
2021-01-21,22269,2021-05-19
2021-01-20,25401,2021-05-19
2021-01-19,27649,2021-05-19
2021-01-18,23581,2021-05-19
2021-01-17,13336,2021-05-19
2021-01-16,19769,2021-05-19
2021-01-15,28880,2021-05-19
2021-01-14,31571,2021-05-19
2021-01-13,34593,2021-05-19
2021-01-12,38428,2021-05-19
2021-01-11,41985,2021-05-19
2021-01-10,18791,2021-05-19
2021-01-09,28571,2021-05-19
2021-01-08,41388,2021-05-19
2021-01-07,45460,2021-05-19
2021-01-06,50714,2021-05-19
2021-01-05,54763,2021-05-19
2021-01-04,60254,2021-05-19
2021-01-03,26609,2021-05-19
2021-01-02,37042,2021-05-19
2021-01-01,18657,2021-05-19
2020-12-31,35671,2021-05-19
2020-12-30,54259,2021-05-19
2020-12-29,58624,2021-05-19
2020-12-28,57701,2021-05-19
2020-12-27,25834,2021-05-19
2020-12-26,34550,2021-05-19
2020-12-25,12640,2021-05-19
2020-12-24,26467,2021-05-19
2020-12-23,45387,2021-05-19
2020-12-22,49127,2021-05-19
2020-12-21,48510,2021-05-19
2020-12-20,20239,2021-05-19
2020-12-19,29475,2021-05-19
2020-12-18,41587,2021-05-19
2020-12-17,44669,2021-05-19
2020-12-16,45961,2021-05-19
2020-12-15,48683,2021-05-19
2020-12-14,49311,2021-05-19
2020-12-13,20463,2021-05-19
2020-12-12,30429,2021-05-19
2020-12-11,39916,2021-05-19
2020-12-10,40641,2021-05-19
2020-12-09,41516,2021-05-19
2020-12-08,41222,2021-05-19
2020-12-07,40812,2021-05-19
2020-12-06,17871,2021-05-19
2020-12-05,24026,2021-05-19
2020-12-04,31678,2021-05-19
2020-12-03,31714,2021-05-19
2020-12-02,33305,2021-05-19
2020-12-01,34138,2021-05-19
2020-11-30,32376,2021-05-19
2020-11-29,15838,2021-05-19
2020-11-28,18028,2021-05-19
2020-11-27,17881,2021-05-19
2020-11-26,8994,2021-05-19
2020-11-25,20602,2021-05-19
2020-11-24,20489,2021-05-19
