test_date,new_positive,issue_date
2022-02-15,0,2022-02-16
2022-02-14,965,2022-02-16
2022-02-13,2196,2022-02-16
2022-02-12,5017,2022-02-16
2022-02-11,11990,2022-02-16
2022-02-10,12692,2022-02-16
2022-02-09,14911,2022-02-16
2022-02-08,16658,2022-02-16
2022-02-07,21518,2022-02-16
2022-02-06,8831,2022-02-16
2022-02-05,11202,2022-02-16
2022-02-04,21239,2022-02-16
2022-02-03,23285,2022-02-16
2022-02-02,26629,2022-02-16
2022-02-01,31644,2022-02-16
2022-01-31,38260,2022-02-16
2022-01-30,14558,2022-02-16
2022-01-29,20456,2022-02-16
2022-01-28,38570,2022-02-16
2022-01-27,44067,2022-02-16
2022-01-26,51901,2022-02-16
2022-01-25,59670,2022-02-16
2022-01-24,69153,2022-02-16
2022-01-23,27124,2022-02-16
2022-01-22,38883,2022-02-16
2022-01-21,76114,2022-02-16
2022-01-20,89054,2022-02-16
2022-01-19,100040,2022-02-16
2022-01-18,118650,2022-02-16
2022-01-17,79940,2022-02-16
2022-01-16,38880,2022-02-16
2022-01-15,57533,2022-02-16
2022-01-14,103484,2022-02-16
2022-01-13,112964,2022-02-16
2022-01-12,124343,2022-02-16
2022-01-11,132157,2022-02-16
2022-01-10,138017,2022-02-16
2022-01-09,53888,2022-02-16
2022-01-08,74700,2022-02-16
2022-01-07,132567,2022-02-16
2022-01-06,139732,2022-02-16
2022-01-05,150657,2022-02-16
2022-01-04,152475,2022-02-16
2022-01-03,134964,2022-02-16
2022-01-02,54323,2022-02-16
2022-01-01,30849,2022-02-16
2021-12-31,52855,2022-02-16
2021-12-30,84174,2022-02-16
2021-12-29,88104,2022-02-16
2021-12-28,86946,2022-02-16
2021-12-27,73756,2022-02-16
2021-12-26,34947,2022-02-16
2021-12-25,14112,2022-02-16
2021-12-24,21578,2022-02-16
2021-12-23,31938,2022-02-16
2021-12-22,31407,2022-02-16
2021-12-21,26987,2022-02-16
2021-12-20,22873,2022-02-16
2021-12-19,10608,2022-02-16
2021-12-18,9641,2022-02-16
2021-12-17,11063,2022-02-16
2021-12-16,10173,2022-02-16
2021-12-15,10044,2022-02-16
2021-12-14,8334,2022-02-16
2021-12-13,8866,2022-02-16
2021-12-12,4378,2022-02-16
2021-12-11,4237,2022-02-16
2021-12-10,5788,2022-02-16
2021-12-09,5769,2022-02-16
2021-12-08,6524,2022-02-16
2021-12-07,6570,2022-02-16
2021-12-06,7455,2022-02-16
2021-12-05,3886,2022-02-16
2021-12-04,4186,2022-02-16
2021-12-03,6190,2022-02-16
2021-12-02,6337,2022-02-16
2021-12-01,7537,2022-02-16
2021-11-30,7119,2022-02-16
2021-11-29,8322,2022-02-16
2021-11-28,4432,2022-02-16
2021-11-27,4267,2022-02-16
2021-11-26,4366,2022-02-16
2021-11-25,2304,2022-02-16
2021-11-24,4669,2022-02-16
2021-11-23,4850,2022-02-16
2021-11-22,5232,2022-02-16
2021-11-21,2956,2022-02-16
2021-11-20,3280,2022-02-16
2021-11-19,4600,2022-02-16
2021-11-18,4690,2022-02-16
2021-11-17,5157,2022-02-16
2021-11-16,5421,2022-02-16
2021-11-15,6404,2022-02-16
2021-11-14,3254,2022-02-16
2021-11-13,3452,2022-02-16
2021-11-12,5115,2022-02-16
2021-11-11,4326,2022-02-16
2021-11-10,5622,2022-02-16
2021-11-09,5909,2022-02-16
2021-11-08,6653,2022-02-16
2021-11-07,3479,2022-02-16
2021-11-06,3682,2022-02-16
2021-11-05,5546,2022-02-16
2021-11-04,6033,2022-02-16
2021-11-03,6430,2022-02-16
2021-11-02,6511,2022-02-16
2021-11-01,7397,2022-02-16
2021-10-31,3501,2022-02-16
2021-10-30,3945,2022-02-16
2021-10-29,5641,2022-02-16
2021-10-28,6084,2022-02-16
2021-10-27,6554,2022-02-16
2021-10-26,6798,2022-02-16
2021-10-25,7217,2022-02-16
2021-10-24,3571,2022-02-16
2021-10-23,4063,2022-02-16
2021-10-22,5985,2022-02-16
2021-10-21,5923,2022-02-16
2021-10-20,6233,2022-02-16
2021-10-19,6375,2022-02-16
2021-10-18,7074,2022-02-16
2021-10-17,3571,2022-02-16
2021-10-16,3642,2022-02-16
2021-10-15,5294,2022-02-16
2021-10-14,5292,2022-02-16
2021-10-13,5636,2022-02-16
2021-10-12,5807,2022-02-16
2021-10-11,5807,2022-02-16
2021-10-10,3293,2022-02-16
2021-10-09,3511,2022-02-16
2021-10-08,5173,2022-02-16
2021-10-07,5304,2022-02-16
2021-10-06,5997,2022-02-16
2021-10-05,6235,2022-02-16
2021-10-04,6802,2022-02-16
2021-10-03,3389,2022-02-16
2021-10-02,3679,2022-02-16
2021-10-01,5738,2022-02-16
2021-09-30,5787,2022-02-16
2021-09-29,6228,2022-02-16
2021-09-28,6760,2022-02-16
2021-09-27,7635,2022-02-16
