test_date,new_positive,issue_date
2022-01-04,0,2022-01-05
2022-01-03,4840,2022-01-05
2022-01-02,17856,2022-01-05
2022-01-01,10781,2022-01-05
2021-12-31,30759,2022-01-05
2021-12-30,68441,2022-01-05
2021-12-29,73821,2022-01-05
2021-12-28,73967,2022-01-05
2021-12-27,61142,2022-01-05
2021-12-26,26876,2022-01-05
2021-12-25,10082,2022-01-05
2021-12-24,18298,2022-01-05
2021-12-23,29407,2022-01-05
2021-12-22,29447,2022-01-05
2021-12-21,25629,2022-01-05
2021-12-20,21832,2022-01-05
2021-12-19,10086,2022-01-05
2021-12-18,9366,2022-01-05
2021-12-17,10821,2022-01-05
2021-12-16,10001,2022-01-05
2021-12-15,9851,2022-01-05
2021-12-14,8218,2022-01-05
2021-12-13,8720,2022-01-05
2021-12-12,4326,2022-01-05
2021-12-11,4206,2022-01-05
2021-12-10,5868,2022-01-05
2021-12-09,5806,2022-01-05
2021-12-08,6441,2022-01-05
2021-12-07,6432,2022-01-05
2021-12-06,7291,2022-01-05
2021-12-05,3769,2022-01-05
2021-12-04,4087,2022-01-05
2021-12-03,6051,2022-01-05
2021-12-02,6219,2022-01-05
2021-12-01,7390,2022-01-05
2021-11-30,7029,2022-01-05
2021-11-29,8191,2022-01-05
2021-11-28,4372,2022-01-05
2021-11-27,4196,2022-01-05
2021-11-26,4327,2022-01-05
2021-11-25,2264,2022-01-05
2021-11-24,4623,2022-01-05
2021-11-23,4811,2022-01-05
2021-11-22,5193,2022-01-05
2021-11-21,2930,2022-01-05
2021-11-20,3247,2022-01-05
2021-11-19,4569,2022-01-05
2021-11-18,4656,2022-01-05
2021-11-17,5131,2022-01-05
2021-11-16,5394,2022-01-05
2021-11-15,6359,2022-01-05
2021-11-14,3233,2022-01-05
2021-11-13,3427,2022-01-05
2021-11-12,5068,2022-01-05
2021-11-11,4294,2022-01-05
2021-11-10,5593,2022-01-05
2021-11-09,5861,2022-01-05
2021-11-08,6613,2022-01-05
2021-11-07,3451,2022-01-05
2021-11-06,3656,2022-01-05
2021-11-05,5511,2022-01-05
2021-11-04,5993,2022-01-05
2021-11-03,6368,2022-01-05
2021-11-02,6445,2022-01-05
2021-11-01,7351,2022-01-05
2021-10-31,3470,2022-01-05
2021-10-30,3921,2022-01-05
2021-10-29,5610,2022-01-05
2021-10-28,6046,2022-01-05
2021-10-27,6503,2022-01-05
2021-10-26,6745,2022-01-05
2021-10-25,7190,2022-01-05
2021-10-24,3551,2022-01-05
2021-10-23,4033,2022-01-05
2021-10-22,5954,2022-01-05
2021-10-21,5875,2022-01-05
2021-10-20,6199,2022-01-05
2021-10-19,6342,2022-01-05
2021-10-18,7027,2022-01-05
2021-10-17,3554,2022-01-05
2021-10-16,3622,2022-01-05
2021-10-15,5262,2022-01-05
2021-10-14,5254,2022-01-05
2021-10-13,5596,2022-01-05
2021-10-12,5783,2022-01-05
2021-10-11,5777,2022-01-05
2021-10-10,3277,2022-01-05
2021-10-09,3491,2022-01-05
2021-10-08,5148,2022-01-05
2021-10-07,5272,2022-01-05
2021-10-06,5957,2022-01-05
2021-10-05,6203,2022-01-05
2021-10-04,6765,2022-01-05
2021-10-03,3366,2022-01-05
2021-10-02,3661,2022-01-05
2021-10-01,5706,2022-01-05
2021-09-30,5757,2022-01-05
2021-09-29,6172,2022-01-05
2021-09-28,6724,2022-01-05
2021-09-27,7599,2022-01-05
2021-09-26,3724,2022-01-05
2021-09-25,4201,2022-01-05
2021-09-24,6122,2022-01-05
2021-09-23,6447,2022-01-05
2021-09-22,7329,2022-01-05
2021-09-21,7479,2022-01-05
2021-09-20,8794,2022-01-05
2021-09-19,4122,2022-01-05
2021-09-18,4879,2022-01-05
2021-09-17,7280,2022-01-05
2021-09-16,7834,2022-01-05
2021-09-15,8781,2022-01-05
2021-09-14,9409,2022-01-05
2021-09-13,10341,2022-01-05
2021-09-12,5307,2022-01-05
2021-09-11,6201,2022-01-05
2021-09-10,9243,2022-01-05
2021-09-09,10138,2022-01-05
2021-09-08,11245,2022-01-05
2021-09-07,12332,2022-01-05
2021-09-06,6612,2022-01-05
2021-09-05,5327,2022-01-05
2021-09-04,6712,2022-01-05
2021-09-03,9927,2022-01-05
2021-09-02,10906,2022-01-05
2021-09-01,12774,2022-01-05
2021-08-31,12176,2022-01-05
2021-08-30,13183,2022-01-05
2021-08-29,6547,2022-01-05
2021-08-28,7737,2022-01-05
2021-08-27,11181,2022-01-05
2021-08-26,12359,2022-01-05
2021-08-25,13548,2022-01-05
2021-08-24,13982,2022-01-05
2021-08-23,15222,2022-01-05
2021-08-22,7496,2022-01-05
2021-08-21,8830,2022-01-05
2021-08-20,13339,2022-01-05
2021-08-19,13855,2022-01-05
2021-08-18,14964,2022-01-05
2021-08-17,15440,2022-01-05
2021-08-16,16059,2022-01-05
2021-08-15,8146,2022-01-05
2021-08-14,9532,2022-01-05
2021-08-13,13707,2022-01-05
2021-08-12,14549,2022-01-05
2021-08-11,15422,2022-01-05
2021-08-10,16112,2022-01-05
2021-08-09,16226,2022-01-05
2021-08-08,8637,2022-01-05
2021-08-07,9646,2022-01-05
2021-08-06,12837,2022-01-05
2021-08-05,13866,2022-01-05
2021-08-04,14031,2022-01-05
2021-08-03,14302,2022-01-05
2021-08-02,14044,2022-01-05
2021-08-01,8463,2022-01-05
2021-07-31,8467,2022-01-05
2021-07-30,11054,2022-01-05
2021-07-29,11718,2022-01-05
2021-07-28,11792,2022-01-05
2021-07-27,11185,2022-01-05
2021-07-26,11683,2022-01-05
2021-07-25,6397,2022-01-05
2021-07-24,6725,2022-01-05
2021-07-23,8066,2022-01-05
2021-07-22,8259,2022-01-05
2021-07-21,8730,2022-01-05
2021-07-20,8292,2022-01-05
2021-07-19,8335,2022-01-05
2021-07-18,4763,2022-01-05
2021-07-17,4651,2022-01-05
2021-07-16,5945,2022-01-05
2021-07-15,5833,2022-01-05
2021-07-14,5534,2022-01-05
2021-07-13,5360,2022-01-05
2021-07-12,5351,2022-01-05
2021-07-11,3109,2022-01-05
2021-07-10,3120,2022-01-05
2021-07-09,3595,2022-01-05
2021-07-08,3563,2022-01-05
2021-07-07,3746,2022-01-05
2021-07-06,3584,2022-01-05
2021-07-05,2767,2022-01-05
2021-07-04,1550,2022-01-05
2021-07-03,1684,2022-01-05
2021-07-02,2011,2022-01-05
2021-07-01,2156,2022-01-05
2021-06-30,2007,2022-01-05
2021-06-29,1873,2022-01-05
2021-06-28,1930,2022-01-05
2021-06-27,1170,2022-01-05
2021-06-26,1064,2022-01-05
2021-06-25,1305,2022-01-05
2021-06-24,1394,2022-01-05
2021-06-23,1233,2022-01-05
2021-06-22,1301,2022-01-05
2021-06-21,1384,2022-01-05
2021-06-20,792,2022-01-05
2021-06-19,739,2022-01-05
2021-06-18,923,2022-01-05
2021-06-17,1017,2022-01-05
2021-06-16,1062,2022-01-05
2021-06-15,1033,2022-01-05
2021-06-14,1137,2022-01-05
2021-06-13,697,2022-01-05
2021-06-12,664,2022-01-05
2021-06-11,848,2022-01-05
2021-06-10,871,2022-01-05
2021-06-09,916,2022-01-05
2021-06-08,1041,2022-01-05
2021-06-07,1025,2022-01-05
2021-06-06,615,2022-01-05
2021-06-05,646,2022-01-05
2021-06-04,864,2022-01-05
