test_date,new_positive,issue_date
2022-01-10,0,2022-01-11
2022-01-09,3633,2022-01-11
2022-01-08,18780,2022-01-11
2022-01-07,47026,2022-01-11
2022-01-06,75516,2022-01-11
2022-01-05,117048,2022-01-11
2022-01-04,132874,2022-01-11
2022-01-03,118788,2022-01-11
2022-01-02,44684,2022-01-11
2022-01-01,22715,2022-01-11
2021-12-31,45103,2022-01-11
2021-12-30,75849,2022-01-11
2021-12-29,80180,2022-01-11
2021-12-28,79899,2022-01-11
2021-12-27,68801,2022-01-11
2021-12-26,32351,2022-01-11
2021-12-25,12904,2022-01-11
2021-12-24,20322,2022-01-11
2021-12-23,30749,2022-01-11
2021-12-22,30380,2022-01-11
2021-12-21,26263,2022-01-11
2021-12-20,22318,2022-01-11
2021-12-19,10236,2022-01-11
2021-12-18,9483,2022-01-11
2021-12-17,10914,2022-01-11
2021-12-16,10064,2022-01-11
2021-12-15,9992,2022-01-11
2021-12-14,8305,2022-01-11
2021-12-13,8814,2022-01-11
2021-12-12,4354,2022-01-11
2021-12-11,4233,2022-01-11
2021-12-10,5724,2022-01-11
2021-12-09,5724,2022-01-11
2021-12-08,6453,2022-01-11
2021-12-07,6488,2022-01-11
2021-12-06,7381,2022-01-11
2021-12-05,3841,2022-01-11
2021-12-04,4132,2022-01-11
2021-12-03,6122,2022-01-11
2021-12-02,6287,2022-01-11
2021-12-01,7446,2022-01-11
2021-11-30,7050,2022-01-11
2021-11-29,8205,2022-01-11
2021-11-28,4388,2022-01-11
2021-11-27,4209,2022-01-11
2021-11-26,4334,2022-01-11
2021-11-25,2279,2022-01-11
2021-11-24,4641,2022-01-11
2021-11-23,4818,2022-01-11
2021-11-22,5200,2022-01-11
2021-11-21,2935,2022-01-11
2021-11-20,3253,2022-01-11
2021-11-19,4573,2022-01-11
2021-11-18,4656,2022-01-11
2021-11-17,5133,2022-01-11
2021-11-16,5393,2022-01-11
2021-11-15,6364,2022-01-11
2021-11-14,3236,2022-01-11
2021-11-13,3427,2022-01-11
2021-11-12,5073,2022-01-11
2021-11-11,4295,2022-01-11
2021-11-10,5593,2022-01-11
2021-11-09,5867,2022-01-11
2021-11-08,6617,2022-01-11
2021-11-07,3453,2022-01-11
2021-11-06,3655,2022-01-11
2021-11-05,5513,2022-01-11
2021-11-04,5995,2022-01-11
2021-11-03,6371,2022-01-11
2021-11-02,6448,2022-01-11
2021-11-01,7348,2022-01-11
2021-10-31,3475,2022-01-11
2021-10-30,3922,2022-01-11
2021-10-29,5611,2022-01-11
2021-10-28,6052,2022-01-11
2021-10-27,6509,2022-01-11
2021-10-26,6748,2022-01-11
2021-10-25,7191,2022-01-11
2021-10-24,3554,2022-01-11
2021-10-23,4035,2022-01-11
2021-10-22,5958,2022-01-11
2021-10-21,5879,2022-01-11
2021-10-20,6197,2022-01-11
2021-10-19,6344,2022-01-11
2021-10-18,7034,2022-01-11
2021-10-17,3553,2022-01-11
2021-10-16,3623,2022-01-11
2021-10-15,5265,2022-01-11
2021-10-14,5254,2022-01-11
2021-10-13,5597,2022-01-11
2021-10-12,5785,2022-01-11
2021-10-11,5778,2022-01-11
2021-10-10,3279,2022-01-11
2021-10-09,3494,2022-01-11
2021-10-08,5150,2022-01-11
2021-10-07,5275,2022-01-11
2021-10-06,5960,2022-01-11
2021-10-05,6204,2022-01-11
2021-10-04,6765,2022-01-11
2021-10-03,3366,2022-01-11
2021-10-02,3665,2022-01-11
2021-10-01,5710,2022-01-11
2021-09-30,5759,2022-01-11
2021-09-29,6182,2022-01-11
2021-09-28,6722,2022-01-11
2021-09-27,7601,2022-01-11
2021-09-26,3727,2022-01-11
2021-09-25,4202,2022-01-11
2021-09-24,6125,2022-01-11
2021-09-23,6451,2022-01-11
2021-09-22,7334,2022-01-11
2021-09-21,7482,2022-01-11
2021-09-20,8798,2022-01-11
2021-09-19,4131,2022-01-11
2021-09-18,4885,2022-01-11
2021-09-17,7285,2022-01-11
2021-09-16,7840,2022-01-11
2021-09-15,8792,2022-01-11
2021-09-14,9414,2022-01-11
2021-09-13,10358,2022-01-11
2021-09-12,5313,2022-01-11
2021-09-11,6203,2022-01-11
2021-09-10,9244,2022-01-11
2021-09-09,10138,2022-01-11
2021-09-08,11258,2022-01-11
2021-09-07,12337,2022-01-11
2021-09-06,6616,2022-01-11
2021-09-05,5326,2022-01-11
2021-09-04,6719,2022-01-11
2021-09-03,9928,2022-01-11
2021-09-02,10916,2022-01-11
2021-09-01,12783,2022-01-11
2021-08-31,12181,2022-01-11
2021-08-30,13192,2022-01-11
2021-08-29,6551,2022-01-11
2021-08-28,7738,2022-01-11
2021-08-27,11189,2022-01-11
2021-08-26,12361,2022-01-11
2021-08-25,13555,2022-01-11
2021-08-24,13987,2022-01-11
2021-08-23,15222,2022-01-11
2021-08-22,7497,2022-01-11
2021-08-21,8835,2022-01-11
2021-08-20,13342,2022-01-11
2021-08-19,13856,2022-01-11
2021-08-18,14969,2022-01-11
2021-08-17,15442,2022-01-11
2021-08-16,16063,2022-01-11
2021-08-15,8146,2022-01-11
2021-08-14,9537,2022-01-11
2021-08-13,13708,2022-01-11
2021-08-12,14550,2022-01-11
2021-08-11,15427,2022-01-11
2021-08-10,16116,2022-01-11
2021-08-09,16226,2022-01-11
2021-08-08,8641,2022-01-11
2021-08-07,9644,2022-01-11
2021-08-06,12844,2022-01-11
2021-08-05,13873,2022-01-11
2021-08-04,14035,2022-01-11
2021-08-03,14305,2022-01-11
2021-08-02,14050,2022-01-11
2021-08-01,8466,2022-01-11
2021-07-31,8468,2022-01-11
2021-07-30,11056,2022-01-11
2021-07-29,11723,2022-01-11
2021-07-28,11795,2022-01-11
2021-07-27,11192,2022-01-11
2021-07-26,11685,2022-01-11
2021-07-25,6399,2022-01-11
2021-07-24,6725,2022-01-11
2021-07-23,8069,2022-01-11
2021-07-22,8260,2022-01-11
2021-07-21,8732,2022-01-11
2021-07-20,8294,2022-01-11
2021-07-19,8338,2022-01-11
2021-07-18,4766,2022-01-11
2021-07-17,4654,2022-01-11
2021-07-16,5945,2022-01-11
2021-07-15,5833,2022-01-11
2021-07-14,5533,2022-01-11
2021-07-13,5360,2022-01-11
2021-07-12,5352,2022-01-11
2021-07-11,3110,2022-01-11
2021-07-10,3120,2022-01-11
2021-07-09,3597,2022-01-11
2021-07-08,3564,2022-01-11
2021-07-07,3752,2022-01-11
2021-07-06,3584,2022-01-11
2021-07-05,2768,2022-01-11
2021-07-04,1549,2022-01-11
2021-07-03,1684,2022-01-11
2021-07-02,2011,2022-01-11
2021-07-01,2155,2022-01-11
2021-06-30,2011,2022-01-11
2021-06-29,1876,2022-01-11
2021-06-28,1930,2022-01-11
2021-06-27,1170,2022-01-11
2021-06-26,1065,2022-01-11
2021-06-25,1305,2022-01-11
2021-06-24,1394,2022-01-11
2021-06-23,1234,2022-01-11
2021-06-22,1302,2022-01-11
2021-06-21,1386,2022-01-11
2021-06-20,792,2022-01-11
2021-06-19,740,2022-01-11
2021-06-18,924,2022-01-11
2021-06-17,1018,2022-01-11
2021-06-16,1064,2022-01-11
2021-06-15,1036,2022-01-11
2021-06-14,1138,2022-01-11
2021-06-13,699,2022-01-11
2021-06-12,667,2022-01-11
2021-06-11,848,2022-01-11
2021-06-10,873,2022-01-11
2021-06-09,918,2022-01-11
2021-06-08,1042,2022-01-11
2021-06-07,1027,2022-01-11
2021-06-06,615,2022-01-11
2021-06-05,646,2022-01-11
2021-06-04,864,2022-01-11
2021-06-03,994,2022-01-11
2021-06-02,1042,2022-01-11
2021-06-01,1212,2022-01-11
2021-05-31,595,2022-01-11
2021-05-30,586,2022-01-11
2021-05-29,604,2022-01-11
2021-05-28,853,2022-01-11
2021-05-27,917,2022-01-11
2021-05-26,967,2022-01-11
2021-05-25,1051,2022-01-11
2021-05-24,1210,2022-01-11
2021-05-23,656,2022-01-11
2021-05-22,701,2022-01-11
2021-05-21,948,2022-01-11
2021-05-20,992,2022-01-11
2021-05-19,1176,2022-01-11
2021-05-18,1217,2022-01-11
2021-05-17,1331,2022-01-11
2021-05-16,808,2022-01-11
2021-05-15,898,2022-01-11
2021-05-14,1166,2022-01-11
2021-05-13,1184,2022-01-11
2021-05-12,1342,2022-01-11
2021-05-11,1454,2022-01-11
2021-05-10,1631,2022-01-11
2021-05-09,936,2022-01-11
2021-05-08,1030,2022-01-11
2021-05-07,1432,2022-01-11
2021-05-06,1515,2022-01-11
2021-05-05,1693,2022-01-11
2021-05-04,1587,2022-01-11
2021-05-03,1959,2022-01-11
2021-05-02,1099,2022-01-11
2021-05-01,1264,2022-01-11
2021-04-30,1637,2022-01-11
2021-04-29,1652,2022-01-11
2021-04-28,1816,2022-01-11
2021-04-27,1864,2022-01-11
2021-04-26,2099,2022-01-11
2021-04-25,1205,2022-01-11
2021-04-24,1359,2022-01-11
2021-04-23,1804,2022-01-11
2021-04-22,1833,2022-01-11
2021-04-21,1979,2022-01-11
