test_date,new_positive,issue_date
2021-05-02,0,2021-05-03
2021-05-01,85,2021-05-03
2021-04-30,877,2021-05-03
2021-04-29,1412,2021-05-03
2021-04-28,1584,2021-05-03
2021-04-27,1711,2021-05-03
2021-04-26,1972,2021-05-03
2021-04-25,937,2021-05-03
2021-04-24,1107,2021-05-03
2021-04-23,1730,2021-05-03
2021-04-22,1823,2021-05-03
2021-04-21,1879,2021-05-03
2021-04-20,1964,2021-05-03
2021-04-19,2258,2021-05-03
2021-04-18,1210,2021-05-03
2021-04-17,1364,2021-05-03
2021-04-16,1997,2021-05-03
2021-04-15,2003,2021-05-03
2021-04-14,2262,2021-05-03
2021-04-13,2302,2021-05-03
2021-04-12,2582,2021-05-03
2021-04-11,1474,2021-05-03
2021-04-10,1723,2021-05-03
2021-04-09,2208,2021-05-03
2021-04-08,2197,2021-05-03
2021-04-07,2553,2021-05-03
2021-04-06,2472,2021-05-03
2021-04-05,2816,2021-05-03
2021-04-04,1499,2021-05-03
2021-04-03,1657,2021-05-03
2021-04-02,2194,2021-05-03
2021-04-01,2263,2021-05-03
2021-03-31,2349,2021-05-03
2021-03-30,2394,2021-05-03
2021-03-29,2653,2021-05-03
2021-03-28,1582,2021-05-03
2021-03-27,1665,2021-05-03
2021-03-26,2238,2021-05-03
2021-03-25,2275,2021-05-03
2021-03-24,2660,2021-05-03
2021-03-23,2475,2021-05-03
2021-03-22,2685,2021-05-03
2021-03-21,1598,2021-05-03
2021-03-20,1689,2021-05-03
2021-03-19,2160,2021-05-03
2021-03-18,2203,2021-05-03
2021-03-17,2552,2021-05-03
2021-03-16,2493,2021-05-03
2021-03-15,2885,2021-05-03
2021-03-14,1586,2021-05-03
2021-03-13,1878,2021-05-03
2021-03-12,2464,2021-05-03
2021-03-11,2582,2021-05-03
2021-03-10,2748,2021-05-03
2021-03-09,2783,2021-05-03
2021-03-08,3320,2021-05-03
2021-03-07,1900,2021-05-03
2021-03-06,2172,2021-05-03
2021-03-05,2900,2021-05-03
2021-03-04,2909,2021-05-03
2021-03-03,3181,2021-05-03
2021-03-02,3246,2021-05-03
2021-03-01,3739,2021-05-03
2021-02-28,2159,2021-05-03
2021-02-27,2516,2021-05-03
2021-02-26,3359,2021-05-03
2021-02-25,3437,2021-05-03
2021-02-24,3866,2021-05-03
2021-02-23,4065,2021-05-03
2021-02-22,4736,2021-05-03
2021-02-21,2599,2021-05-03
2021-02-20,3095,2021-05-03
2021-02-19,4216,2021-05-03
2021-02-18,4425,2021-05-03
2021-02-17,5086,2021-05-03
2021-02-16,5664,2021-05-03
2021-02-15,5192,2021-05-03
2021-02-14,3450,2021-05-03
2021-02-13,4386,2021-05-03
2021-02-12,6196,2021-05-03
2021-02-11,6548,2021-05-03
2021-02-10,7489,2021-05-03
2021-02-09,7742,2021-05-03
2021-02-08,9399,2021-05-03
2021-02-07,5099,2021-05-03
2021-02-06,6628,2021-05-03
2021-02-05,9401,2021-05-03
2021-02-04,10134,2021-05-03
2021-02-03,11448,2021-05-03
2021-02-02,12590,2021-05-03
2021-02-01,15233,2021-05-03
2021-01-31,7924,2021-05-03
2021-01-30,10115,2021-05-03
2021-01-29,12813,2021-05-03
2021-01-28,14535,2021-05-03
2021-01-27,15694,2021-05-03
2021-01-26,17839,2021-05-03
2021-01-25,19588,2021-05-03
2021-01-24,10175,2021-05-03
2021-01-23,13400,2021-05-03
2021-01-22,19885,2021-05-03
2021-01-21,22279,2021-05-03
2021-01-20,25404,2021-05-03
2021-01-19,27685,2021-05-03
2021-01-18,23568,2021-05-03
2021-01-17,13293,2021-05-03
2021-01-16,19742,2021-05-03
2021-01-15,28854,2021-05-03
2021-01-14,31565,2021-05-03
2021-01-13,34600,2021-05-03
2021-01-12,38386,2021-05-03
2021-01-11,41984,2021-05-03
2021-01-10,18758,2021-05-03
2021-01-09,28406,2021-05-03
2021-01-08,41274,2021-05-03
2021-01-07,45512,2021-05-03
2021-01-06,50750,2021-05-03
2021-01-05,54818,2021-05-03
2021-01-04,60280,2021-05-03
2021-01-03,26563,2021-05-03
2021-01-02,37050,2021-05-03
2021-01-01,18557,2021-05-03
2020-12-31,35659,2021-05-03
2020-12-30,54340,2021-05-03
2020-12-29,58727,2021-05-03
2020-12-28,57690,2021-05-03
2020-12-27,25743,2021-05-03
2020-12-26,34523,2021-05-03
2020-12-25,12556,2021-05-03
2020-12-24,26412,2021-05-03
2020-12-23,45396,2021-05-03
2020-12-22,49127,2021-05-03
2020-12-21,48509,2021-05-03
2020-12-20,20184,2021-05-03
2020-12-19,29454,2021-05-03
2020-12-18,41562,2021-05-03
2020-12-17,44665,2021-05-03
2020-12-16,45953,2021-05-03
2020-12-15,48712,2021-05-03
2020-12-14,49329,2021-05-03
