test_date,new_positive,issue_date
2021-09-19,0,2021-09-20
2021-09-18,443,2021-09-20
2021-09-17,2720,2021-09-20
2021-09-16,5200,2021-09-20
2021-09-15,7329,2021-09-20
2021-09-14,7683,2021-09-20
2021-09-13,8656,2021-09-20
2021-09-12,4073,2021-09-20
2021-09-11,5246,2021-09-20
2021-09-10,8458,2021-09-20
2021-09-09,9571,2021-09-20
2021-09-08,10754,2021-09-20
2021-09-07,11811,2021-09-20
2021-09-06,6049,2021-09-20
2021-09-05,4938,2021-09-20
2021-09-04,6412,2021-09-20
2021-09-03,9501,2021-09-20
2021-09-02,10610,2021-09-20
2021-09-01,12360,2021-09-20
2021-08-31,12076,2021-09-20
2021-08-30,12961,2021-09-20
2021-08-29,6341,2021-09-20
2021-08-28,7601,2021-09-20
2021-08-27,11064,2021-09-20
2021-08-26,12271,2021-09-20
2021-08-25,13402,2021-09-20
2021-08-24,13779,2021-09-20
2021-08-23,15104,2021-09-20
2021-08-22,7353,2021-09-20
2021-08-21,8752,2021-09-20
2021-08-20,13187,2021-09-20
2021-08-19,13720,2021-09-20
2021-08-18,14880,2021-09-20
2021-08-17,15212,2021-09-20
2021-08-16,15822,2021-09-20
2021-08-15,8044,2021-09-20
2021-08-14,9489,2021-09-20
2021-08-13,13607,2021-09-20
2021-08-12,14474,2021-09-20
2021-08-11,15286,2021-09-20
2021-08-10,16027,2021-09-20
2021-08-09,16109,2021-09-20
2021-08-08,8540,2021-09-20
2021-08-07,9567,2021-09-20
2021-08-06,12754,2021-09-20
2021-08-05,13703,2021-09-20
2021-08-04,13940,2021-09-20
2021-08-03,14249,2021-09-20
2021-08-02,13914,2021-09-20
2021-08-01,8367,2021-09-20
2021-07-31,8412,2021-09-20
2021-07-30,10999,2021-09-20
2021-07-29,11667,2021-09-20
2021-07-28,11743,2021-09-20
2021-07-27,11143,2021-09-20
2021-07-26,11635,2021-09-20
2021-07-25,6355,2021-09-20
2021-07-24,6691,2021-09-20
2021-07-23,8014,2021-09-20
2021-07-22,8244,2021-09-20
2021-07-21,8697,2021-09-20
2021-07-20,8265,2021-09-20
2021-07-19,8311,2021-09-20
2021-07-18,4734,2021-09-20
2021-07-17,4622,2021-09-20
2021-07-16,5920,2021-09-20
2021-07-15,5808,2021-09-20
2021-07-14,5517,2021-09-20
2021-07-13,5337,2021-09-20
2021-07-12,5323,2021-09-20
2021-07-11,3101,2021-09-20
2021-07-10,3108,2021-09-20
2021-07-09,3581,2021-09-20
2021-07-08,3556,2021-09-20
2021-07-07,3739,2021-09-20
2021-07-06,3577,2021-09-20
2021-07-05,2741,2021-09-20
2021-07-04,1540,2021-09-20
2021-07-03,1690,2021-09-20
2021-07-02,2007,2021-09-20
2021-07-01,2142,2021-09-20
2021-06-30,2000,2021-09-20
2021-06-29,1876,2021-09-20
2021-06-28,1921,2021-09-20
2021-06-27,1166,2021-09-20
2021-06-26,1060,2021-09-20
2021-06-25,1307,2021-09-20
2021-06-24,1392,2021-09-20
2021-06-23,1227,2021-09-20
2021-06-22,1292,2021-09-20
2021-06-21,1371,2021-09-20
2021-06-20,781,2021-09-20
2021-06-19,738,2021-09-20
2021-06-18,916,2021-09-20
2021-06-17,1020,2021-09-20
2021-06-16,1060,2021-09-20
2021-06-15,1023,2021-09-20
2021-06-14,1133,2021-09-20
2021-06-13,694,2021-09-20
2021-06-12,663,2021-09-20
2021-06-11,844,2021-09-20
2021-06-10,869,2021-09-20
2021-06-09,918,2021-09-20
2021-06-08,1042,2021-09-20
2021-06-07,1023,2021-09-20
2021-06-06,614,2021-09-20
2021-06-05,640,2021-09-20
2021-06-04,863,2021-09-20
2021-06-03,988,2021-09-20
2021-06-02,1030,2021-09-20
2021-06-01,1213,2021-09-20
2021-05-31,591,2021-09-20
2021-05-30,584,2021-09-20
2021-05-29,604,2021-09-20
2021-05-28,850,2021-09-20
2021-05-27,913,2021-09-20
