date,file_link
2022-05-17,https://raw.githubusercontent.com/cagov/covid-static-data/0583f6111ecc1e6df5b720a8039c110a328d7d09/data/dashboard/confirmed-cases/california.json
2022-05-13,https://raw.githubusercontent.com/cagov/covid-static-data/efd87c93a4b21c1865016a5eac2758d1c3f53cd2/data/dashboard/confirmed-cases/california.json
2022-05-10,https://raw.githubusercontent.com/cagov/covid-static-data/ebd7e59c826111ab10134037e4729f63c4955fcd/data/dashboard/confirmed-cases/california.json
2022-05-06,https://raw.githubusercontent.com/cagov/covid-static-data/5bc95e2206b451edc310fa8b234ff7ad249a1885/data/dashboard/confirmed-cases/california.json
2022-05-03,https://raw.githubusercontent.com/cagov/covid-static-data/dda07ebddf2092bca329827f94e1a196d3b3ebb2/data/dashboard/confirmed-cases/california.json
2022-04-29,https://raw.githubusercontent.com/cagov/covid-static-data/79787a6123be3abd8152763289b342bf0d158a89/data/dashboard/confirmed-cases/california.json
2022-04-26,https://raw.githubusercontent.com/cagov/covid-static-data/53b006741e0f2be3ae0b712164d818a12cc40dd6/data/dashboard/confirmed-cases/california.json
2022-04-22,https://raw.githubusercontent.com/cagov/covid-static-data/50ba57210518f8cdf09a61253c0ee469b97a2c28/data/dashboard/confirmed-cases/california.json
2022-04-19,https://raw.githubusercontent.com/cagov/covid-static-data/dc29db875b014de81d6e08e65f2bbd7a5b099813/data/dashboard/confirmed-cases/california.json
2022-04-15,https://raw.githubusercontent.com/cagov/covid-static-data/c41cd76858cf310d9c40a924f5d583838b10e7fb/data/dashboard/confirmed-cases/california.json
2022-04-13,https://raw.githubusercontent.com/cagov/covid-static-data/9ecf3d15ef3864324bdee7bdde5dd44dc2878ed4/data/dashboard/confirmed-cases/california.json
2022-04-12,https://raw.githubusercontent.com/cagov/covid-static-data/aa0ba6d895273c293c4e4d26f33e7f8c7a4f9383/data/dashboard/confirmed-cases/california.json
2022-04-08,https://raw.githubusercontent.com/cagov/covid-static-data/3146ba8bd1d592147c976f205d8ef6c49a0f8c4b/data/dashboard/confirmed-cases/california.json
2022-04-05,https://raw.githubusercontent.com/cagov/covid-static-data/8e2280cef4bf0426a7e448b4ade0d5f486543d0d/data/dashboard/confirmed-cases/california.json
2022-04-01,https://raw.githubusercontent.com/cagov/covid-static-data/f583d8d1bd5d1136cdf6f824efface900ca59203/data/dashboard/confirmed-cases/california.json
2022-03-30,https://raw.githubusercontent.com/cagov/covid-static-data/bb6cf803820056bebc6f9219cc84270db837580e/data/dashboard/confirmed-cases/california.json
2022-03-29,https://raw.githubusercontent.com/cagov/covid-static-data/debbb791206af9be8f5186bac7e36adebe5e2b40/data/dashboard/confirmed-cases/california.json
2022-03-28,https://raw.githubusercontent.com/cagov/covid-static-data/dff3fcb458c449c63fa249d0fa03bd25c0bf758c/data/dashboard/confirmed-cases/california.json
2022-03-25,https://raw.githubusercontent.com/cagov/covid-static-data/d974538eb25fd5478d1e7d79a4bd738dc34a1732/data/dashboard/confirmed-cases/california.json
2022-03-24,https://raw.githubusercontent.com/cagov/covid-static-data/8b9ee0038c348f50423e8008a179a77e78687738/data/dashboard/confirmed-cases/california.json
