test_date,new_positive,issue_date
2021-08-25,0,2021-08-26
2021-08-24,1070,2021-08-26
2021-08-23,5239,2021-08-26
2021-08-22,3658,2021-08-26
2021-08-21,6385,2021-08-26
2021-08-20,11361,2021-08-26
2021-08-19,12311,2021-08-26
2021-08-18,13058,2021-08-26
2021-08-17,12866,2021-08-26
2021-08-16,13525,2021-08-26
2021-08-15,6566,2021-08-26
2021-08-14,8429,2021-08-26
2021-08-13,12002,2021-08-26
2021-08-12,13230,2021-08-26
2021-08-11,13635,2021-08-26
2021-08-10,14182,2021-08-26
2021-08-09,14459,2021-08-26
2021-08-08,7712,2021-08-26
2021-08-07,8922,2021-08-26
2021-08-06,12013,2021-08-26
2021-08-05,13129,2021-08-26
2021-08-04,12684,2021-08-26
2021-08-03,12910,2021-08-26
2021-08-02,12983,2021-08-26
2021-08-01,7951,2021-08-26
2021-07-31,8279,2021-08-26
2021-07-30,10877,2021-08-26
2021-07-29,11549,2021-08-26
2021-07-28,11629,2021-08-26
2021-07-27,11089,2021-08-26
2021-07-26,11572,2021-08-26
2021-07-25,6322,2021-08-26
2021-07-24,6663,2021-08-26
2021-07-23,7993,2021-08-26
2021-07-22,8194,2021-08-26
2021-07-21,8646,2021-08-26
2021-07-20,8234,2021-08-26
2021-07-19,8259,2021-08-26
2021-07-18,4701,2021-08-26
2021-07-17,4590,2021-08-26
2021-07-16,5900,2021-08-26
2021-07-15,5782,2021-08-26
2021-07-14,5495,2021-08-26
2021-07-13,5314,2021-08-26
2021-07-12,5310,2021-08-26
2021-07-11,3092,2021-08-26
2021-07-10,3094,2021-08-26
2021-07-09,3567,2021-08-26
2021-07-08,3550,2021-08-26
2021-07-07,3736,2021-08-26
2021-07-06,3568,2021-08-26
2021-07-05,2730,2021-08-26
2021-07-04,1536,2021-08-26
2021-07-03,1683,2021-08-26
2021-07-02,2006,2021-08-26
2021-07-01,2137,2021-08-26
2021-06-30,1986,2021-08-26
2021-06-29,1870,2021-08-26
2021-06-28,1920,2021-08-26
2021-06-27,1163,2021-08-26
2021-06-26,1058,2021-08-26
2021-06-25,1304,2021-08-26
2021-06-24,1388,2021-08-26
2021-06-23,1226,2021-08-26
2021-06-22,1292,2021-08-26
2021-06-21,1368,2021-08-26
2021-06-20,776,2021-08-26
2021-06-19,737,2021-08-26
2021-06-18,914,2021-08-26
2021-06-17,1019,2021-08-26
2021-06-16,1058,2021-08-26
2021-06-15,1018,2021-08-26
2021-06-14,1133,2021-08-26
2021-06-13,691,2021-08-26
2021-06-12,661,2021-08-26
2021-06-11,839,2021-08-26
2021-06-10,866,2021-08-26
2021-06-09,916,2021-08-26
2021-06-08,1042,2021-08-26
2021-06-07,1022,2021-08-26
2021-06-06,613,2021-08-26
2021-06-05,637,2021-08-26
2021-06-04,860,2021-08-26
2021-06-03,984,2021-08-26
2021-06-02,1025,2021-08-26
2021-06-01,1210,2021-08-26
2021-05-31,589,2021-08-26
2021-05-30,582,2021-08-26
2021-05-29,604,2021-08-26
2021-05-28,849,2021-08-26
2021-05-27,910,2021-08-26
2021-05-26,953,2021-08-26
2021-05-25,1052,2021-08-26
2021-05-24,1213,2021-08-26
2021-05-23,653,2021-08-26
2021-05-22,698,2021-08-26
2021-05-21,942,2021-08-26
2021-05-20,982,2021-08-26
2021-05-19,1163,2021-08-26
2021-05-18,1208,2021-08-26
2021-05-17,1334,2021-08-26
2021-05-16,808,2021-08-26
2021-05-15,897,2021-08-26
2021-05-14,1153,2021-08-26
2021-05-13,1174,2021-08-26
2021-05-12,1325,2021-08-26
2021-05-11,1445,2021-08-26
2021-05-10,1622,2021-08-26
2021-05-09,932,2021-08-26
2021-05-08,1024,2021-08-26
2021-05-07,1424,2021-08-26
2021-05-06,1500,2021-08-26
2021-05-05,1683,2021-08-26
2021-05-04,1582,2021-08-26
2021-05-03,1947,2021-08-26
2021-05-02,1091,2021-08-26
2021-05-01,1253,2021-08-26
2021-04-30,1625,2021-08-26
2021-04-29,1644,2021-08-26
2021-04-28,1807,2021-08-26
2021-04-27,1862,2021-08-26
2021-04-26,2094,2021-08-26
2021-04-25,1206,2021-08-26
2021-04-24,1357,2021-08-26
2021-04-23,1805,2021-08-26
2021-04-22,1830,2021-08-26
2021-04-21,1977,2021-08-26
2021-04-20,2111,2021-08-26
2021-04-19,2367,2021-08-26
2021-04-18,1409,2021-08-26
2021-04-17,1545,2021-08-26
2021-04-16,2025,2021-08-26
2021-04-15,2107,2021-08-26
2021-04-14,2375,2021-08-26
2021-04-13,2387,2021-08-26
2021-04-12,2688,2021-08-26
2021-04-11,1553,2021-08-26
2021-04-10,1814,2021-08-26
2021-04-09,2252,2021-08-26
2021-04-08,2239,2021-08-26
2021-04-07,2594,2021-08-26
2021-04-06,2523,2021-08-26
2021-04-05,2866,2021-08-26
2021-04-04,1534,2021-08-26
2021-04-03,1693,2021-08-26
2021-04-02,2215,2021-08-26
2021-04-01,2313,2021-08-26
2021-03-31,2362,2021-08-26
2021-03-30,2407,2021-08-26
2021-03-29,2674,2021-08-26
2021-03-28,1596,2021-08-26
2021-03-27,1658,2021-08-26
2021-03-26,2248,2021-08-26
2021-03-25,2266,2021-08-26
2021-03-24,2653,2021-08-26
2021-03-23,2478,2021-08-26
2021-03-22,2682,2021-08-26
2021-03-21,1597,2021-08-26
2021-03-20,1704,2021-08-26
2021-03-19,2160,2021-08-26
2021-03-18,2193,2021-08-26
2021-03-17,2547,2021-08-26
2021-03-16,2484,2021-08-26
2021-03-15,2865,2021-08-26
2021-03-14,1587,2021-08-26
2021-03-13,1882,2021-08-26
2021-03-12,2481,2021-08-26
2021-03-11,2577,2021-08-26
2021-03-10,2755,2021-08-26
2021-03-09,2783,2021-08-26
2021-03-08,3322,2021-08-26
2021-03-07,1905,2021-08-26
2021-03-06,2186,2021-08-26
2021-03-05,2907,2021-08-26
2021-03-04,2921,2021-08-26
2021-03-03,3171,2021-08-26
2021-03-02,3233,2021-08-26
2021-03-01,3711,2021-08-26
2021-02-28,2147,2021-08-26
2021-02-27,2514,2021-08-26
2021-02-26,3336,2021-08-26
2021-02-25,3425,2021-08-26
2021-02-24,3851,2021-08-26
2021-02-23,4055,2021-08-26
2021-02-22,4710,2021-08-26
2021-02-21,2611,2021-08-26
2021-02-20,3093,2021-08-26
