test_date,new_positive,issue_date
2021-05-16,0,2021-05-17
2021-05-15,105,2021-05-17
2021-05-14,619,2021-05-17
2021-05-13,934,2021-05-17
2021-05-12,1116,2021-05-17
2021-05-11,1303,2021-05-17
2021-05-10,1452,2021-05-17
2021-05-09,659,2021-05-17
2021-05-08,814,2021-05-17
2021-05-07,1292,2021-05-17
2021-05-06,1419,2021-05-17
2021-05-05,1499,2021-05-17
2021-05-04,1440,2021-05-17
2021-05-03,1774,2021-05-17
2021-05-02,959,2021-05-17
2021-05-01,1122,2021-05-17
2021-04-30,1554,2021-05-17
2021-04-29,1613,2021-05-17
2021-04-28,1766,2021-05-17
2021-04-27,1832,2021-05-17
2021-04-26,2057,2021-05-17
2021-04-25,1155,2021-05-17
2021-04-24,1328,2021-05-17
2021-04-23,1793,2021-05-17
2021-04-22,1832,2021-05-17
2021-04-21,1945,2021-05-17
2021-04-20,2108,2021-05-17
2021-04-19,2364,2021-05-17
2021-04-18,1392,2021-05-17
2021-04-17,1532,2021-05-17
2021-04-16,2034,2021-05-17
2021-04-15,2095,2021-05-17
2021-04-14,2364,2021-05-17
2021-04-13,2404,2021-05-17
2021-04-12,2675,2021-05-17
2021-04-11,1545,2021-05-17
2021-04-10,1799,2021-05-17
2021-04-09,2251,2021-05-17
2021-04-08,2235,2021-05-17
2021-04-07,2603,2021-05-17
2021-04-06,2509,2021-05-17
2021-04-05,2853,2021-05-17
2021-04-04,1535,2021-05-17
2021-04-03,1690,2021-05-17
2021-04-02,2209,2021-05-17
2021-04-01,2288,2021-05-17
2021-03-31,2358,2021-05-17
2021-03-30,2414,2021-05-17
2021-03-29,2670,2021-05-17
2021-03-28,1588,2021-05-17
2021-03-27,1669,2021-05-17
2021-03-26,2253,2021-05-17
2021-03-25,2273,2021-05-17
2021-03-24,2667,2021-05-17
2021-03-23,2486,2021-05-17
2021-03-22,2686,2021-05-17
2021-03-21,1604,2021-05-17
2021-03-20,1693,2021-05-17
2021-03-19,2160,2021-05-17
2021-03-18,2195,2021-05-17
2021-03-17,2545,2021-05-17
2021-03-16,2499,2021-05-17
2021-03-15,2893,2021-05-17
2021-03-14,1597,2021-05-17
2021-03-13,1880,2021-05-17
2021-03-12,2483,2021-05-17
2021-03-11,2600,2021-05-17
2021-03-10,2755,2021-05-17
2021-03-09,2796,2021-05-17
2021-03-08,3330,2021-05-17
2021-03-07,1909,2021-05-17
2021-03-06,2180,2021-05-17
2021-03-05,2917,2021-05-17
2021-03-04,2925,2021-05-17
2021-03-03,3188,2021-05-17
2021-03-02,3244,2021-05-17
