test_date,new_positive,issue_date
2021-06-11,0,2021-06-12
2021-06-10,96,2021-06-12
2021-06-09,451,2021-06-12
2021-06-08,697,2021-06-12
2021-06-07,944,2021-06-12
2021-06-06,426,2021-06-12
2021-06-05,471,2021-06-12
2021-06-04,803,2021-06-12
2021-06-03,864,2021-06-12
2021-06-02,950,2021-06-12
2021-06-01,1099,2021-06-12
2021-05-31,459,2021-06-12
2021-05-30,462,2021-06-12
2021-05-29,539,2021-06-12
2021-05-28,791,2021-06-12
2021-05-27,876,2021-06-12
2021-05-26,910,2021-06-12
2021-05-25,1012,2021-06-12
2021-05-24,1169,2021-06-12
2021-05-23,618,2021-06-12
2021-05-22,677,2021-06-12
2021-05-21,923,2021-06-12
2021-05-20,972,2021-06-12
2021-05-19,1147,2021-06-12
2021-05-18,1187,2021-06-12
2021-05-17,1321,2021-06-12
2021-05-16,788,2021-06-12
2021-05-15,883,2021-06-12
2021-05-14,1142,2021-06-12
2021-05-13,1162,2021-06-12
2021-05-12,1327,2021-06-12
2021-05-11,1445,2021-06-12
2021-05-10,1605,2021-06-12
2021-05-09,927,2021-06-12
2021-05-08,1016,2021-06-12
2021-05-07,1420,2021-06-12
2021-05-06,1509,2021-06-12
2021-05-05,1674,2021-06-12
2021-05-04,1576,2021-06-12
2021-05-03,1953,2021-06-12
2021-05-02,1084,2021-06-12
2021-05-01,1248,2021-06-12
2021-04-30,1622,2021-06-12
2021-04-29,1643,2021-06-12
2021-04-28,1813,2021-06-12
2021-04-27,1864,2021-06-12
2021-04-26,2098,2021-06-12
2021-04-25,1200,2021-06-12
2021-04-24,1357,2021-06-12
2021-04-23,1811,2021-06-12
2021-04-22,1834,2021-06-12
2021-04-21,1972,2021-06-12
2021-04-20,2112,2021-06-12
2021-04-19,2365,2021-06-12
2021-04-18,1410,2021-06-12
2021-04-17,1547,2021-06-12
2021-04-16,2032,2021-06-12
2021-04-15,2109,2021-06-12
2021-04-14,2377,2021-06-12
2021-04-13,2388,2021-06-12
2021-04-12,2697,2021-06-12
2021-04-11,1553,2021-06-12
2021-04-10,1805,2021-06-12
2021-04-09,2256,2021-06-12
2021-04-08,2255,2021-06-12
2021-04-07,2610,2021-06-12
2021-04-06,2520,2021-06-12
2021-04-05,2873,2021-06-12
2021-04-04,1539,2021-06-12
2021-04-03,1700,2021-06-12
2021-04-02,2216,2021-06-12
2021-04-01,2306,2021-06-12
2021-03-31,2364,2021-06-12
2021-03-30,2424,2021-06-12
2021-03-29,2680,2021-06-12
2021-03-28,1596,2021-06-12
2021-03-27,1667,2021-06-12
2021-03-26,2254,2021-06-12
2021-03-25,2282,2021-06-12
2021-03-24,2672,2021-06-12
2021-03-23,2494,2021-06-12
2021-03-22,2689,2021-06-12
2021-03-21,1607,2021-06-12
2021-03-20,1702,2021-06-12
2021-03-19,2167,2021-06-12
2021-03-18,2196,2021-06-12
2021-03-17,2555,2021-06-12
2021-03-16,2504,2021-06-12
2021-03-15,2895,2021-06-12
2021-03-14,1599,2021-06-12
2021-03-13,1889,2021-06-12
2021-03-12,2485,2021-06-12
2021-03-11,2597,2021-06-12
2021-03-10,2764,2021-06-12
2021-03-09,2803,2021-06-12
2021-03-08,3338,2021-06-12
2021-03-07,1915,2021-06-12
2021-03-06,2186,2021-06-12
2021-03-05,2914,2021-06-12
2021-03-04,2933,2021-06-12
2021-03-03,3190,2021-06-12
2021-03-02,3250,2021-06-12
2021-03-01,3745,2021-06-12
2021-02-28,2160,2021-06-12
2021-02-27,2524,2021-06-12
2021-02-26,3374,2021-06-12
2021-02-25,3447,2021-06-12
2021-02-24,3877,2021-06-12
2021-02-23,4073,2021-06-12
2021-02-22,4764,2021-06-12
2021-02-21,2616,2021-06-12
2021-02-20,3114,2021-06-12
2021-02-19,4225,2021-06-12
2021-02-18,4427,2021-06-12
2021-02-17,5098,2021-06-12
2021-02-16,5687,2021-06-12
2021-02-15,5217,2021-06-12
2021-02-14,3476,2021-06-12
2021-02-13,4409,2021-06-12
2021-02-12,6223,2021-06-12
2021-02-11,6582,2021-06-12
2021-02-10,7495,2021-06-12
2021-02-09,7753,2021-06-12
2021-02-08,9420,2021-06-12
2021-02-07,5142,2021-06-12
2021-02-06,6652,2021-06-12
2021-02-05,9434,2021-06-12
2021-02-04,10151,2021-06-12
2021-02-03,11504,2021-06-12
2021-02-02,12623,2021-06-12
2021-02-01,15254,2021-06-12
2021-01-31,7933,2021-06-12
2021-01-30,10133,2021-06-12
2021-01-29,12822,2021-06-12
2021-01-28,14570,2021-06-12
2021-01-27,15705,2021-06-12
2021-01-26,17890,2021-06-12
2021-01-25,20207,2021-06-12
2021-01-24,10251,2021-06-12
2021-01-23,13439,2021-06-12
2021-01-22,19885,2021-06-12
2021-01-21,22313,2021-06-12
2021-01-20,25412,2021-06-12
2021-01-19,27673,2021-06-12
2021-01-18,23586,2021-06-12
2021-01-17,13367,2021-06-12
2021-01-16,19816,2021-06-12
2021-01-15,28951,2021-06-12
2021-01-14,31592,2021-06-12
2021-01-13,34603,2021-06-12
2021-01-12,38418,2021-06-12
2021-01-11,42020,2021-06-12
2021-01-10,18861,2021-06-12
2021-01-09,28598,2021-06-12
2021-01-08,41412,2021-06-12
2021-01-07,45452,2021-06-12
2021-01-06,50721,2021-06-12
2021-01-05,54827,2021-06-12
2021-01-04,60319,2021-06-12
2021-01-03,26731,2021-06-12
2021-01-02,37206,2021-06-12
2021-01-01,18741,2021-06-12
2020-12-31,35626,2021-06-12
2020-12-30,54154,2021-06-12
2020-12-29,58479,2021-06-12
2020-12-28,57595,2021-06-12
2020-12-27,25900,2021-06-12
2020-12-26,34580,2021-06-12
2020-12-25,12753,2021-06-12
