test_date,new_positive,issue_date
2022-04-04,0,2022-04-05
2022-04-03,175,2022-04-05
2022-04-02,739,2022-04-05
2022-04-01,1931,2022-04-05
2022-03-31,2096,2022-04-05
2022-03-30,2288,2022-04-05
2022-03-29,2501,2022-04-05
2022-03-28,2589,2022-04-05
2022-03-27,1288,2022-04-05
2022-03-26,1280,2022-04-05
2022-03-25,1867,2022-04-05
2022-03-24,2197,2022-04-05
2022-03-23,2156,2022-04-05
2022-03-22,3118,2022-04-05
2022-03-21,2638,2022-04-05
2022-03-20,1240,2022-04-05
2022-03-19,1222,2022-04-05
2022-03-18,1960,2022-04-05
2022-03-17,2251,2022-04-05
2022-03-16,2385,2022-04-05
2022-03-15,2535,2022-04-05
2022-03-14,2839,2022-04-05
2022-03-13,1250,2022-04-05
2022-03-12,1472,2022-04-05
2022-03-11,2273,2022-04-05
2022-03-10,2517,2022-04-05
2022-03-09,2976,2022-04-05
2022-03-08,3260,2022-04-05
2022-03-07,3798,2022-04-05
2022-03-06,1776,2022-04-05
2022-03-05,2046,2022-04-05
2022-03-04,3105,2022-04-05
2022-03-03,3586,2022-04-05
2022-03-02,3973,2022-04-05
2022-03-01,4653,2022-04-05
2022-02-28,5223,2022-04-05
2022-02-27,2369,2022-04-05
2022-02-26,2683,2022-04-05
2022-02-25,4772,2022-04-05
2022-02-24,5131,2022-04-05
2022-02-23,5583,2022-04-05
2022-02-22,7129,2022-04-05
2022-02-21,5330,2022-04-05
2022-02-20,3593,2022-04-05
2022-02-19,4180,2022-04-05
2022-02-18,7034,2022-04-05
2022-02-17,8074,2022-04-05
2022-02-16,9355,2022-04-05
2022-02-15,10860,2022-04-05
2022-02-14,12819,2022-04-05
2022-02-13,5535,2022-04-05
2022-02-12,7113,2022-04-05
2022-02-11,12854,2022-04-05
2022-02-10,14059,2022-04-05
2022-02-09,16055,2022-04-05
2022-02-08,17796,2022-04-05
2022-02-07,22253,2022-04-05
2022-02-06,9774,2022-04-05
2022-02-05,11621,2022-04-05
2022-02-04,21635,2022-04-05
2022-02-03,23755,2022-04-05
2022-02-02,27068,2022-04-05
2022-02-01,32415,2022-04-05
2022-01-31,38261,2022-04-05
2022-01-30,15426,2022-04-05
