test_date,new_positive,issue_date
2021-06-30,0,2021-07-01
2021-06-29,175,2021-07-01
2021-06-28,897,2021-07-01
2021-06-27,572,2021-07-01
2021-06-26,694,2021-07-01
2021-06-25,1030,2021-07-01
2021-06-24,1230,2021-07-01
2021-06-23,1054,2021-07-01
2021-06-22,1100,2021-07-01
2021-06-21,1174,2021-07-01
2021-06-20,558,2021-07-01
2021-06-19,604,2021-07-01
2021-06-18,817,2021-07-01
2021-06-17,933,2021-07-01
2021-06-16,952,2021-07-01
2021-06-15,946,2021-07-01
2021-06-14,1068,2021-07-01
2021-06-13,636,2021-07-01
2021-06-12,617,2021-07-01
2021-06-11,808,2021-07-01
2021-06-10,833,2021-07-01
2021-06-09,904,2021-07-01
2021-06-08,1005,2021-07-01
2021-06-07,1005,2021-07-01
2021-06-06,590,2021-07-01
2021-06-05,627,2021-07-01
2021-06-04,854,2021-07-01
2021-06-03,979,2021-07-01
2021-06-02,1004,2021-07-01
2021-06-01,1172,2021-07-01
2021-05-31,579,2021-07-01
2021-05-30,578,2021-07-01
2021-05-29,594,2021-07-01
2021-05-28,834,2021-07-01
2021-05-27,901,2021-07-01
2021-05-26,946,2021-07-01
2021-05-25,1049,2021-07-01
2021-05-24,1207,2021-07-01
2021-05-23,648,2021-07-01
2021-05-22,698,2021-07-01
2021-05-21,936,2021-07-01
2021-05-20,977,2021-07-01
2021-05-19,1152,2021-07-01
2021-05-18,1197,2021-07-01
2021-05-17,1326,2021-07-01
2021-05-16,799,2021-07-01
2021-05-15,897,2021-07-01
2021-05-14,1141,2021-07-01
2021-05-13,1154,2021-07-01
2021-05-12,1328,2021-07-01
2021-05-11,1437,2021-07-01
2021-05-10,1612,2021-07-01
2021-05-09,926,2021-07-01
2021-05-08,1019,2021-07-01
2021-05-07,1419,2021-07-01
2021-05-06,1499,2021-07-01
2021-05-05,1673,2021-07-01
2021-05-04,1573,2021-07-01
2021-05-03,1945,2021-07-01
2021-05-02,1086,2021-07-01
2021-05-01,1248,2021-07-01
2021-04-30,1620,2021-07-01
2021-04-29,1635,2021-07-01
2021-04-28,1801,2021-07-01
2021-04-27,1857,2021-07-01
2021-04-26,2087,2021-07-01
2021-04-25,1202,2021-07-01
2021-04-24,1351,2021-07-01
2021-04-23,1797,2021-07-01
2021-04-22,1819,2021-07-01
2021-04-21,1965,2021-07-01
2021-04-20,2109,2021-07-01
2021-04-19,2361,2021-07-01
2021-04-18,1407,2021-07-01
2021-04-17,1541,2021-07-01
2021-04-16,2022,2021-07-01
2021-04-15,2105,2021-07-01
2021-04-14,2374,2021-07-01
2021-04-13,2374,2021-07-01
2021-04-12,2687,2021-07-01
2021-04-11,1551,2021-07-01
2021-04-10,1811,2021-07-01
2021-04-09,2246,2021-07-01
2021-04-08,2241,2021-07-01
2021-04-07,2598,2021-07-01
2021-04-06,2512,2021-07-01
2021-04-05,2863,2021-07-01
2021-04-04,1532,2021-07-01
2021-04-03,1692,2021-07-01
2021-04-02,2212,2021-07-01
2021-04-01,2303,2021-07-01
2021-03-31,2356,2021-07-01
2021-03-30,2409,2021-07-01
2021-03-29,2662,2021-07-01
2021-03-28,1593,2021-07-01
2021-03-27,1655,2021-07-01
2021-03-26,2246,2021-07-01
2021-03-25,2264,2021-07-01
2021-03-24,2645,2021-07-01
2021-03-23,2478,2021-07-01
2021-03-22,2677,2021-07-01
2021-03-21,1597,2021-07-01
2021-03-20,1698,2021-07-01
2021-03-19,2156,2021-07-01
2021-03-18,2188,2021-07-01
2021-03-17,2540,2021-07-01
2021-03-16,2477,2021-07-01
2021-03-15,2868,2021-07-01
2021-03-14,1591,2021-07-01
2021-03-13,1876,2021-07-01
2021-03-12,2470,2021-07-01
2021-03-11,2583,2021-07-01
2021-03-10,2753,2021-07-01
2021-03-09,2781,2021-07-01
2021-03-08,3321,2021-07-01
2021-03-07,1906,2021-07-01
2021-03-06,2181,2021-07-01
2021-03-05,2901,2021-07-01
2021-03-04,2915,2021-07-01
2021-03-03,3164,2021-07-01
2021-03-02,3232,2021-07-01
2021-03-01,3715,2021-07-01
2021-02-28,2150,2021-07-01
2021-02-27,2517,2021-07-01
