test_date,new_positive,issue_date
2021-07-11,0,2021-07-12
2021-07-10,221,2021-07-12
2021-07-09,1503,2021-07-12
2021-07-08,2431,2021-07-12
2021-07-07,2545,2021-07-12
2021-07-06,2314,2021-07-12
2021-07-05,1519,2021-07-12
2021-07-04,827,2021-07-12
2021-07-03,1212,2021-07-12
2021-07-02,1598,2021-07-12
2021-07-01,1740,2021-07-12
2021-06-30,1726,2021-07-12
2021-06-29,1644,2021-07-12
2021-06-28,1715,2021-07-12
2021-06-27,1037,2021-07-12
2021-06-26,975,2021-07-12
2021-06-25,1243,2021-07-12
2021-06-24,1354,2021-07-12
2021-06-23,1191,2021-07-12
2021-06-22,1257,2021-07-12
2021-06-21,1337,2021-07-12
2021-06-20,736,2021-07-12
2021-06-19,723,2021-07-12
2021-06-18,898,2021-07-12
2021-06-17,1011,2021-07-12
2021-06-16,1029,2021-07-12
2021-06-15,1007,2021-07-12
2021-06-14,1118,2021-07-12
2021-06-13,683,2021-07-12
2021-06-12,649,2021-07-12
2021-06-11,829,2021-07-12
2021-06-10,856,2021-07-12
2021-06-09,911,2021-07-12
2021-06-08,1026,2021-07-12
2021-06-07,1014,2021-07-12
2021-06-06,610,2021-07-12
2021-06-05,636,2021-07-12
2021-06-04,856,2021-07-12
2021-06-03,985,2021-07-12
2021-06-02,1015,2021-07-12
2021-06-01,1196,2021-07-12
2021-05-31,590,2021-07-12
2021-05-30,580,2021-07-12
2021-05-29,595,2021-07-12
2021-05-28,838,2021-07-12
2021-05-27,900,2021-07-12
2021-05-26,950,2021-07-12
2021-05-25,1045,2021-07-12
2021-05-24,1202,2021-07-12
2021-05-23,651,2021-07-12
2021-05-22,700,2021-07-12
2021-05-21,940,2021-07-12
2021-05-20,974,2021-07-12
2021-05-19,1152,2021-07-12
2021-05-18,1200,2021-07-12
2021-05-17,1325,2021-07-12
2021-05-16,800,2021-07-12
2021-05-15,897,2021-07-12
2021-05-14,1146,2021-07-12
2021-05-13,1168,2021-07-12
2021-05-12,1326,2021-07-12
2021-05-11,1440,2021-07-12
2021-05-10,1614,2021-07-12
2021-05-09,925,2021-07-12
2021-05-08,1019,2021-07-12
2021-05-07,1418,2021-07-12
2021-05-06,1498,2021-07-12
2021-05-05,1674,2021-07-12
2021-05-04,1575,2021-07-12
2021-05-03,1945,2021-07-12
2021-05-02,1085,2021-07-12
2021-05-01,1247,2021-07-12
2021-04-30,1620,2021-07-12
2021-04-29,1634,2021-07-12
2021-04-28,1802,2021-07-12
2021-04-27,1855,2021-07-12
2021-04-26,2086,2021-07-12
2021-04-25,1204,2021-07-12
2021-04-24,1351,2021-07-12
2021-04-23,1798,2021-07-12
2021-04-22,1821,2021-07-12
2021-04-21,1965,2021-07-12
2021-04-20,2107,2021-07-12
2021-04-19,2361,2021-07-12
2021-04-18,1407,2021-07-12
2021-04-17,1542,2021-07-12
2021-04-16,2020,2021-07-12
2021-04-15,2101,2021-07-12
2021-04-14,2370,2021-07-12
2021-04-13,2371,2021-07-12
2021-04-12,2682,2021-07-12
2021-04-11,1552,2021-07-12
2021-04-10,1811,2021-07-12
2021-04-09,2244,2021-07-12
2021-04-08,2242,2021-07-12
2021-04-07,2594,2021-07-12
2021-04-06,2515,2021-07-12
2021-04-05,2862,2021-07-12
2021-04-04,1530,2021-07-12
2021-04-03,1691,2021-07-12
2021-04-02,2215,2021-07-12
2021-04-01,2308,2021-07-12
2021-03-31,2355,2021-07-12
2021-03-30,2406,2021-07-12
2021-03-29,2666,2021-07-12
2021-03-28,1590,2021-07-12
2021-03-27,1656,2021-07-12
2021-03-26,2244,2021-07-12
2021-03-25,2263,2021-07-12
2021-03-24,2648,2021-07-12
2021-03-23,2478,2021-07-12
2021-03-22,2679,2021-07-12
2021-03-21,1597,2021-07-12
2021-03-20,1700,2021-07-12
2021-03-19,2154,2021-07-12
2021-03-18,2189,2021-07-12
2021-03-17,2537,2021-07-12
2021-03-16,2474,2021-07-12
2021-03-15,2868,2021-07-12
2021-03-14,1590,2021-07-12
2021-03-13,1876,2021-07-12
2021-03-12,2469,2021-07-12
2021-03-11,2583,2021-07-12
2021-03-10,2750,2021-07-12
2021-03-09,2778,2021-07-12
2021-03-08,3318,2021-07-12
2021-03-07,1905,2021-07-12
2021-03-06,2179,2021-07-12
2021-03-05,2905,2021-07-12
2021-03-04,2914,2021-07-12
2021-03-03,3163,2021-07-12
2021-03-02,3232,2021-07-12
2021-03-01,3714,2021-07-12
2021-02-28,2147,2021-07-12
2021-02-27,2517,2021-07-12
2021-02-26,3345,2021-07-12
2021-02-25,3424,2021-07-12
2021-02-24,3853,2021-07-12
2021-02-23,4050,2021-07-12
2021-02-22,4729,2021-07-12
2021-02-21,2607,2021-07-12
2021-02-20,3096,2021-07-12
2021-02-19,4193,2021-07-12
2021-02-18,4394,2021-07-12
2021-02-17,5071,2021-07-12
2021-02-16,5655,2021-07-12
2021-02-15,5197,2021-07-12
2021-02-14,3461,2021-07-12
2021-02-13,4391,2021-07-12
2021-02-12,6183,2021-07-12
2021-02-11,6542,2021-07-12
2021-02-10,7453,2021-07-12
2021-02-09,7714,2021-07-12
2021-02-08,9364,2021-07-12
2021-02-07,5108,2021-07-12
2021-02-06,6629,2021-07-12
2021-02-05,9394,2021-07-12
2021-02-04,10096,2021-07-12
2021-02-03,11459,2021-07-12
2021-02-02,12567,2021-07-12
2021-02-01,15196,2021-07-12
2021-01-31,7918,2021-07-12
2021-01-30,10086,2021-07-12
2021-01-29,12764,2021-07-12
2021-01-28,14505,2021-07-12
2021-01-27,15656,2021-07-12
2021-01-26,17809,2021-07-12
2021-01-25,20097,2021-07-12
2021-01-24,10218,2021-07-12
2021-01-23,13395,2021-07-12
2021-01-22,19812,2021-07-12
2021-01-21,22238,2021-07-12
2021-01-20,25296,2021-07-12
2021-01-19,27579,2021-07-12
2021-01-18,23520,2021-07-12
2021-01-17,13383,2021-07-12
2021-01-16,19788,2021-07-12
2021-01-15,28874,2021-07-12
2021-01-14,31529,2021-07-12
2021-01-13,34522,2021-07-12
2021-01-12,38354,2021-07-12
2021-01-11,41945,2021-07-12
2021-01-10,18845,2021-07-12
2021-01-09,28522,2021-07-12
2021-01-08,41257,2021-07-12
2021-01-07,45260,2021-07-12
2021-01-06,50533,2021-07-12
2021-01-05,54651,2021-07-12
2021-01-04,60073,2021-07-12
2021-01-03,26683,2021-07-12
2021-01-02,37104,2021-07-12
2021-01-01,18801,2021-07-12
2020-12-31,35692,2021-07-12
2020-12-30,54105,2021-07-12
2020-12-29,58479,2021-07-12
2020-12-28,57623,2021-07-12
2020-12-27,26063,2021-07-12
2020-12-26,34549,2021-07-12
2020-12-25,12943,2021-07-12
2020-12-24,26605,2021-07-12
2020-12-23,45209,2021-07-12
2020-12-22,48911,2021-07-12
2020-12-21,48292,2021-07-12
2020-12-20,20656,2021-07-12
2020-12-19,29629,2021-07-12
2020-12-18,41550,2021-07-12
2020-12-17,44543,2021-07-12
2020-12-16,45846,2021-07-12
2020-12-15,48461,2021-07-12
2020-12-14,49266,2021-07-12
2020-12-13,20854,2021-07-12
2020-12-12,30669,2021-07-12
2020-12-11,39994,2021-07-12
2020-12-10,40787,2021-07-12
2020-12-09,41649,2021-07-12
2020-12-08,41269,2021-07-12
2020-12-07,40931,2021-07-12
2020-12-06,18233,2021-07-12
2020-12-05,24297,2021-07-12
2020-12-04,31809,2021-07-12
2020-12-03,31807,2021-07-12
2020-12-02,33452,2021-07-12
2020-12-01,34364,2021-07-12
2020-11-30,32567,2021-07-12
2020-11-29,16018,2021-07-12
2020-11-28,18101,2021-07-12
2020-11-27,17984,2021-07-12
2020-11-26,9171,2021-07-12
2020-11-25,20681,2021-07-12
2020-11-24,20579,2021-07-12
2020-11-23,21031,2021-07-12
2020-11-22,10192,2021-07-12
2020-11-21,12267,2021-07-12
2020-11-20,17445,2021-07-12
2020-11-19,16465,2021-07-12
2020-11-18,17163,2021-07-12
2020-11-17,17066,2021-07-12
2020-11-16,17576,2021-07-12
2020-11-15,9109,2021-07-12
2020-11-14,9879,2021-07-12
2020-11-13,12432,2021-07-12
2020-11-12,11534,2021-07-12
2020-11-11,10606,2021-07-12
2020-11-10,10893,2021-07-12
2020-11-09,11067,2021-07-12
2020-11-08,5503,2021-07-12
2020-11-07,6391,2021-07-12
2020-11-06,8499,2021-07-12
2020-11-05,8106,2021-07-12
2020-11-04,8429,2021-07-12
2020-11-03,8240,2021-07-12
2020-11-02,8431,2021-07-12
2020-11-01,4953,2021-07-12
2020-10-31,4447,2021-07-12
2020-10-30,5509,2021-07-12
2020-10-29,4858,2021-07-12
2020-10-28,4887,2021-07-12
2020-10-27,4837,2021-07-12
2020-10-26,5474,2021-07-12
2020-10-25,2900,2021-07-12
2020-10-24,3241,2021-07-12
