test_date,new_positive,issue_date
2021-05-19,0,2021-05-20
2021-05-18,140,2021-05-20
2021-05-17,647,2021-05-20
2021-05-16,445,2021-05-20
2021-05-15,610,2021-05-20
2021-05-14,1059,2021-05-20
2021-05-13,1068,2021-05-20
2021-05-12,1236,2021-05-20
2021-05-11,1427,2021-05-20
2021-05-10,1466,2021-05-20
2021-05-09,712,2021-05-20
2021-05-08,835,2021-05-20
2021-05-07,1277,2021-05-20
2021-05-06,1431,2021-05-20
2021-05-05,1533,2021-05-20
2021-05-04,1490,2021-05-20
2021-05-03,1868,2021-05-20
2021-05-02,1004,2021-05-20
2021-05-01,1152,2021-05-20
2021-04-30,1572,2021-05-20
2021-04-29,1622,2021-05-20
2021-04-28,1781,2021-05-20
2021-04-27,1831,2021-05-20
2021-04-26,2074,2021-05-20
2021-04-25,1170,2021-05-20
2021-04-24,1333,2021-05-20
2021-04-23,1796,2021-05-20
2021-04-22,1830,2021-05-20
2021-04-21,1953,2021-05-20
2021-04-20,2113,2021-05-20
2021-04-19,2367,2021-05-20
2021-04-18,1398,2021-05-20
2021-04-17,1531,2021-05-20
2021-04-16,2035,2021-05-20
2021-04-15,2096,2021-05-20
2021-04-14,2366,2021-05-20
2021-04-13,2397,2021-05-20
2021-04-12,2676,2021-05-20
2021-04-11,1545,2021-05-20
2021-04-10,1798,2021-05-20
2021-04-09,2249,2021-05-20
2021-04-08,2236,2021-05-20
2021-04-07,2601,2021-05-20
2021-04-06,2507,2021-05-20
2021-04-05,2854,2021-05-20
2021-04-04,1535,2021-05-20
2021-04-03,1690,2021-05-20
2021-04-02,2209,2021-05-20
2021-04-01,2288,2021-05-20
2021-03-31,2357,2021-05-20
2021-03-30,2414,2021-05-20
2021-03-29,2669,2021-05-20
2021-03-28,1588,2021-05-20
2021-03-27,1669,2021-05-20
2021-03-26,2254,2021-05-20
2021-03-25,2273,2021-05-20
2021-03-24,2667,2021-05-20
2021-03-23,2485,2021-05-20
2021-03-22,2686,2021-05-20
2021-03-21,1604,2021-05-20
2021-03-20,1693,2021-05-20
2021-03-19,2160,2021-05-20
2021-03-18,2194,2021-05-20
2021-03-17,2544,2021-05-20
2021-03-16,2498,2021-05-20
2021-03-15,2893,2021-05-20
2021-03-14,1597,2021-05-20
2021-03-13,1881,2021-05-20
2021-03-12,2483,2021-05-20
2021-03-11,2600,2021-05-20
2021-03-10,2756,2021-05-20
2021-03-09,2795,2021-05-20
2021-03-08,3328,2021-05-20
2021-03-07,1908,2021-05-20
2021-03-06,2180,2021-05-20
2021-03-05,2915,2021-05-20
2021-03-04,2924,2021-05-20
2021-03-03,3190,2021-05-20
2021-03-02,3244,2021-05-20
2021-03-01,3738,2021-05-20
2021-02-28,2159,2021-05-20
2021-02-27,2522,2021-05-20
2021-02-26,3366,2021-05-20
2021-02-25,3445,2021-05-20
2021-02-24,3871,2021-05-20
2021-02-23,4073,2021-05-20
2021-02-22,4760,2021-05-20
2021-02-21,2607,2021-05-20
