test_date,new_positive,issue_date
2021-05-17,0,2021-05-18
2021-05-16,84,2021-05-18
2021-05-15,342,2021-05-18
2021-05-14,884,2021-05-18
2021-05-13,951,2021-05-18
2021-05-12,1123,2021-05-18
2021-05-11,1311,2021-05-18
2021-05-10,1465,2021-05-18
2021-05-09,668,2021-05-18
2021-05-08,819,2021-05-18
2021-05-07,1288,2021-05-18
2021-05-06,1418,2021-05-18
2021-05-05,1492,2021-05-18
2021-05-04,1451,2021-05-18
2021-05-03,1790,2021-05-18
2021-05-02,966,2021-05-18
2021-05-01,1121,2021-05-18
2021-04-30,1559,2021-05-18
2021-04-29,1609,2021-05-18
2021-04-28,1766,2021-05-18
2021-04-27,1827,2021-05-18
2021-04-26,2060,2021-05-18
2021-04-25,1163,2021-05-18
2021-04-24,1329,2021-05-18
2021-04-23,1796,2021-05-18
2021-04-22,1830,2021-05-18
2021-04-21,1948,2021-05-18
2021-04-20,2110,2021-05-18
2021-04-19,2366,2021-05-18
2021-04-18,1392,2021-05-18
2021-04-17,1531,2021-05-18
2021-04-16,2036,2021-05-18
2021-04-15,2095,2021-05-18
2021-04-14,2364,2021-05-18
2021-04-13,2403,2021-05-18
2021-04-12,2675,2021-05-18
2021-04-11,1545,2021-05-18
2021-04-10,1799,2021-05-18
2021-04-09,2251,2021-05-18
2021-04-08,2235,2021-05-18
2021-04-07,2603,2021-05-18
2021-04-06,2509,2021-05-18
2021-04-05,2853,2021-05-18
2021-04-04,1535,2021-05-18
2021-04-03,1690,2021-05-18
2021-04-02,2209,2021-05-18
2021-04-01,2288,2021-05-18
2021-03-31,2358,2021-05-18
2021-03-30,2414,2021-05-18
2021-03-29,2670,2021-05-18
2021-03-28,1588,2021-05-18
2021-03-27,1669,2021-05-18
2021-03-26,2253,2021-05-18
2021-03-25,2273,2021-05-18
2021-03-24,2666,2021-05-18
2021-03-23,2485,2021-05-18
2021-03-22,2687,2021-05-18
2021-03-21,1604,2021-05-18
2021-03-20,1694,2021-05-18
2021-03-19,2160,2021-05-18
2021-03-18,2195,2021-05-18
2021-03-17,2545,2021-05-18
2021-03-16,2499,2021-05-18
2021-03-15,2893,2021-05-18
2021-03-14,1597,2021-05-18
2021-03-13,1880,2021-05-18
2021-03-12,2483,2021-05-18
2021-03-11,2600,2021-05-18
2021-03-10,2754,2021-05-18
2021-03-09,2796,2021-05-18
2021-03-08,3329,2021-05-18
2021-03-07,1909,2021-05-18
2021-03-06,2180,2021-05-18
2021-03-05,2917,2021-05-18
2021-03-04,2925,2021-05-18
2021-03-03,3188,2021-05-18
2021-03-02,3244,2021-05-18
2021-03-01,3738,2021-05-18
2021-02-28,2159,2021-05-18
2021-02-27,2522,2021-05-18
2021-02-26,3368,2021-05-18
2021-02-25,3444,2021-05-18
2021-02-24,3871,2021-05-18
2021-02-23,4073,2021-05-18
2021-02-22,4760,2021-05-18
2021-02-21,2607,2021-05-18
2021-02-20,3102,2021-05-18
2021-02-19,4221,2021-05-18
2021-02-18,4423,2021-05-18
2021-02-17,5091,2021-05-18
2021-02-16,5665,2021-05-18
2021-02-15,5205,2021-05-18
2021-02-14,3469,2021-05-18
2021-02-13,4404,2021-05-18
2021-02-12,6210,2021-05-18
2021-02-11,6569,2021-05-18
2021-02-10,7500,2021-05-18
2021-02-09,7742,2021-05-18
2021-02-08,9406,2021-05-18
2021-02-07,5121,2021-05-18
2021-02-06,6641,2021-05-18
2021-02-05,9413,2021-05-18
2021-02-04,10129,2021-05-18
2021-02-03,11461,2021-05-18
2021-02-02,12600,2021-05-18
2021-02-01,15235,2021-05-18
2021-01-31,7925,2021-05-18
2021-01-30,10124,2021-05-18
2021-01-29,12818,2021-05-18
2021-01-28,14542,2021-05-18
2021-01-27,15676,2021-05-18
2021-01-26,17858,2021-05-18
2021-01-25,20198,2021-05-18
2021-01-24,10226,2021-05-18
2021-01-23,13403,2021-05-18
2021-01-22,19872,2021-05-18
2021-01-21,22270,2021-05-18
2021-01-20,25403,2021-05-18
2021-01-19,27651,2021-05-18
2021-01-18,23579,2021-05-18
2021-01-17,13336,2021-05-18
2021-01-16,19770,2021-05-18
2021-01-15,28880,2021-05-18
2021-01-14,31572,2021-05-18
2021-01-13,34595,2021-05-18
2021-01-12,38430,2021-05-18
2021-01-11,41989,2021-05-18
2021-01-10,18793,2021-05-18
2021-01-09,28578,2021-05-18
