test_date,new_positive,issue_date
2022-03-27,0,2022-03-28
2022-03-26,116,2022-03-28
2022-03-25,830,2022-03-28
2022-03-24,1528,2022-03-28
2022-03-23,1772,2022-03-28
2022-03-22,2831,2022-03-28
2022-03-21,2409,2022-03-28
2022-03-20,1064,2022-03-28
2022-03-19,1114,2022-03-28
2022-03-18,1874,2022-03-28
2022-03-17,2184,2022-03-28
2022-03-16,2343,2022-03-28
2022-03-15,2487,2022-03-28
2022-03-14,2789,2022-03-28
2022-03-13,1219,2022-03-28
2022-03-12,1459,2022-03-28
2022-03-11,2261,2022-03-28
2022-03-10,2510,2022-03-28
2022-03-09,2958,2022-03-28
2022-03-08,3235,2022-03-28
2022-03-07,3780,2022-03-28
2022-03-06,1767,2022-03-28
2022-03-05,2041,2022-03-28
2022-03-04,3114,2022-03-28
2022-03-03,3549,2022-03-28
2022-03-02,3930,2022-03-28
2022-03-01,4634,2022-03-28
2022-02-28,5210,2022-03-28
2022-02-27,2351,2022-03-28
2022-02-26,2678,2022-03-28
2022-02-25,4749,2022-03-28
2022-02-24,5124,2022-03-28
2022-02-23,5567,2022-03-28
2022-02-22,7115,2022-03-28
2022-02-21,5330,2022-03-28
2022-02-20,3584,2022-03-28
2022-02-19,4175,2022-03-28
2022-02-18,7028,2022-03-28
2022-02-17,8105,2022-03-28
2022-02-16,9352,2022-03-28
2022-02-15,10859,2022-03-28
2022-02-14,12807,2022-03-28
2022-02-13,5545,2022-03-28
2022-02-12,7126,2022-03-28
2022-02-11,13741,2022-03-28
2022-02-10,14085,2022-03-28
2022-02-09,16089,2022-03-28
2022-02-08,17808,2022-03-28
2022-02-07,22243,2022-03-28
2022-02-06,9777,2022-03-28
2022-02-05,11655,2022-03-28
2022-02-04,21705,2022-03-28
2022-02-03,23976,2022-03-28
2022-02-02,27286,2022-03-28
2022-02-01,32447,2022-03-28
2022-01-31,38355,2022-03-28
2022-01-30,15233,2022-03-28
2022-01-29,20686,2022-03-28
2022-01-28,38458,2022-03-28
2022-01-27,43827,2022-03-28
2022-01-26,51487,2022-03-28
2022-01-25,59559,2022-03-28
2022-01-24,69908,2022-03-28
2022-01-23,28108,2022-03-28
2022-01-22,39547,2022-03-28
2022-01-21,76630,2022-03-28
2022-01-20,89175,2022-03-28
2022-01-19,100372,2022-03-28
2022-01-18,118865,2022-03-28
2022-01-17,80738,2022-03-28
2022-01-16,39987,2022-03-28
2022-01-15,57989,2022-03-28
2022-01-14,103290,2022-03-28
2022-01-13,113368,2022-03-28
2022-01-12,125515,2022-03-28
2022-01-11,134108,2022-03-28
2022-01-10,140437,2022-03-28
2022-01-09,55458,2022-03-28
2022-01-08,76286,2022-03-28
2022-01-07,133989,2022-03-28
2022-01-06,142121,2022-03-28
2022-01-05,153693,2022-03-28
2022-01-04,155550,2022-03-28
2022-01-03,138962,2022-03-28
2022-01-02,56275,2022-03-28
2022-01-01,32483,2022-03-28
2021-12-31,54361,2022-03-28
2021-12-30,85442,2022-03-28
2021-12-29,88299,2022-03-28
2021-12-28,88286,2022-03-28
2021-12-27,75217,2022-03-28
2021-12-26,35842,2022-03-28
2021-12-25,14728,2022-03-28
2021-12-24,22138,2022-03-28
2021-12-23,32359,2022-03-28
2021-12-22,31751,2022-03-28
2021-12-21,27166,2022-03-28
2021-12-20,23155,2022-03-28
2021-12-19,10788,2022-03-28
2021-12-18,9750,2022-03-28
2021-12-17,11142,2022-03-28
2021-12-16,10233,2022-03-28
2021-12-15,10132,2022-03-28
2021-12-14,8406,2022-03-28
2021-12-13,8960,2022-03-28
2021-12-12,4417,2022-03-28
2021-12-11,4259,2022-03-28
2021-12-10,5799,2022-03-28
2021-12-09,5800,2022-03-28
2021-12-08,6543,2022-03-28
2021-12-07,6604,2022-03-28
2021-12-06,7484,2022-03-28
2021-12-05,3911,2022-03-28
2021-12-04,4204,2022-03-28
2021-12-03,6203,2022-03-28
2021-12-02,6364,2022-03-28
2021-12-01,7560,2022-03-28
2021-11-30,7128,2022-03-28
2021-11-29,8353,2022-03-28
2021-11-28,4456,2022-03-28
2021-11-27,4272,2022-03-28
2021-11-26,4372,2022-03-28
2021-11-25,2313,2022-03-28
2021-11-24,4687,2022-03-28
2021-11-23,4858,2022-03-28
2021-11-22,5266,2022-03-28
2021-11-21,2965,2022-03-28
2021-11-20,3299,2022-03-28
2021-11-19,4614,2022-03-28
2021-11-18,4707,2022-03-28
2021-11-17,5168,2022-03-28
2021-11-16,5417,2022-03-28
2021-11-15,6437,2022-03-28
2021-11-14,3262,2022-03-28
2021-11-13,3460,2022-03-28
2021-11-12,5094,2022-03-28
2021-11-11,4333,2022-03-28
2021-11-10,5636,2022-03-28
2021-11-09,5906,2022-03-28
2021-11-08,6660,2022-03-28
2021-11-07,3481,2022-03-28
2021-11-06,3687,2022-03-28
2021-11-05,5545,2022-03-28
2021-11-04,6036,2022-03-28
2021-11-03,6432,2022-03-28
2021-11-02,6539,2022-03-28
2021-11-01,7420,2022-03-28
2021-10-31,3515,2022-03-28
2021-10-30,3956,2022-03-28
2021-10-29,5649,2022-03-28
2021-10-28,6093,2022-03-28
2021-10-27,6577,2022-03-28
2021-10-26,6809,2022-03-28
2021-10-25,7235,2022-03-28
2021-10-24,3586,2022-03-28
2021-10-23,4079,2022-03-28
2021-10-22,5986,2022-03-28
2021-10-21,5943,2022-03-28
2021-10-20,6253,2022-03-28
2021-10-19,6373,2022-03-28
2021-10-18,7087,2022-03-28
2021-10-17,3588,2022-03-28
2021-10-16,3654,2022-03-28
2021-10-15,5307,2022-03-28
2021-10-14,5299,2022-03-28
2021-10-13,5645,2022-03-28
2021-10-12,5810,2022-03-28
2021-10-11,5822,2022-03-28
2021-10-10,3307,2022-03-28
2021-10-09,3519,2022-03-28
2021-10-08,5175,2022-03-28
2021-10-07,5318,2022-03-28
2021-10-06,6017,2022-03-28
2021-10-05,6255,2022-03-28
2021-10-04,6793,2022-03-28
2021-10-03,3407,2022-03-28
2021-10-02,3696,2022-03-28
2021-10-01,5765,2022-03-28
2021-09-30,5798,2022-03-28
2021-09-29,6229,2022-03-28
2021-09-28,6769,2022-03-28
2021-09-27,7647,2022-03-28
2021-09-26,3764,2022-03-28
2021-09-25,4235,2022-03-28
2021-09-24,6170,2022-03-28
2021-09-23,6486,2022-03-28
2021-09-22,7405,2022-03-28
2021-09-21,7539,2022-03-28
2021-09-20,8853,2022-03-28
2021-09-19,4145,2022-03-28
2021-09-18,4915,2022-03-28
2021-09-17,7341,2022-03-28
2021-09-16,7867,2022-03-28
2021-09-15,8865,2022-03-28
2021-09-14,9465,2022-03-28
2021-09-13,10426,2022-03-28
2021-09-12,5350,2022-03-28
2021-09-11,6252,2022-03-28
2021-09-10,9312,2022-03-28
2021-09-09,10188,2022-03-28
2021-09-08,11319,2022-03-28
2021-09-07,12430,2022-03-28
2021-09-06,6657,2022-03-28
2021-09-05,5373,2022-03-28
2021-09-04,6790,2022-03-28
2021-09-03,9978,2022-03-28
2021-09-02,11002,2022-03-28
2021-09-01,12933,2022-03-28
2021-08-31,12277,2022-03-28
2021-08-30,13301,2022-03-28
2021-08-29,6592,2022-03-28
2021-08-28,7803,2022-03-28
2021-08-27,11265,2022-03-28
2021-08-26,12423,2022-03-28
2021-08-25,13615,2022-03-28
2021-08-24,14045,2022-03-28
2021-08-23,15331,2022-03-28
2021-08-22,7549,2022-03-28
2021-08-21,8874,2022-03-28
2021-08-20,13404,2022-03-28
2021-08-19,13907,2022-03-28
2021-08-18,15038,2022-03-28
2021-08-17,15501,2022-03-28
2021-08-16,16107,2022-03-28
2021-08-15,8179,2022-03-28
2021-08-14,9572,2022-03-28
2021-08-13,13754,2022-03-28
2021-08-12,14608,2022-03-28
2021-08-11,15508,2022-03-28
2021-08-10,16183,2022-03-28
2021-08-09,16277,2022-03-28
2021-08-08,8690,2022-03-28
2021-08-07,9676,2022-03-28
2021-08-06,12858,2022-03-28
2021-08-05,13907,2022-03-28
2021-08-04,14069,2022-03-28
2021-08-03,14309,2022-03-28
2021-08-02,14102,2022-03-28
2021-08-01,8499,2022-03-28
2021-07-31,8490,2022-03-28
2021-07-30,11077,2022-03-28
2021-07-29,11762,2022-03-28
2021-07-28,11821,2022-03-28
2021-07-27,11231,2022-03-28
2021-07-26,11717,2022-03-28
2021-07-25,6407,2022-03-28
2021-07-24,6746,2022-03-28
2021-07-23,8094,2022-03-28
2021-07-22,8287,2022-03-28
2021-07-21,8756,2022-03-28
2021-07-20,8321,2022-03-28
2021-07-19,8373,2022-03-28
2021-07-18,4782,2022-03-28
2021-07-17,4670,2022-03-28
2021-07-16,5951,2022-03-28
2021-07-15,5849,2022-03-28
2021-07-14,5546,2022-03-28
2021-07-13,5377,2022-03-28
2021-07-12,5359,2022-03-28
2021-07-11,3123,2022-03-28
2021-07-10,3127,2022-03-28
2021-07-09,3598,2022-03-28
2021-07-08,3569,2022-03-28
2021-07-07,3753,2022-03-28
2021-07-06,3604,2022-03-28
2021-07-05,2775,2022-03-28
2021-07-04,1554,2022-03-28
2021-07-03,1679,2022-03-28
2021-07-02,2012,2022-03-28
2021-07-01,2152,2022-03-28
2021-06-30,2019,2022-03-28
2021-06-29,1880,2022-03-28
2021-06-28,1926,2022-03-28
2021-06-27,1170,2022-03-28
2021-06-26,1067,2022-03-28
2021-06-25,1302,2022-03-28
2021-06-24,1394,2022-03-28
2021-06-23,1230,2022-03-28
2021-06-22,1309,2022-03-28
2021-06-21,1390,2022-03-28
2021-06-20,799,2022-03-28
2021-06-19,743,2022-03-28
2021-06-18,928,2022-03-28
2021-06-17,1022,2022-03-28
2021-06-16,1071,2022-03-28
2021-06-15,1039,2022-03-28
2021-06-14,1150,2022-03-28
2021-06-13,702,2022-03-28
2021-06-12,672,2022-03-28
2021-06-11,852,2022-03-28
2021-06-10,872,2022-03-28
2021-06-09,927,2022-03-28
2021-06-08,1050,2022-03-28
2021-06-07,1038,2022-03-28
2021-06-06,606,2022-03-28
2021-06-05,642,2022-03-28
2021-06-04,853,2022-03-28
2021-06-03,994,2022-03-28
2021-06-02,1037,2022-03-28
2021-06-01,1207,2022-03-28
2021-05-31,590,2022-03-28
2021-05-30,585,2022-03-28
2021-05-29,601,2022-03-28
2021-05-28,860,2022-03-28
2021-05-27,917,2022-03-28
2021-05-26,974,2022-03-28
2021-05-25,1046,2022-03-28
2021-05-24,1208,2022-03-28
2021-05-23,660,2022-03-28
2021-05-22,701,2022-03-28
2021-05-21,943,2022-03-28
2021-05-20,992,2022-03-28
2021-05-19,1190,2022-03-28
2021-05-18,1225,2022-03-28
2021-05-17,1331,2022-03-28
2021-05-16,812,2022-03-28
2021-05-15,897,2022-03-28
2021-05-14,1175,2022-03-28
2021-05-13,1189,2022-03-28
2021-05-12,1352,2022-03-28
