test_date,new_positive,issue_date
2021-06-26,0,2021-06-27
2021-06-25,167,2021-06-27
2021-06-24,671,2021-06-27
2021-06-23,965,2021-06-27
2021-06-22,1069,2021-06-27
2021-06-21,1062,2021-06-27
2021-06-20,453,2021-06-27
2021-06-19,559,2021-06-27
2021-06-18,807,2021-06-27
2021-06-17,920,2021-06-27
2021-06-16,922,2021-06-27
2021-06-15,885,2021-06-27
2021-06-14,991,2021-06-27
2021-06-13,590,2021-06-27
2021-06-12,580,2021-06-27
2021-06-11,790,2021-06-27
2021-06-10,823,2021-06-27
2021-06-09,886,2021-06-27
2021-06-08,1000,2021-06-27
2021-06-07,1007,2021-06-27
2021-06-06,586,2021-06-27
2021-06-05,623,2021-06-27
2021-06-04,843,2021-06-27
2021-06-03,976,2021-06-27
2021-06-02,1011,2021-06-27
2021-06-01,1172,2021-06-27
2021-05-31,576,2021-06-27
2021-05-30,580,2021-06-27
2021-05-29,594,2021-06-27
2021-05-28,836,2021-06-27
2021-05-27,903,2021-06-27
2021-05-26,954,2021-06-27
2021-05-25,1051,2021-06-27
2021-05-24,1203,2021-06-27
2021-05-23,651,2021-06-27
2021-05-22,696,2021-06-27
2021-05-21,937,2021-06-27
2021-05-20,980,2021-06-27
2021-05-19,1158,2021-06-27
2021-05-18,1203,2021-06-27
2021-05-17,1334,2021-06-27
2021-05-16,799,2021-06-27
2021-05-15,896,2021-06-27
2021-05-14,1146,2021-06-27
2021-05-13,1162,2021-06-27
2021-05-12,1337,2021-06-27
2021-05-11,1447,2021-06-27
2021-05-10,1619,2021-06-27
2021-05-09,930,2021-06-27
2021-05-08,1026,2021-06-27
2021-05-07,1428,2021-06-27
2021-05-06,1508,2021-06-27
2021-05-05,1678,2021-06-27
2021-05-04,1577,2021-06-27
2021-05-03,1956,2021-06-27
2021-05-02,1084,2021-06-27
2021-05-01,1251,2021-06-27
2021-04-30,1627,2021-06-27
2021-04-29,1647,2021-06-27
2021-04-28,1809,2021-06-27
2021-04-27,1863,2021-06-27
2021-04-26,2098,2021-06-27
2021-04-25,1203,2021-06-27
2021-04-24,1353,2021-06-27
2021-04-23,1806,2021-06-27
2021-04-22,1835,2021-06-27
2021-04-21,1976,2021-06-27
2021-04-20,2116,2021-06-27
2021-04-19,2371,2021-06-27
2021-04-18,1412,2021-06-27
2021-04-17,1543,2021-06-27
2021-04-16,2032,2021-06-27
2021-04-15,2108,2021-06-27
2021-04-14,2385,2021-06-27
2021-04-13,2381,2021-06-27
2021-04-12,2697,2021-06-27
2021-04-11,1556,2021-06-27
2021-04-10,1814,2021-06-27
2021-04-09,2256,2021-06-27
2021-04-08,2255,2021-06-27
2021-04-07,2609,2021-06-27
2021-04-06,2523,2021-06-27
2021-04-05,2872,2021-06-27
2021-04-04,1539,2021-06-27
2021-04-03,1696,2021-06-27
2021-04-02,2218,2021-06-27
2021-04-01,2308,2021-06-27
2021-03-31,2366,2021-06-27
2021-03-30,2421,2021-06-27
2021-03-29,2681,2021-06-27
2021-03-28,1601,2021-06-27
2021-03-27,1665,2021-06-27
2021-03-26,2260,2021-06-27
2021-03-25,2279,2021-06-27
2021-03-24,2661,2021-06-27
2021-03-23,2493,2021-06-27
2021-03-22,2690,2021-06-27
2021-03-21,1606,2021-06-27
2021-03-20,1704,2021-06-27
2021-03-19,2166,2021-06-27
2021-03-18,2197,2021-06-27
2021-03-17,2550,2021-06-27
2021-03-16,2498,2021-06-27
2021-03-15,2893,2021-06-27
2021-03-14,1605,2021-06-27
2021-03-13,1886,2021-06-27
2021-03-12,2486,2021-06-27
2021-03-11,2598,2021-06-27
2021-03-10,2770,2021-06-27
2021-03-09,2798,2021-06-27
2021-03-08,3338,2021-06-27
2021-03-07,1918,2021-06-27
2021-03-06,2193,2021-06-27
2021-03-05,2915,2021-06-27
2021-03-04,2934,2021-06-27
2021-03-03,3186,2021-06-27
2021-03-02,3248,2021-06-27
2021-03-01,3748,2021-06-27
2021-02-28,2161,2021-06-27
2021-02-27,2523,2021-06-27
2021-02-26,3372,2021-06-27
2021-02-25,3448,2021-06-27
2021-02-24,3874,2021-06-27
2021-02-23,4067,2021-06-27
2021-02-22,4753,2021-06-27
2021-02-21,2616,2021-06-27
2021-02-20,3115,2021-06-27
2021-02-19,4221,2021-06-27
2021-02-18,4426,2021-06-27
2021-02-17,5098,2021-06-27
2021-02-16,5690,2021-06-27
2021-02-15,5224,2021-06-27
2021-02-14,3475,2021-06-27
2021-02-13,4413,2021-06-27
2021-02-12,6226,2021-06-27
2021-02-11,6583,2021-06-27
2021-02-10,7495,2021-06-27
2021-02-09,7754,2021-06-27
2021-02-08,9416,2021-06-27
2021-02-07,5145,2021-06-27
2021-02-06,6657,2021-06-27
2021-02-05,9435,2021-06-27
2021-02-04,10145,2021-06-27
2021-02-03,11509,2021-06-27
2021-02-02,12617,2021-06-27
2021-02-01,15253,2021-06-27
2021-01-31,7936,2021-06-27
2021-01-30,10121,2021-06-27
2021-01-29,12817,2021-06-27
2021-01-28,14568,2021-06-27
2021-01-27,15705,2021-06-27
2021-01-26,17872,2021-06-27
2021-01-25,20190,2021-06-27
2021-01-24,10256,2021-06-27
2021-01-23,13437,2021-06-27
2021-01-22,19874,2021-06-27
2021-01-21,22293,2021-06-27
2021-01-20,25373,2021-06-27
2021-01-19,27620,2021-06-27
2021-01-18,23560,2021-06-27
2021-01-17,13392,2021-06-27
2021-01-16,19834,2021-06-27
2021-01-15,28936,2021-06-27
2021-01-14,31598,2021-06-27
2021-01-13,34592,2021-06-27
2021-01-12,38417,2021-06-27
2021-01-11,42012,2021-06-27
2021-01-10,18882,2021-06-27
2021-01-09,28589,2021-06-27
2021-01-08,41341,2021-06-27
2021-01-07,45361,2021-06-27
2021-01-06,50595,2021-06-27
2021-01-05,54691,2021-06-27
2021-01-04,60155,2021-06-27
2021-01-03,26702,2021-06-27
2021-01-02,37146,2021-06-27
2021-01-01,18774,2021-06-27
2020-12-31,35730,2021-06-27
2020-12-30,54172,2021-06-27
2020-12-29,58540,2021-06-27
2020-12-28,57688,2021-06-27
2020-12-27,26059,2021-06-27
2020-12-26,34623,2021-06-27
2020-12-25,12925,2021-06-27
2020-12-24,26621,2021-06-27
2020-12-23,45331,2021-06-27
2020-12-22,48994,2021-06-27
2020-12-21,48504,2021-06-27
2020-12-20,20622,2021-06-27
2020-12-19,29688,2021-06-27
2020-12-18,41659,2021-06-27
2020-12-17,44610,2021-06-27
2020-12-16,45895,2021-06-27
2020-12-15,48479,2021-06-27
2020-12-14,49281,2021-06-27
2020-12-13,20832,2021-06-27
2020-12-12,30682,2021-06-27
2020-12-11,40008,2021-06-27
2020-12-10,40781,2021-06-27
2020-12-09,41687,2021-06-27
2020-12-08,41301,2021-06-27
2020-12-07,40953,2021-06-27
2020-12-06,18228,2021-06-27
2020-12-05,24289,2021-06-27
2020-12-04,31823,2021-06-27
2020-12-03,31849,2021-06-27
2020-12-02,33458,2021-06-27
2020-12-01,34362,2021-06-27
2020-11-30,32598,2021-06-27
2020-11-29,16029,2021-06-27
2020-11-28,18112,2021-06-27
2020-11-27,18000,2021-06-27
2020-11-26,9163,2021-06-27
2020-11-25,20675,2021-06-27
2020-11-24,20588,2021-06-27
2020-11-23,21062,2021-06-27
2020-11-22,10206,2021-06-27
2020-11-21,12271,2021-06-27
2020-11-20,17458,2021-06-27
2020-11-19,16459,2021-06-27
2020-11-18,17153,2021-06-27
2020-11-17,17061,2021-06-27
2020-11-16,17586,2021-06-27
2020-11-15,9104,2021-06-27
2020-11-14,9878,2021-06-27
2020-11-13,12431,2021-06-27
2020-11-12,11524,2021-06-27
2020-11-11,10611,2021-06-27
2020-11-10,10900,2021-06-27
2020-11-09,11068,2021-06-27
2020-11-08,5498,2021-06-27
2020-11-07,6390,2021-06-27
2020-11-06,8500,2021-06-27
2020-11-05,8123,2021-06-27
2020-11-04,8427,2021-06-27
2020-11-03,8244,2021-06-27
2020-11-02,8436,2021-06-27
2020-11-01,4952,2021-06-27
2020-10-31,4450,2021-06-27
2020-10-30,5515,2021-06-27
2020-10-29,4867,2021-06-27
2020-10-28,4892,2021-06-27
2020-10-27,4841,2021-06-27
2020-10-26,5480,2021-06-27
2020-10-25,2902,2021-06-27
2020-10-24,3244,2021-06-27
2020-10-23,4543,2021-06-27
2020-10-22,4138,2021-06-27
2020-10-21,4402,2021-06-27
2020-10-20,4652,2021-06-27
2020-10-19,5017,2021-06-27
2020-10-18,2547,2021-06-27
2020-10-17,2939,2021-06-27
2020-10-16,3797,2021-06-27
2020-10-15,3892,2021-06-27
2020-10-14,3804,2021-06-27
2020-10-13,3844,2021-06-27
2020-10-12,4330,2021-06-27
2020-10-11,2222,2021-06-27
2020-10-10,2996,2021-06-27
2020-10-09,3543,2021-06-27
2020-10-08,3754,2021-06-27
2020-10-07,3716,2021-06-27
2020-10-06,3704,2021-06-27
2020-10-05,4295,2021-06-27
2020-10-04,2225,2021-06-27
2020-10-03,2654,2021-06-27
2020-10-02,3341,2021-06-27
2020-10-01,3724,2021-06-27
2020-09-30,3709,2021-06-27
2020-09-29,3798,2021-06-27
2020-09-28,4061,2021-06-27
2020-09-27,2067,2021-06-27
2020-09-26,2354,2021-06-27
2020-09-25,3494,2021-06-27
2020-09-24,3381,2021-06-27
2020-09-23,3780,2021-06-27
2020-09-22,3717,2021-06-27
2020-09-21,4099,2021-06-27
2020-09-20,2160,2021-06-27
2020-09-19,2489,2021-06-27
2020-09-18,3448,2021-06-27
2020-09-17,3295,2021-06-27
2020-09-16,3804,2021-06-27
2020-09-15,3761,2021-06-27
2020-09-14,4164,2021-06-27
2020-09-13,2021,2021-06-27
2020-09-12,2339,2021-06-27
2020-09-11,3368,2021-06-27
2020-09-10,3230,2021-06-27
2020-09-09,3603,2021-06-27
2020-09-08,4242,2021-06-27
2020-09-07,2334,2021-06-27
2020-09-06,1976,2021-06-27
2020-09-05,2268,2021-06-27
2020-09-04,3469,2021-06-27
2020-09-03,3688,2021-06-27
2020-09-02,4066,2021-06-27
2020-09-01,4602,2021-06-27
2020-08-31,4359,2021-06-27
2020-08-30,2270,2021-06-27
2020-08-29,2627,2021-06-27
2020-08-28,3943,2021-06-27
2020-08-27,4012,2021-06-27
2020-08-26,4621,2021-06-27
2020-08-25,4908,2021-06-27
2020-08-24,5455,2021-06-27
2020-08-23,2555,2021-06-27
2020-08-22,3123,2021-06-27
2020-08-21,4424,2021-06-27
2020-08-20,4691,2021-06-27
2020-08-19,4684,2021-06-27
2020-08-18,5238,2021-06-27
2020-08-17,5766,2021-06-27
2020-08-16,2684,2021-06-27
2020-08-15,3653,2021-06-27
2020-08-14,5219,2021-06-27
2020-08-13,5213,2021-06-27
2020-08-12,5946,2021-06-27
2020-08-11,6208,2021-06-27
2020-08-10,7076,2021-06-27
2020-08-09,3177,2021-06-27
2020-08-08,4279,2021-06-27
2020-08-07,6439,2021-06-27
2020-08-06,6256,2021-06-27
2020-08-05,6716,2021-06-27
2020-08-04,7255,2021-06-27
2020-08-03,7556,2021-06-27
2020-08-02,3569,2021-06-27
2020-08-01,5401,2021-06-27
2020-07-31,7228,2021-06-27
2020-07-30,7253,2021-06-27
2020-07-29,7802,2021-06-27
2020-07-28,8837,2021-06-27
2020-07-27,9119,2021-06-27
2020-07-26,4162,2021-06-27
2020-07-25,5800,2021-06-27
2020-07-24,8254,2021-06-27
2020-07-23,8510,2021-06-27
2020-07-22,9382,2021-06-27
2020-07-21,10108,2021-06-27
2020-07-20,11055,2021-06-27
2020-07-19,5499,2021-06-27
2020-07-18,7328,2021-06-27
2020-07-17,10784,2021-06-27
2020-07-16,11086,2021-06-27
2020-07-15,11613,2021-06-27
2020-07-14,11592,2021-06-27
2020-07-13,11665,2021-06-27
2020-07-12,5904,2021-06-27
2020-07-11,7574,2021-06-27
2020-07-10,11460,2021-06-27
2020-07-09,11177,2021-06-27
2020-07-08,12196,2021-06-27
2020-07-07,12538,2021-06-27
2020-07-06,11785,2021-06-27
2020-07-05,6242,2021-06-27
2020-07-04,5389,2021-06-27
2020-07-03,8005,2021-06-27
2020-07-02,10633,2021-06-27
2020-07-01,11241,2021-06-27
2020-06-30,10533,2021-06-27
2020-06-29,10517,2021-06-27
2020-06-28,5468,2021-06-27
2020-06-27,6271,2021-06-27
2020-06-26,9109,2021-06-27
2020-06-25,9408,2021-06-27
2020-06-24,9844,2021-06-27
2020-06-23,9681,2021-06-27
2020-06-22,9385,2021-06-27
2020-06-21,4335,2021-06-27
2020-06-20,5344,2021-06-27
2020-06-19,6880,2021-06-27
2020-06-18,6749,2021-06-27
2020-06-17,6744,2021-06-27
2020-06-16,6441,2021-06-27
2020-06-15,6411,2021-06-27
2020-06-14,2992,2021-06-27
2020-06-13,3635,2021-06-27
2020-06-12,4479,2021-06-27
2020-06-11,4077,2021-06-27
2020-06-10,4254,2021-06-27
2020-06-09,4008,2021-06-27
2020-06-08,4196,2021-06-27
2020-06-07,2014,2021-06-27
2020-06-06,2701,2021-06-27
2020-06-05,3710,2021-06-27
2020-06-04,3597,2021-06-27
2020-06-03,3412,2021-06-27
2020-06-02,3900,2021-06-27
2020-06-01,3646,2021-06-27
2020-05-31,1591,2021-06-27
2020-05-30,2225,2021-06-27
2020-05-29,3781,2021-06-27
2020-05-28,3161,2021-06-27
2020-05-27,3512,2021-06-27
2020-05-26,3578,2021-06-27
2020-05-25,2218,2021-06-27
2020-05-24,1401,2021-06-27
2020-05-23,1740,2021-06-27
2020-05-22,2516,2021-06-27
2020-05-21,2434,2021-06-27
2020-05-20,2688,2021-06-27
2020-05-19,2419,2021-06-27
2020-05-18,2765,2021-06-27
2020-05-17,1323,2021-06-27
2020-05-16,1708,2021-06-27
2020-05-15,2504,2021-06-27
2020-05-14,2643,2021-06-27
2020-05-13,2270,2021-06-27
2020-05-12,2423,2021-06-27
2020-05-11,2427,2021-06-27
2020-05-10,1326,2021-06-27
2020-05-09,1564,2021-06-27
2020-05-08,2249,2021-06-27
2020-05-07,2141,2021-06-27
2020-05-06,2314,2021-06-27
2020-05-05,2590,2021-06-27
2020-05-04,2409,2021-06-27
2020-05-03,1146,2021-06-27
2020-05-02,1380,2021-06-27
2020-05-01,2212,2021-06-27
2020-04-30,1909,2021-06-27
2020-04-29,2016,2021-06-27
2020-04-28,2086,2021-06-27
2020-04-27,2228,2021-06-27
2020-04-26,1252,2021-06-27
2020-04-25,1598,2021-06-27
2020-04-24,2003,2021-06-27
2020-04-23,1832,2021-06-27
2020-04-22,1742,2021-06-27
2020-04-21,1662,2021-06-27
2020-04-20,1897,2021-06-27
2020-04-19,1066,2021-06-27
2020-04-18,1198,2021-06-27
2020-04-17,1581,2021-06-27
2020-04-16,1659,2021-06-27
2020-04-15,1662,2021-06-27
2020-04-14,1484,2021-06-27
2020-04-13,1512,2021-06-27
2020-04-12,974,2021-06-27
2020-04-11,1046,2021-06-27
2020-04-10,1457,2021-06-27
2020-04-09,1394,2021-06-27
2020-04-08,1469,2021-06-27
2020-04-07,1417,2021-06-27
2020-04-06,1351,2021-06-27
2020-04-05,1138,2021-06-27
2020-04-04,1122,2021-06-27
2020-04-03,1501,2021-06-27
2020-04-02,1364,2021-06-27
2020-04-01,1494,2021-06-27
2020-03-31,1247,2021-06-27
2020-03-30,1366,2021-06-27
2020-03-29,823,2021-06-27
2020-03-28,942,2021-06-27
2020-03-27,998,2021-06-27
2020-03-26,965,2021-06-27
2020-03-25,1043,2021-06-27
2020-03-24,838,2021-06-27
2020-03-23,1000,2021-06-27
2020-03-22,751,2021-06-27
2020-03-21,681,2021-06-27
2020-03-20,923,2021-06-27
2020-03-19,762,2021-06-27
2020-03-18,749,2021-06-27
2020-03-17,814,2021-06-27
2020-03-16,858,2021-06-27
2020-03-15,598,2021-06-27
2020-03-14,501,2021-06-27
2020-03-13,567,2021-06-27
2020-03-12,494,2021-06-27
2020-03-11,415,2021-06-27
2020-03-10,352,2021-06-27
2020-03-09,328,2021-06-27
2020-03-08,182,2021-06-27
2020-03-07,162,2021-06-27
2020-03-06,156,2021-06-27
2020-03-05,107,2021-06-27
2020-03-04,94,2021-06-27
2020-03-03,85,2021-06-27
2020-03-02,77,2021-06-27
2020-03-01,100,2021-06-27
