test_date,new_positive,issue_date
2021-06-06,0,2021-06-07
2021-06-05,76,2021-06-07
2021-06-04,485,2021-06-07
2021-06-03,767,2021-06-07
2021-06-02,930,2021-06-07
2021-06-01,1058,2021-06-07
2021-05-31,346,2021-06-07
2021-05-30,413,2021-06-07
2021-05-29,489,2021-06-07
2021-05-28,751,2021-06-07
2021-05-27,837,2021-06-07
2021-05-26,881,2021-06-07
2021-05-25,957,2021-06-07
2021-05-24,1115,2021-06-07
2021-05-23,572,2021-06-07
2021-05-22,637,2021-06-07
2021-05-21,903,2021-06-07
2021-05-20,954,2021-06-07
2021-05-19,1102,2021-06-07
2021-05-18,1161,2021-06-07
2021-05-17,1238,2021-06-07
2021-05-16,757,2021-06-07
2021-05-15,872,2021-06-07
2021-05-14,1122,2021-06-07
2021-05-13,1153,2021-06-07
2021-05-12,1316,2021-06-07
2021-05-11,1441,2021-06-07
2021-05-10,1601,2021-06-07
2021-05-09,926,2021-06-07
2021-05-08,1010,2021-06-07
2021-05-07,1416,2021-06-07
2021-05-06,1502,2021-06-07
2021-05-05,1670,2021-06-07
2021-05-04,1572,2021-06-07
2021-05-03,1950,2021-06-07
2021-05-02,1086,2021-06-07
2021-05-01,1244,2021-06-07
2021-04-30,1622,2021-06-07
2021-04-29,1638,2021-06-07
2021-04-28,1813,2021-06-07
2021-04-27,1858,2021-06-07
2021-04-26,2096,2021-06-07
2021-04-25,1202,2021-06-07
2021-04-24,1354,2021-06-07
2021-04-23,1813,2021-06-07
2021-04-22,1831,2021-06-07
2021-04-21,1970,2021-06-07
2021-04-20,2111,2021-06-07
2021-04-19,2369,2021-06-07
2021-04-18,1411,2021-06-07
2021-04-17,1547,2021-06-07
2021-04-16,2035,2021-06-07
2021-04-15,2105,2021-06-07
2021-04-14,2371,2021-06-07
2021-04-13,2387,2021-06-07
2021-04-12,2691,2021-06-07
2021-04-11,1553,2021-06-07
2021-04-10,1805,2021-06-07
2021-04-09,2255,2021-06-07
2021-04-08,2254,2021-06-07
2021-04-07,2608,2021-06-07
2021-04-06,2518,2021-06-07
2021-04-05,2872,2021-06-07
2021-04-04,1538,2021-06-07
2021-04-03,1697,2021-06-07
2021-04-02,2213,2021-06-07
2021-04-01,2302,2021-06-07
2021-03-31,2363,2021-06-07
2021-03-30,2421,2021-06-07
2021-03-29,2678,2021-06-07
2021-03-28,1594,2021-06-07
2021-03-27,1663,2021-06-07
2021-03-26,2254,2021-06-07
2021-03-25,2279,2021-06-07
2021-03-24,2667,2021-06-07
2021-03-23,2493,2021-06-07
2021-03-22,2690,2021-06-07
2021-03-21,1608,2021-06-07
2021-03-20,1696,2021-06-07
2021-03-19,2163,2021-06-07
2021-03-18,2194,2021-06-07
2021-03-17,2551,2021-06-07
2021-03-16,2501,2021-06-07
2021-03-15,2892,2021-06-07
2021-03-14,1600,2021-06-07
2021-03-13,1890,2021-06-07
2021-03-12,2483,2021-06-07
2021-03-11,2596,2021-06-07
2021-03-10,2762,2021-06-07
2021-03-09,2802,2021-06-07
2021-03-08,3338,2021-06-07
2021-03-07,1914,2021-06-07
2021-03-06,2185,2021-06-07
2021-03-05,2914,2021-06-07
2021-03-04,2932,2021-06-07
2021-03-03,3191,2021-06-07
2021-03-02,3249,2021-06-07
2021-03-01,3745,2021-06-07
2021-02-28,2160,2021-06-07
2021-02-27,2522,2021-06-07
2021-02-26,3375,2021-06-07
2021-02-25,3445,2021-06-07
2021-02-24,3877,2021-06-07
2021-02-23,4071,2021-06-07
2021-02-22,4763,2021-06-07
2021-02-21,2613,2021-06-07
2021-02-20,3114,2021-06-07
2021-02-19,4228,2021-06-07
2021-02-18,4429,2021-06-07
2021-02-17,5097,2021-06-07
2021-02-16,5681,2021-06-07
2021-02-15,5218,2021-06-07
2021-02-14,3474,2021-06-07
2021-02-13,4410,2021-06-07
2021-02-12,6225,2021-06-07
2021-02-11,6578,2021-06-07
2021-02-10,7497,2021-06-07
2021-02-09,7751,2021-06-07
2021-02-08,9422,2021-06-07
2021-02-07,5141,2021-06-07
2021-02-06,6654,2021-06-07
2021-02-05,9433,2021-06-07
2021-02-04,10155,2021-06-07
2021-02-03,11502,2021-06-07
2021-02-02,12618,2021-06-07
2021-02-01,15254,2021-06-07
2021-01-31,7930,2021-06-07
2021-01-30,10131,2021-06-07
2021-01-29,12821,2021-06-07
2021-01-28,14565,2021-06-07
2021-01-27,15704,2021-06-07
2021-01-26,17887,2021-06-07
2021-01-25,20205,2021-06-07
2021-01-24,10251,2021-06-07
2021-01-23,13436,2021-06-07
2021-01-22,19880,2021-06-07
2021-01-21,22310,2021-06-07
2021-01-20,25418,2021-06-07
2021-01-19,27678,2021-06-07
2021-01-18,23587,2021-06-07
2021-01-17,13369,2021-06-07
2021-01-16,19827,2021-06-07
2021-01-15,28962,2021-06-07
2021-01-14,31610,2021-06-07
2021-01-13,34594,2021-06-07
2021-01-12,38412,2021-06-07
2021-01-11,42011,2021-06-07
2021-01-10,18861,2021-06-07
2021-01-09,28593,2021-06-07
2021-01-08,41410,2021-06-07
2021-01-07,45454,2021-06-07
2021-01-06,50723,2021-06-07
2021-01-05,54831,2021-06-07
